"","ExperimentName","Subject","Group","Block","Trial","STIM","TASK","Switch","Congruent","CVOE","Response","KEY","RT","Match","score"
"844","CVOE_B",2,1,4,100,"U 34","Number","N",TRUE,"OE","p","p",701,TRUE,1
"845","CVOE_B",2,1,4,101,"A 09","Letter","Y",FALSE,"CV","p","q",739,FALSE,0
"846","CVOE_B",2,1,4,102,"D 92","Letter","N",FALSE,"CV","q","q",734,TRUE,1
"847","CVOE_B",2,1,4,103,"E 48","Number","Y",TRUE,"OE","p","p",794,TRUE,1
"848","CVOE_B",2,1,4,104,"H 76","Number","N",FALSE,"OE","p","q",695,FALSE,0
"849","CVOE_B",2,1,4,105,"I 44","Letter","Y",TRUE,"CV","p","p",875,TRUE,1
"850","CVOE_B",2,1,4,106,"J 67","Letter","N",TRUE,"CV","q","q",1187,TRUE,1
"851","CVOE_B",2,1,4,107,"O 48","Number","Y",TRUE,"OE","p","q",777,FALSE,0
"852","CVOE_B",2,1,4,108,"P 22","Number","N",FALSE,"OE","p","q",3868,FALSE,0
"853","CVOE_B",2,1,4,109,"S 86","Letter","Y",FALSE,"CV","p","p",955,TRUE,1
"854","CVOE_B",2,1,4,110,"U 35","Letter","N",FALSE,"CV","p","q",964,FALSE,0
"855","CVOE_B",2,1,4,111,"A 91","Number","Y",FALSE,"OE","q","q",932,TRUE,1
"856","CVOE_B",2,1,4,112,"D 78","Number","N",FALSE,"OE","p","q",760,FALSE,0
"857","CVOE_B",2,1,4,113,"E 91","Letter","Y",FALSE,"CV","p","q",1096,FALSE,0
"858","CVOE_B",2,1,4,114,"H 54","Letter","N",FALSE,"CV","q","p",819,FALSE,0
"859","CVOE_B",2,1,4,115,"I 65","Number","Y",FALSE,"OE","q","p",822,FALSE,0
"860","CVOE_B",2,1,4,116,"J 52","Number","N",FALSE,"OE","p","q",836,FALSE,0
"861","CVOE_B",2,1,4,117,"O 19","Letter","Y",FALSE,"CV","p","p",1053,TRUE,1
"862","CVOE_B",2,1,4,118,"P 48","Letter","N",FALSE,"CV","q","p",704,FALSE,0
"863","CVOE_B",2,1,4,119,"S 45","Number","Y",TRUE,"OE","q","q",774,TRUE,1
"864","CVOE_B",2,1,4,120,"U 26","Number","N",TRUE,"OE","p","p",833,TRUE,1
"865","CVOE_C",3,1,1,11,"A 24","","",TRUE,"OE","p","p",1301,TRUE,1
"866","CVOE_C",3,1,1,12,"O 83","","",FALSE,"OE","q","q",603,TRUE,1
"867","CVOE_C",3,1,1,13,"H 55","","",TRUE,"OE","q","q",572,TRUE,1
"868","CVOE_C",3,1,1,14,"P 10","","",FALSE,"OE","p","p",767,TRUE,1
"869","CVOE_C",3,1,1,15,"D 30","","",FALSE,"OE","p","p",498,TRUE,1
"870","CVOE_C",3,1,1,16,"U 62","","",TRUE,"OE","p","p",525,TRUE,1
"871","CVOE_C",3,1,1,17,"P 95","","",TRUE,"OE","q","q",541,TRUE,1
"872","CVOE_C",3,1,1,18,"U 06","","",TRUE,"OE","p","p",571,TRUE,1
"873","CVOE_C",3,1,1,19,"E 75","","",FALSE,"OE","q","q",1894,TRUE,1
"874","CVOE_C",3,1,1,20,"I 67","","",FALSE,"OE","q","q",2546,TRUE,1
"875","CVOE_C",3,1,1,21,"S 13","","",TRUE,"OE","q","q",552,TRUE,1
"876","CVOE_C",3,1,1,22,"P 78","","",FALSE,"OE","p","p",710,TRUE,1
"877","CVOE_C",3,1,1,23,"I 15","","",FALSE,"OE","q","q",732,TRUE,1
"878","CVOE_C",3,1,1,24,"D 27","","",TRUE,"OE","q","q",2687,TRUE,1
"879","CVOE_C",3,1,1,25,"O 94","","",TRUE,"OE","p","p",691,TRUE,1
"880","CVOE_C",3,1,1,26,"A 65","","",FALSE,"OE","q","q",606,TRUE,1
"881","CVOE_C",3,1,1,27,"I 42","","",TRUE,"OE","p","p",694,TRUE,1
"882","CVOE_C",3,1,1,28,"E 25","","",FALSE,"OE","q","q",729,TRUE,1
"883","CVOE_C",3,1,1,29,"H 49","","",TRUE,"OE","q","q",621,TRUE,1
"884","CVOE_C",3,1,1,30,"S 18","","",FALSE,"OE","p","p",650,TRUE,1
"885","CVOE_C",3,1,1,31,"H 51","","",TRUE,"OE","q","q",637,TRUE,1
"886","CVOE_C",3,1,1,32,"U 14","","",TRUE,"OE","p","p",830,TRUE,1
"887","CVOE_C",3,1,1,33,"E 02","","",TRUE,"OE","p","p",556,TRUE,1
"888","CVOE_C",3,1,1,34,"J 26","","",FALSE,"OE","p","p",748,TRUE,1
"889","CVOE_C",3,1,1,35,"D 24","","",FALSE,"OE","p","p",458,TRUE,1
"890","CVOE_C",3,1,1,36,"O 50","","",TRUE,"OE","p","p",501,TRUE,1
"891","CVOE_C",3,1,1,37,"U 16","","",TRUE,"OE","p","p",539,TRUE,1
"892","CVOE_C",3,1,1,38,"O 15","","",FALSE,"OE","q","q",574,TRUE,1
"893","CVOE_C",3,1,1,39,"D 32","","",FALSE,"OE","p","p",457,TRUE,1
"894","CVOE_C",3,1,1,40,"S 67","","",TRUE,"OE","q","q",532,TRUE,1
"895","CVOE_C",3,1,1,41,"J 74","","",FALSE,"OE","p","p",631,TRUE,1
"896","CVOE_C",3,1,1,42,"D 92","","",FALSE,"OE","p","p",693,TRUE,1
"897","CVOE_C",3,1,1,43,"A 65","","",FALSE,"OE","q","q",864,TRUE,1
"898","CVOE_C",3,1,1,44,"I 87","","",FALSE,"OE","q","q",1398,TRUE,1
"899","CVOE_C",3,1,1,45,"H 61","","",TRUE,"OE","q","q",622,TRUE,1
"900","CVOE_C",3,1,1,46,"E 59","","",FALSE,"OE","q","q",548,TRUE,1
"901","CVOE_C",3,1,1,47,"I 33","","",FALSE,"OE","q","q",402,TRUE,1
"902","CVOE_C",3,1,1,48,"O 90","","",TRUE,"OE","p","p",498,TRUE,1
"903","CVOE_C",3,1,1,49,"U 51","","",FALSE,"OE","q","q",557,TRUE,1
"904","CVOE_C",3,1,1,50,"A 10","","",TRUE,"OE","p","p",830,TRUE,1
"905","CVOE_C",3,1,1,51,"E 50","","",TRUE,"OE","p","p",540,TRUE,1
"906","CVOE_C",3,1,1,52,"D 92","","",FALSE,"OE","p","p",551,TRUE,1
"907","CVOE_C",3,1,1,53,"E 60","","",TRUE,"OE","p","p",428,TRUE,1
"908","CVOE_C",3,1,1,54,"A 95","","",FALSE,"OE","q","q",610,TRUE,1
"909","CVOE_C",3,1,1,55,"E 64","","",TRUE,"OE","q","p",733,FALSE,0
"910","CVOE_C",3,1,1,56,"P 20","","",FALSE,"OE","p","p",672,TRUE,1
"911","CVOE_C",3,1,1,57,"S 06","","",FALSE,"OE","p","p",574,TRUE,1
"912","CVOE_C",3,1,1,58,"P 64","","",FALSE,"OE","p","p",489,TRUE,1
"913","CVOE_C",3,1,1,59,"U 70","","",TRUE,"OE","p","p",452,TRUE,1
"914","CVOE_C",3,1,1,60,"S 16","","",FALSE,"OE","p","p",551,TRUE,1
"915","CVOE_C",3,1,1,61,"E 35","","",FALSE,"OE","q","q",605,TRUE,1
"916","CVOE_C",3,1,1,62,"I 93","","",FALSE,"OE","q","q",861,TRUE,1
"917","CVOE_C",3,1,1,63,"D 63","","",TRUE,"OE","q","q",659,TRUE,1
"918","CVOE_C",3,1,1,64,"U 89","","",FALSE,"OE","q","q",734,TRUE,1
"919","CVOE_C",3,1,1,65,"E 91","","",FALSE,"OE","p","q",770,FALSE,0
"920","CVOE_C",3,1,1,66,"A 12","","",TRUE,"OE","p","p",917,TRUE,1
"921","CVOE_C",3,1,1,67,"P 56","","",FALSE,"OE","p","p",517,TRUE,1
"922","CVOE_C",3,1,1,68,"S 65","","",TRUE,"OE","q","q",566,TRUE,1
"923","CVOE_C",3,1,1,69,"P 07","","",TRUE,"OE","q","q",782,TRUE,1
"924","CVOE_C",3,1,1,70,"I 77","","",FALSE,"OE","q","q",524,TRUE,1
"925","CVOE_C",3,1,1,71,"J 19","","",TRUE,"OE","q","q",532,TRUE,1
"926","CVOE_C",3,1,1,72,"O 59","","",FALSE,"OE","q","q",463,TRUE,1
"927","CVOE_C",3,1,1,73,"J 15","","",TRUE,"OE","q","q",637,TRUE,1
"928","CVOE_C",3,1,1,74,"I 89","","",FALSE,"OE","q","q",438,TRUE,1
"929","CVOE_C",3,1,1,75,"O 97","","",FALSE,"OE","q","q",382,TRUE,1
"930","CVOE_C",3,1,1,76,"A 92","","",TRUE,"OE","p","p",540,TRUE,1
"931","CVOE_C",3,1,1,77,"J 90","","",FALSE,"OE","p","p",377,TRUE,1
"932","CVOE_C",3,1,1,78,"H 65","","",TRUE,"OE","q","q",508,TRUE,1
"933","CVOE_C",3,1,1,79,"H 17","","",TRUE,"OE","q","q",586,TRUE,1
"934","CVOE_C",3,1,1,80,"S 26","","",FALSE,"OE","p","p",592,TRUE,1
"935","CVOE_C",3,1,1,81,"D 56","","",FALSE,"OE","p","p",470,TRUE,1
"936","CVOE_C",3,1,1,82,"I 91","","",FALSE,"OE","q","q",539,TRUE,1
"937","CVOE_C",3,1,1,83,"J 11","","",TRUE,"OE","q","q",542,TRUE,1
"938","CVOE_C",3,1,1,84,"O 28","","",TRUE,"OE","p","p",564,TRUE,1
"939","CVOE_C",3,1,1,85,"H 29","","",TRUE,"OE","q","q",788,TRUE,1
"940","CVOE_C",3,1,1,86,"J 25","","",TRUE,"OE","q","q",338,TRUE,1
"941","CVOE_C",3,1,1,87,"A 73","","",FALSE,"OE","q","q",509,TRUE,1
"942","CVOE_C",3,1,1,88,"J 63","","",TRUE,"OE","q","q",451,TRUE,1
"943","CVOE_C",3,1,1,89,"U 84","","",TRUE,"OE","p","p",558,TRUE,1
"944","CVOE_C",3,1,1,90,"A 58","","",TRUE,"OE","p","p",574,TRUE,1
"945","CVOE_C",3,1,1,91,"S 43","","",TRUE,"OE","q","q",698,TRUE,1
"946","CVOE_C",3,1,1,92,"H 54","","",FALSE,"OE","p","p",525,TRUE,1
"947","CVOE_C",3,1,1,93,"D 4","","",FALSE,"OE","p","p",597,TRUE,1
"948","CVOE_C",3,1,1,94,"J 75","","",TRUE,"OE","q","q",1262,TRUE,1
"949","CVOE_C",3,1,1,95,"D 19","","",TRUE,"OE","q","q",804,TRUE,1
"950","CVOE_C",3,1,1,96,"J 38","","",FALSE,"OE","p","p",572,TRUE,1
"951","CVOE_C",3,1,1,97,"I 56","","",TRUE,"OE","p","p",519,TRUE,1
"952","CVOE_C",3,1,1,98,"P 87","","",TRUE,"OE","q","q",624,TRUE,1
"953","CVOE_C",3,1,1,99,"O 80","","",TRUE,"OE","p","p",741,TRUE,1
"954","CVOE_C",3,1,1,100,"U 60","","",TRUE,"OE","p","p",427,TRUE,1
"955","CVOE_C",3,1,1,101,"P 48","","",FALSE,"OE","p","p",441,TRUE,1
"956","CVOE_C",3,1,1,102,"H 64","","",FALSE,"OE","p","p",473,TRUE,1
"957","CVOE_C",3,1,1,103,"A 13","","",FALSE,"OE","p","q",375,FALSE,0
"958","CVOE_C",3,1,1,104,"H 68","","",FALSE,"OE","p","p",986,TRUE,1
"959","CVOE_C",3,1,1,105,"E 16","","",TRUE,"OE","p","p",488,TRUE,1
"960","CVOE_C",3,1,1,106,"S 71","","",TRUE,"OE","q","q",507,TRUE,1
"961","CVOE_C",3,1,2,11,"A 71","","",FALSE,"CV","p","p",5876,TRUE,1
"962","CVOE_C",3,1,2,12,"I 66","","",TRUE,"CV","p","p",678,TRUE,1
"963","CVOE_C",3,1,2,13,"S 30","","",FALSE,"CV","q","q",743,TRUE,1
"964","CVOE_C",3,1,2,14,"D 20","","",FALSE,"CV","q","q",765,TRUE,1
"965","CVOE_C",3,1,2,15,"I 31","","",FALSE,"CV","p","p",533,TRUE,1
"966","CVOE_C",3,1,2,16,"P 16","","",FALSE,"CV","q","q",568,TRUE,1
"967","CVOE_C",3,1,2,17,"A 49","","",FALSE,"CV","p","p",643,TRUE,1
"968","CVOE_C",3,1,2,18,"O 64","","",TRUE,"CV","p","p",524,TRUE,1
"969","CVOE_C",3,1,2,19,"D 02","","",FALSE,"CV","q","q",532,TRUE,1
"970","CVOE_C",3,1,2,20,"P 81","","",TRUE,"CV","q","q",871,TRUE,1
"971","CVOE_C",3,1,2,21,"J 58","","",FALSE,"CV","q","q",797,TRUE,1
"972","CVOE_C",3,1,2,22,"A 22","","",TRUE,"CV","p","p",557,TRUE,1
"973","CVOE_C",3,1,2,23,"J 72","","",FALSE,"CV","q","q",678,TRUE,1
"974","CVOE_C",3,1,2,24,"P 91","","",TRUE,"CV","q","q",454,TRUE,1
"975","CVOE_C",3,1,2,25,"E 19","","",FALSE,"CV","p","p",513,TRUE,1
"976","CVOE_C",3,1,2,26,"I 30","","",TRUE,"CV","p","p",482,TRUE,1
"977","CVOE_C",3,1,2,27,"D 91","","",TRUE,"CV","q","q",378,TRUE,1
"978","CVOE_C",3,1,2,28,"O 48","","",TRUE,"CV","p","p",589,TRUE,1
"979","CVOE_C",3,1,2,29,"A 89","","",FALSE,"CV","p","p",531,TRUE,1
"980","CVOE_C",3,1,2,30,"U 11","","",FALSE,"CV","q","p",382,FALSE,0
"981","CVOE_C",3,1,2,31,"I 76","","",TRUE,"CV","p","p",684,TRUE,1
"982","CVOE_C",3,1,2,32,"U 89","","",FALSE,"CV","p","p",380,TRUE,1
"983","CVOE_C",3,1,2,33,"D 63","","",TRUE,"CV","q","q",562,TRUE,1
"984","CVOE_C",3,1,2,34,"H 70","","",FALSE,"CV","q","q",874,TRUE,1
"985","CVOE_C",3,1,2,35,"D 48","","",FALSE,"CV","q","q",475,TRUE,1
"986","CVOE_C",3,1,2,36,"P 56","","",FALSE,"CV","q","q",475,TRUE,1
"987","CVOE_C",3,1,2,37,"O 77","","",FALSE,"CV","p","p",643,TRUE,1
"988","CVOE_C",3,1,2,38,"P 42","","",FALSE,"CV","q","q",804,TRUE,1
"989","CVOE_C",3,1,2,39,"H 22","","",FALSE,"CV","q","q",484,TRUE,1
"990","CVOE_C",3,1,2,40,"E 42","","",TRUE,"CV","p","p",485,TRUE,1
"991","CVOE_C",3,1,2,41,"J 28","","",FALSE,"CV","q","q",389,TRUE,1
"992","CVOE_C",3,1,2,42,"E 95","","",FALSE,"CV","q","p",491,FALSE,0
"993","CVOE_C",3,1,2,43,"S 63","","",TRUE,"CV","q","q",814,TRUE,1
"994","CVOE_C",3,1,2,44,"H 50","","",FALSE,"CV","q","q",521,TRUE,1
"995","CVOE_C",3,1,2,45,"S 33","","",TRUE,"CV","q","q",985,TRUE,1
"996","CVOE_C",3,1,2,46,"P 57","","",TRUE,"CV","q","q",543,TRUE,1
"997","CVOE_C",3,1,2,47,"E 23","","",FALSE,"CV","p","p",901,TRUE,1
"998","CVOE_C",3,1,2,48,"S 61","","",TRUE,"CV","q","q",763,TRUE,1
"999","CVOE_C",3,1,2,49,"U 67","","",FALSE,"CV","p","p",771,TRUE,1
"1000","CVOE_C",3,1,2,50,"H 32","","",FALSE,"CV","q","q",607,TRUE,1
"1001","CVOE_C",3,1,2,51,"U 50","","",TRUE,"CV","p","p",498,TRUE,1
"1002","CVOE_C",3,1,2,52,"O 49","","",FALSE,"CV","p","p",469,TRUE,1
"1003","CVOE_C",3,1,2,53,"U 32","","",TRUE,"CV","p","p",434,TRUE,1
"1004","CVOE_C",3,1,2,54,"J 78","","",FALSE,"CV","q","q",667,TRUE,1
"1005","CVOE_C",3,1,2,55,"S 54","","",FALSE,"CV","q","q",849,TRUE,1
"1006","CVOE_C",3,1,2,56,"J 27","","",TRUE,"CV","q","q",612,TRUE,1
"1007","CVOE_C",3,1,2,57,"S 06","","",FALSE,"CV","q","q",759,TRUE,1
"1008","CVOE_C",3,1,2,58,"D 67","","",TRUE,"CV","q","q",1023,TRUE,1
"1009","CVOE_C",3,1,2,59,"A 79","","",FALSE,"CV","p","p",701,TRUE,1
"1010","CVOE_C",3,1,2,60,"S 52","","",FALSE,"CV","q","q",1147,TRUE,1
"1011","CVOE_C",3,1,2,61,"U 16","","",TRUE,"CV","p","p",593,TRUE,1
"1012","CVOE_C",3,1,2,62,"O 82","","",TRUE,"CV","p","p",434,TRUE,1
"1013","CVOE_C",3,1,2,63,"H 87","","",TRUE,"CV","q","q",474,TRUE,1
"1014","CVOE_C",3,1,2,64,"I 32","","",TRUE,"CV","p","p",586,TRUE,1
"1015","CVOE_C",3,1,2,65,"U 37","","",FALSE,"CV","p","p",496,TRUE,1
"1016","CVOE_C",3,1,2,66,"I 42","","",TRUE,"CV","p","p",483,TRUE,1
"1017","CVOE_C",3,1,2,67,"D 65","","",TRUE,"CV","q","q",603,TRUE,1
"1018","CVOE_C",3,1,2,68,"U 77","","",FALSE,"CV","p","p",604,TRUE,1
"1019","CVOE_C",3,1,2,69,"E 12","","",TRUE,"CV","p","p",492,TRUE,1
"1020","CVOE_C",3,1,2,70,"I 60","","",TRUE,"CV","p","p",383,TRUE,1
"1021","CVOE_C",3,1,2,71,"J 36","","",FALSE,"CV","q","q",541,TRUE,1
"1022","CVOE_C",3,1,2,72,"H 75","","",TRUE,"CV","q","q",555,TRUE,1
"1023","CVOE_C",3,1,2,73,"I 50","","",TRUE,"CV","p","p",459,TRUE,1
"1024","CVOE_C",3,1,2,74,"E 99","","",FALSE,"CV","q","p",446,FALSE,0
"1025","CVOE_C",3,1,2,75,"A 86","","",TRUE,"CV","p","p",519,TRUE,1
"1026","CVOE_C",3,1,2,76,"U 48","","",TRUE,"CV","p","p",367,TRUE,1
"1027","CVOE_C",3,1,2,77,"E 01","","",FALSE,"CV","p","p",370,TRUE,1
"1028","CVOE_C",3,1,2,78,"A 78","","",TRUE,"CV","p","p",1013,TRUE,1
"1029","CVOE_C",3,1,2,79,"P 60","","",FALSE,"CV","q","q",728,TRUE,1
"1030","CVOE_C",3,1,2,80,"E 43","","",FALSE,"CV","p","p",619,TRUE,1
"1031","CVOE_C",3,1,2,81,"D 69","","",TRUE,"CV","q","q",646,TRUE,1
"1032","CVOE_C",3,1,2,82,"H 11","","",TRUE,"CV","q","q",634,TRUE,1
"1033","CVOE_C",3,1,2,83,"P 43","","",TRUE,"CV","q","q",586,TRUE,1
"1034","CVOE_C",3,1,2,84,"O 67","","",FALSE,"CV","p","p",536,TRUE,1
"1035","CVOE_C",3,1,2,85,"S 91","","",FALSE,"CV","q","q",467,TRUE,1
"1036","CVOE_C",3,1,2,86,"J 68","","",TRUE,"CV","q","q",441,TRUE,1
"1037","CVOE_C",3,1,2,87,"S 47","","",FALSE,"CV","q","q",353,TRUE,1
"1038","CVOE_C",3,1,2,88,"I 81","","",TRUE,"CV","p","p",511,TRUE,1
"1039","CVOE_C",3,1,2,89,"J 39","","",FALSE,"CV","q","q",484,TRUE,1
"1040","CVOE_C",3,1,2,90,"A 11","","",TRUE,"CV","p","p",509,TRUE,1
"1041","CVOE_C",3,1,2,91,"O 76","","",FALSE,"CV","p","p",490,TRUE,1
"1042","CVOE_C",3,1,2,92,"A 62","","",FALSE,"CV","p","p",406,TRUE,1
"1043","CVOE_C",3,1,2,93,"O 27","","",TRUE,"CV","p","p",342,TRUE,1
"1044","CVOE_C",3,1,2,94,"E 66","","",FALSE,"CV","p","p",420,TRUE,1
"1045","CVOE_C",3,1,2,95,"J 62","","",TRUE,"CV","q","q",647,TRUE,1
"1046","CVOE_C",3,1,2,96,"H 72","","",TRUE,"CV","p","q",530,FALSE,0
"1047","CVOE_C",3,1,2,97,"E 49","","",TRUE,"CV","p","p",973,TRUE,1
"1048","CVOE_C",3,1,2,98,"D 52","","",TRUE,"CV","q","q",648,TRUE,1
"1049","CVOE_C",3,1,2,99,"H 62","","",TRUE,"CV","q","q",451,TRUE,1
"1050","CVOE_C",3,1,2,100,"I 11","","",TRUE,"CV","p","p",694,TRUE,1
"1051","CVOE_C",3,1,2,101,"A 98","","",FALSE,"CV","p","p",425,TRUE,1
"1052","CVOE_C",3,1,2,102,"H 29","","",FALSE,"CV","q","q",559,TRUE,1
"1053","CVOE_C",3,1,2,103,"E 83","","",TRUE,"CV","q","p",479,FALSE,0
"1054","CVOE_C",3,1,2,104,"D 43","","",FALSE,"CV","q","q",1089,TRUE,1
"1055","CVOE_C",3,1,2,105,"P 45","","",TRUE,"CV","q","q",555,TRUE,1
"1056","CVOE_C",3,1,2,106,"J 17","","",TRUE,"CV","q","q",459,TRUE,1
"1057","CVOE_C",3,1,3,11,"A 44","Letter","N",TRUE,"CV","p","p",4507,TRUE,1
"1058","CVOE_C",3,1,3,12,"D 94","Letter","N",FALSE,"CV","q","q",2017,TRUE,1
"1059","CVOE_C",3,1,3,13,"E 75","Number","Y",FALSE,"OE","q","p",1405,FALSE,0
"1060","CVOE_C",3,1,3,14,"H 81","Number","N",TRUE,"OE","q","p",1430,FALSE,0
"1061","CVOE_C",3,1,3,15,"I 64","Letter","Y",TRUE,"CV","p","p",1468,TRUE,1
"1062","CVOE_C",3,1,3,16,"J 54","Letter","N",FALSE,"CV","q","q",1298,TRUE,1
"1063","CVOE_C",3,1,3,17,"O 23","Number","Y",FALSE,"OE","q","q",1613,TRUE,1
"1064","CVOE_C",3,1,3,18,"P 05","Number","N",TRUE,"OE","p","q",1017,FALSE,0
"1065","CVOE_C",3,1,3,19,"S 34","Letter","Y",FALSE,"CV","q","q",1900,TRUE,1
"1066","CVOE_C",3,1,3,20,"U 88","Letter","N",TRUE,"CV","p","p",2090,TRUE,1
"1067","CVOE_C",3,1,3,21,"A 70","Number","Y",TRUE,"OE","p","p",2598,TRUE,1
"1068","CVOE_C",3,1,3,22,"D 12","Number","N",FALSE,"OE","p","p",1335,TRUE,1
"1069","CVOE_C",3,1,3,23,"E 79","Letter","Y",FALSE,"CV","p","p",1834,TRUE,1
"1070","CVOE_C",3,1,3,24,"H 72","Letter","N",FALSE,"CV","q","q",3035,TRUE,1
"1071","CVOE_C",3,1,3,25,"I 41","Number","Y",FALSE,"OE","q","q",1605,TRUE,1
"1072","CVOE_C",3,1,3,26,"J 63","Number","N",TRUE,"OE","q","q",1174,TRUE,1
"1073","CVOE_C",3,1,3,27,"O 03","Letter","Y",FALSE,"CV","p","p",2857,TRUE,1
"1074","CVOE_C",3,1,3,28,"P 75","Letter","N",TRUE,"CV","q","q",3125,TRUE,1
"1075","CVOE_C",3,1,3,29,"S 61","Number","Y",TRUE,"OE","q","q",1774,TRUE,1
"1076","CVOE_C",3,1,3,30,"U 28","Number","N",TRUE,"OE","p","p",1410,TRUE,1
"1077","CVOE_C",3,1,3,31,"A 21","Letter","Y",FALSE,"CV","p","p",949,TRUE,1
"1078","CVOE_C",3,1,3,32,"D 18","Letter","N",FALSE,"CV","q","q",4483,TRUE,1
"1079","CVOE_C",3,1,3,33,"E 35","Number","Y",FALSE,"OE","q","q",1237,TRUE,1
"1080","CVOE_C",3,1,3,34,"H 62","Number","N",FALSE,"OE","p","p",1005,TRUE,1
"1081","CVOE_C",3,1,3,35,"I 82","Letter","Y",TRUE,"CV","p","p",678,TRUE,1
"1082","CVOE_C",3,1,3,36,"J 78","Letter","N",FALSE,"CV","q","q",4118,TRUE,1
"1083","CVOE_C",3,1,3,37,"O 12","Number","Y",TRUE,"OE","p","p",2168,TRUE,1
"1084","CVOE_C",3,1,3,38,"P 13","Number","N",TRUE,"OE","q","q",972,TRUE,1
"1085","CVOE_C",3,1,3,39,"S 07","Letter","Y",TRUE,"CV","q","q",1519,TRUE,1
"1086","CVOE_C",3,1,3,40,"U 36","Letter","N",TRUE,"CV","p","p",2040,TRUE,1
"1087","CVOE_C",3,1,3,41,"A 96","Number","Y",TRUE,"OE","p","p",1601,TRUE,1
"1088","CVOE_C",3,1,3,42,"D 04","Number","N",FALSE,"OE","p","p",818,TRUE,1
"1089","CVOE_C",3,1,3,43,"E 60","Letter","Y",TRUE,"CV","q","p",677,FALSE,0
"1090","CVOE_C",3,1,3,44,"H 83","Letter","N",TRUE,"CV","q","q",2141,TRUE,1
"1091","CVOE_C",3,1,3,45,"I 64","Number","Y",TRUE,"OE","p","p",1564,TRUE,1
"1092","CVOE_C",3,1,3,46,"J 76","Number","N",FALSE,"OE","p","p",852,TRUE,1
"1093","CVOE_C",3,1,3,47,"O 78","Letter","Y",TRUE,"CV","p","p",1080,TRUE,1
"1094","CVOE_C",3,1,3,48,"P 09","Letter","N",TRUE,"CV","q","q",1872,TRUE,1
"1095","CVOE_C",3,1,3,49,"S 72","Number","Y",FALSE,"OE","q","p",671,FALSE,0
"1096","CVOE_C",3,1,3,50,"U 47","Number","N",FALSE,"OE","p","q",2060,FALSE,0
"1097","CVOE_C",3,1,3,51,"A 31","Letter","Y",FALSE,"CV","p","p",2331,TRUE,1
"1098","CVOE_C",3,1,3,52,"D 96","Letter","N",FALSE,"CV","q","q",1198,TRUE,1
"1099","CVOE_C",3,1,3,53,"E 40","Number","Y",TRUE,"OE","p","p",1063,TRUE,1
"1100","CVOE_C",3,1,3,54,"H 79","Number","N",TRUE,"OE","q","q",1237,TRUE,1
"1101","CVOE_C",3,1,3,55,"I 15","Letter","Y",FALSE,"CV","p","p",1118,TRUE,1
"1102","CVOE_C",3,1,3,56,"J 07","Letter","N",TRUE,"CV","q","q",2070,TRUE,1
"1103","CVOE_C",3,1,3,57,"O 61","Number","Y",FALSE,"OE","q","q",3885,TRUE,1
"1104","CVOE_C",3,1,3,58,"P 58","Number","N",FALSE,"OE","p","p",1166,TRUE,1
"1105","CVOE_C",3,1,3,59,"S 37","Letter","Y",TRUE,"CV","q","q",898,TRUE,1
"1106","CVOE_C",3,1,3,60,"U 61","Letter","N",FALSE,"CV","p","p",949,TRUE,1
"1107","CVOE_C",3,1,3,61,"A 17","Number","Y",FALSE,"OE","q","q",1627,TRUE,1
"1108","CVOE_C",3,1,3,62,"D 85","Number","N",TRUE,"OE","q","q",1553,TRUE,1
"1109","CVOE_C",3,1,3,63,"E 20","Letter","Y",TRUE,"CV","p","p",2418,TRUE,1
"1110","CVOE_C",3,1,3,64,"H 86","Letter","N",FALSE,"CV","q","q",3045,TRUE,1
"1111","CVOE_C",3,1,3,65,"I 21","Number","Y",FALSE,"OE","q","q",1641,TRUE,1
"1112","CVOE_C",3,1,3,66,"J 29","Number","N",TRUE,"OE","q","q",1522,TRUE,1
"1113","CVOE_C",3,1,3,67,"O 13","Letter","Y",FALSE,"CV","q","p",1179,FALSE,0
"1114","CVOE_C",3,1,3,68,"P 82","Letter","N",FALSE,"CV","q","q",1886,TRUE,1
"1115","CVOE_C",3,1,3,69,"S 72","Number","Y",FALSE,"OE","q","p",770,FALSE,0
"1116","CVOE_C",3,1,3,70,"U 84","Number","N",TRUE,"OE","p","p",1765,TRUE,1
"1117","CVOE_C",3,1,3,71,"A 49","Letter","Y",FALSE,"CV","p","p",1574,TRUE,1
"1118","CVOE_C",3,1,3,72,"D 91","Letter","N",TRUE,"CV","q","q",2457,TRUE,1
"1119","CVOE_C",3,1,3,73,"E 99","Number","Y",FALSE,"OE","q","q",1837,TRUE,1
"1120","CVOE_C",3,1,3,74,"H 16","Number","N",FALSE,"OE","p","p",942,TRUE,1
"1121","CVOE_C",3,1,3,75,"I 45","Letter","Y",FALSE,"CV","p","p",1076,TRUE,1
"1122","CVOE_C",3,1,3,76,"J 70","Letter","N",FALSE,"CV","q","q",2109,TRUE,1
"1123","CVOE_C",3,1,3,77,"O 22","Number","Y",TRUE,"OE","p","p",1323,TRUE,1
"1124","CVOE_C",3,1,3,78,"P 41","Number","N",TRUE,"OE","q","q",2548,TRUE,1
"1125","CVOE_C",3,1,3,79,"S 93","Letter","Y",TRUE,"CV","q","q",874,TRUE,1
"1126","CVOE_C",3,1,3,80,"U 70","Letter","N",TRUE,"CV","p","p",843,TRUE,1
"1127","CVOE_C",3,1,3,81,"A 42","Number","Y",TRUE,"OE","p","p",1619,TRUE,1
