"","ExperimentName","Subject","Group","Block","Trial","STIM","TASK","Switch","Congruent","CVOE","Response","KEY","RT","Match","score","block_type","zRT"
"4683","CVOE_D",4,1,4,51,"A 17","Number","Y",FALSE,"OE","q","q",3352,TRUE,1,"alt",2.23434990529335
"4684","CVOE_D",4,1,4,52,"D 85","Number","N",TRUE,"OE","q","q",1807,TRUE,1,"alt",0.626977019766072
"4685","CVOE_D",4,1,4,53,"E 20","Letter","Y",TRUE,"CV","p","p",1418,TRUE,1,"alt",0.222272778685094
"4686","CVOE_D",4,1,4,54,"H 86","Letter","N",FALSE,"CV","q","q",1694,TRUE,1,"alt",0.509415119400647
"4687","CVOE_D",4,1,4,55,"I 21","Number","Y",FALSE,"OE","q","q",1497,TRUE,1,"alt",0.304462071860922
"4688","CVOE_D",4,1,4,56,"J 29","Number","N",TRUE,"OE","q","q",1541,TRUE,1,"alt",0.35023838704746
"4689","CVOE_D",4,1,4,57,"O 13","Letter","Y",FALSE,"CV","p","p",3115,TRUE,1,"alt",1.98778202576587
"4690","CVOE_D",4,1,4,58,"P 82","Letter","N",FALSE,"CV","q","q",1740,TRUE,1,"alt",0.557272176186572
"4691","CVOE_D",4,1,4,59,"S 72","Number","Y",FALSE,"OE","p","p",3082,TRUE,1,"alt",1.95344978937596
"4692","CVOE_D",4,1,4,60,"U 84","Number","N",TRUE,"OE","p","p",2180,TRUE,1,"alt",1.01503532805195
"4693","CVOE_D",4,1,4,61,"A 49","Letter","Y",FALSE,"CV","p","p",1074,TRUE,1,"alt",-0.135614776409654
"4694","CVOE_D",4,1,4,62,"D 91","Letter","N",TRUE,"CV","q","q",1011,TRUE,1,"alt",-0.201158136790378
"4695","CVOE_D",4,1,4,63,"E 99","Number","Y",FALSE,"OE","q","q",1558,TRUE,1,"alt",0.367924690642258
"4696","CVOE_D",4,1,4,64,"H 16","Number","N",FALSE,"OE","p","p",2263,TRUE,1,"alt",1.10138610442655
"4697","CVOE_D",4,1,4,65,"I 45","Letter","Y",FALSE,"CV","p","p",1173,TRUE,1,"alt",-0.0326180672399443
"4698","CVOE_D",4,1,4,66,"J 70","Letter","N",FALSE,"CV","q","q",1152,TRUE,1,"alt",-0.054465854033519
"4699","CVOE_D",4,1,4,67,"O 22","Number","Y",TRUE,"OE","p","p",1622,TRUE,1,"alt",0.434508421822676
"4700","CVOE_D",4,1,4,68,"P 41","Number","N",TRUE,"OE","q","q",1341,TRUE,1,"alt",0.142164227108653
"4701","CVOE_D",4,1,4,69,"S 93","Letter","Y",TRUE,"CV","q","q",2075,TRUE,1,"alt",0.905796394084073
"4702","CVOE_D",4,1,4,70,"U 70","Letter","N",TRUE,"CV","p","p",1396,TRUE,1,"alt",0.199384621091825
"4703","CVOE_D",4,1,4,71,"A 42","Number","Y",TRUE,"OE","p","p",1932,TRUE,1,"alt",0.757023369727826
"4704","CVOE_D",4,1,4,72,"D 85","Number","N",TRUE,"OE","q","q",1528,TRUE,1,"alt",0.336713566651437
"4705","CVOE_D",4,1,4,73,"E 68","Letter","Y",TRUE,"CV","p","p",1651,TRUE,1,"alt",0.464679175013803
"4706","CVOE_D",4,1,4,74,"H 17","Letter","N",TRUE,"CV","q","q",1303,TRUE,1,"alt",0.10263013672028
"4707","CVOE_D",4,1,4,75,"I 70","Number","Y",TRUE,"OE","p","p",1293,TRUE,1,"alt",0.0922264287233396
"4708","CVOE_D",4,1,4,76,"J 88","Number","N",FALSE,"OE","p","p",1136,TRUE,1,"alt",-0.0711117868286236
"4709","CVOE_D",4,1,4,77,"O 32","Letter","Y",TRUE,"CV","p","p",2132,TRUE,1,"alt",0.965097529666633
"4710","CVOE_D",4,1,4,78,"P 95","Letter","N",TRUE,"CV","q","q",1463,TRUE,1,"alt",0.269089464671325
"4711","CVOE_D",4,1,4,79,"S 98","Number","Y",FALSE,"OE","p","p",2197,TRUE,1,"alt",1.03272163164675
"4712","CVOE_D",4,1,4,80,"U 37","Number","N",FALSE,"OE","q","q",2142,TRUE,1,"alt",0.975501237663573
"4713","CVOE_D",4,1,4,81,"A 56","Letter","Y",TRUE,"CV","p","p",1541,TRUE,1,"alt",0.35023838704746
"4714","CVOE_D",4,1,4,82,"D 57","Letter","N",TRUE,"CV","q","q",1275,TRUE,1,"alt",0.073499754328847
"4715","CVOE_D",4,1,4,83,"E 93","Number","Y",FALSE,"OE","q","q",1323,TRUE,1,"alt",0.123437552714161
"4716","CVOE_D",4,1,4,84,"H 27","Number","N",TRUE,"OE","q","q",1516,TRUE,1,"alt",0.324229117055109
"4717","CVOE_D",4,1,4,85,"I 35","Letter","Y",FALSE,"CV","p","p",1397,TRUE,1,"alt",0.200424991891519
"4718","CVOE_D",4,1,4,86,"J 03","Letter","N",TRUE,"CV","q","q",3254,TRUE,1,"alt",2.13239356692334
"4719","CVOE_D",4,1,4,87,"O 28","Number","Y",TRUE,"OE","p","p",1418,TRUE,1,"alt",0.222272778685094
"4720","CVOE_D",4,1,4,88,"P 59","Number","N",TRUE,"OE","q","q",1605,TRUE,1,"alt",0.416822118227878
"4721","CVOE_D",4,1,4,89,"S 77","Letter","Y",TRUE,"CV","q","q",1798,TRUE,1,"alt",0.617613682568826
"4722","CVOE_D",4,1,4,90,"U 05","Letter","N",FALSE,"CV","p","p",1271,TRUE,1,"alt",0.0693382711300708
"4723","CVOE_D",4,1,4,91,"A 56","Number","Y",TRUE,"OE","p","p",1741,TRUE,1,"alt",0.558312546986266
"4724","CVOE_D",4,1,4,92,"D 01","Number","N",TRUE,"OE","q","q",1395,TRUE,1,"alt",0.198344250292131
"4725","CVOE_D",4,1,4,93,"E 02","Letter","Y",TRUE,"CV","p","p",1548,TRUE,1,"alt",0.357520982645318
"4726","CVOE_D",4,1,4,94,"H 68","Letter","N",FALSE,"CV","q","q",1602,TRUE,1,"alt",0.413701005828796
"4727","CVOE_D",4,1,4,95,"I 05","Number","Y",FALSE,"OE","q","q",1539,TRUE,1,"alt",0.348157645448072
"4728","CVOE_D",4,1,4,96,"J 55","Number","N",TRUE,"OE","q","q",1302,TRUE,1,"alt",0.101589765920586
"4729","CVOE_D",4,1,4,97,"O 73","Letter","Y",FALSE,"CV","p","p",2084,TRUE,1,"alt",0.915159731281319
"4730","CVOE_D",4,1,4,98,"P 41","Letter","N",TRUE,"CV","q","q",1125,TRUE,1,"alt",-0.0825558656252579
"4731","CVOE_D",4,1,4,99,"S 92","Number","Y",FALSE,"OE","p","p",1398,TRUE,1,"alt",0.201465362691213
"4732","CVOE_D",4,1,4,100,"U 34","Number","N",TRUE,"OE","p","p",1295,TRUE,1,"alt",0.0943071703227276
"4733","CVOE_D",4,1,4,101,"A 09","Letter","Y",FALSE,"CV","p","p",2602,TRUE,1,"alt",1.45407180552283
"4735","CVOE_D",4,1,4,103,"E 48","Number","Y",TRUE,"OE","p","p",1579,TRUE,1,"alt",0.389772477435833
"4736","CVOE_D",4,1,4,104,"H 76","Number","N",FALSE,"OE","p","p",1902,TRUE,1,"alt",0.725812245737006
"4737","CVOE_D",4,1,4,105,"I 44","Letter","Y",TRUE,"CV","p","p",2068,TRUE,1,"alt",0.898513798486215
"4738","CVOE_D",4,1,4,106,"J 67","Letter","N",TRUE,"CV","q","q",1547,TRUE,1,"alt",0.356480611845624
"4739","CVOE_D",4,1,4,107,"O 48","Number","Y",TRUE,"OE","p","p",2089,TRUE,1,"alt",0.92036158527979
"4740","CVOE_D",4,1,4,108,"P 22","Number","N",FALSE,"OE","p","p",1805,TRUE,1,"alt",0.624896278166684
"4741","CVOE_D",4,1,4,109,"S 86","Letter","Y",FALSE,"CV","q","q",1125,TRUE,1,"alt",-0.0825558656252579
"4742","CVOE_D",4,1,4,110,"U 35","Letter","N",FALSE,"CV","p","p",1390,TRUE,1,"alt",0.193142396293661
"4743","CVOE_D",4,1,4,111,"A 91","Number","Y",FALSE,"OE","q","q",2092,TRUE,1,"alt",0.923482697678872
"4744","CVOE_D",4,1,4,112,"D 78","Number","N",FALSE,"OE","p","p",1952,TRUE,1,"alt",0.777830785721707
"4745","CVOE_D",4,1,4,113,"E 91","Letter","Y",FALSE,"CV","p","p",1406,TRUE,1,"alt",0.209788329088765
"4746","CVOE_D",4,1,4,114,"H 54","Letter","N",FALSE,"CV","q","q",1455,TRUE,1,"alt",0.260766498273773
"4747","CVOE_D",4,1,4,115,"I 65","Number","Y",FALSE,"OE","q","q",1410,TRUE,1,"alt",0.213949812287541
"4748","CVOE_D",4,1,4,116,"J 52","Number","N",FALSE,"OE","p","p",3014,TRUE,1,"alt",1.88270457499677
"4749","CVOE_D",4,1,4,117,"O 19","Letter","Y",FALSE,"CV","p","p",1386,TRUE,1,"alt",0.188980913094885
"4750","CVOE_D",4,1,4,118,"P 48","Letter","N",FALSE,"CV","q","q",1720,TRUE,1,"alt",0.536464760192692
"4751","CVOE_D",4,1,4,119,"S 45","Number","Y",TRUE,"OE","q","q",1345,TRUE,1,"alt",0.146325710307429
"4752","CVOE_D",4,1,4,120,"U 26","Number","N",TRUE,"OE","p","p",2135,TRUE,1,"alt",0.968218642065715
"4753","CVOE_D",12,1,1,11,"A 71","","",FALSE,"CV","p","p",2677,TRUE,1,"cv",1.53209961549988
"4754","CVOE_D",12,1,1,12,"I 66","","",TRUE,"CV","p","p",926,TRUE,1,"cv",-0.28958965476437
"4755","CVOE_D",12,1,1,13,"S 30","","",FALSE,"CV","q","q",823,TRUE,1,"cv",-0.396747847132856
"4756","CVOE_D",12,1,1,14,"D 20","","",FALSE,"CV","q","q",589,TRUE,1,"cv",-0.640194614261259
"4757","CVOE_D",12,1,1,15,"I 31","","",FALSE,"CV","p","p",738,TRUE,1,"cv",-0.485179365106849
"4758","CVOE_D",12,1,1,16,"P 16","","",FALSE,"CV","q","q",750,TRUE,1,"cv",-0.47269491551052
"4759","CVOE_D",12,1,1,17,"A 49","","",FALSE,"CV","p","p",635,TRUE,1,"cv",-0.592337557475334
"4760","CVOE_D",12,1,1,18,"O 64","","",TRUE,"CV","p","p",828,TRUE,1,"cv",-0.391545993134386
"4761","CVOE_D",12,1,1,19,"D 02","","",FALSE,"CV","q","q",506,TRUE,1,"cv",-0.726545390635864
"4762","CVOE_D",12,1,1,20,"P 81","","",TRUE,"CV","q","q",775,TRUE,1,"cv",-0.446685645518169
"4763","CVOE_D",12,1,1,21,"J 58","","",FALSE,"CV","q","q",499,TRUE,1,"cv",-0.733827986233722
"4764","CVOE_D",12,1,1,22,"A 22","","",TRUE,"CV","p","p",646,TRUE,1,"cv",-0.5808934786787
"4765","CVOE_D",12,1,1,23,"J 72","","",FALSE,"CV","q","q",534,TRUE,1,"cv",-0.697415008244431
"4766","CVOE_D",12,1,1,24,"P 91","","",TRUE,"CV","q","q",737,TRUE,1,"cv",-0.486219735906543
"4767","CVOE_D",12,1,1,25,"E 19","","",FALSE,"CV","p","p",948,TRUE,1,"cv",-0.266701497171102
"4768","CVOE_D",12,1,1,26,"I 30","","",TRUE,"CV","p","p",658,TRUE,1,"cv",-0.568409029082371
"4769","CVOE_D",12,1,1,27,"D 91","","",TRUE,"CV","q","q",589,TRUE,1,"cv",-0.640194614261259
"4770","CVOE_D",12,1,1,28,"O 48","","",TRUE,"CV","p","p",627,TRUE,1,"cv",-0.600660523872886
"4771","CVOE_D",12,1,1,29,"A 89","","",FALSE,"CV","p","p",697,TRUE,1,"cv",-0.527834567894304
"4772","CVOE_D",12,1,1,30,"U 11","","",FALSE,"CV","p","p",692,TRUE,1,"cv",-0.533036421892774
"4773","CVOE_D",12,1,1,31,"I 76","","",TRUE,"CV","p","p",471,TRUE,1,"cv",-0.762958368625155
"4774","CVOE_D",12,1,1,32,"U 89","","",FALSE,"CV","p","p",501,TRUE,1,"cv",-0.731747244634334
"4775","CVOE_D",12,1,1,33,"D 63","","",TRUE,"CV","q","q",640,TRUE,1,"cv",-0.587135703476864
"4776","CVOE_D",12,1,1,34,"H 70","","",FALSE,"CV","q","q",800,TRUE,1,"cv",-0.420676375525819
"4777","CVOE_D",12,1,1,35,"D 48","","",FALSE,"CV","q","q",729,TRUE,1,"cv",-0.494542702304095
"4778","CVOE_D",12,1,1,36,"P 56","","",FALSE,"CV","q","q",788,TRUE,1,"cv",-0.433160825122147
"4779","CVOE_D",12,1,1,37,"O 77","","",FALSE,"CV","p","p",586,TRUE,1,"cv",-0.643315726660342
"4780","CVOE_D",12,1,1,38,"P 42","","",FALSE,"CV","q","q",519,TRUE,1,"cv",-0.713020570239842
"4781","CVOE_D",12,1,1,39,"H 22","","",FALSE,"CV","q","q",904,TRUE,1,"cv",-0.312477812357639
"4782","CVOE_D",12,1,1,40,"E 42","","",TRUE,"CV","p","p",662,TRUE,1,"cv",-0.564247545883595
"4783","CVOE_D",12,1,1,41,"J 28","","",FALSE,"CV","q","q",468,TRUE,1,"cv",-0.766079481024237
"4784","CVOE_D",12,1,1,42,"E 95","","",FALSE,"CV","p","p",577,TRUE,1,"cv",-0.652679063857588
"4785","CVOE_D",12,1,1,43,"S 63","","",TRUE,"CV","q","q",484,TRUE,1,"cv",-0.749433548229133
"4786","CVOE_D",12,1,1,44,"H 50","","",FALSE,"CV","q","q",565,TRUE,1,"cv",-0.665163513453916
"4787","CVOE_D",12,1,1,45,"S 33","","",TRUE,"CV","q","q",1117,TRUE,1,"cv",-0.0908788320228102
"4788","CVOE_D",12,1,1,46,"P 57","","",TRUE,"CV","q","q",502,TRUE,1,"cv",-0.73070687383464
"4789","CVOE_D",12,1,1,47,"E 23","","",FALSE,"CV","p","p",467,TRUE,1,"cv",-0.767119851823931
"4790","CVOE_D",12,1,1,48,"S 61","","",TRUE,"CV","q","q",529,TRUE,1,"cv",-0.702616862242901
"4791","CVOE_D",12,1,1,49,"U 67","","",FALSE,"CV","p","p",636,TRUE,1,"cv",-0.59129718667564
"4792","CVOE_D",12,1,1,50,"H 32","","",FALSE,"CV","q","q",477,TRUE,1,"cv",-0.756716143826991
"4793","CVOE_D",12,1,1,51,"U 50","","",TRUE,"CV","p","p",693,TRUE,1,"cv",-0.53199605109308
"4794","CVOE_D",12,1,1,52,"O 49","","",FALSE,"CV","p","p",528,TRUE,1,"cv",-0.703657233042595
"4795","CVOE_D",12,1,1,53,"U 32","","",TRUE,"CV","p","p",595,TRUE,1,"cv",-0.633952389463095
"4796","CVOE_D",12,1,1,54,"J 78","","",FALSE,"CV","q","q",516,TRUE,1,"cv",-0.716141682638924
"4797","CVOE_D",12,1,1,55,"S 54","","",FALSE,"CV","q","q",724,TRUE,1,"cv",-0.499744556302565
"4798","CVOE_D",12,1,1,56,"J 27","","",TRUE,"CV","q","q",573,TRUE,1,"cv",-0.656840547056364
"4799","CVOE_D",12,1,1,57,"S 06","","",FALSE,"CV","q","q",504,TRUE,1,"cv",-0.728626132235252
"4800","CVOE_D",12,1,1,58,"D 67","","",TRUE,"CV","q","q",517,TRUE,1,"cv",-0.71510131183923
"4801","CVOE_D",12,1,1,59,"A 79","","",FALSE,"CV","p","p",718,TRUE,1,"cv",-0.505986781100729
"4802","CVOE_D",12,1,1,60,"S 52","","",FALSE,"CV","q","q",470,TRUE,1,"cv",-0.763998739424849
"4803","CVOE_D",12,1,1,61,"U 16","","",TRUE,"CV","p","p",604,TRUE,1,"cv",-0.624589052265849
"4804","CVOE_D",12,1,1,62,"O 82","","",TRUE,"CV","p","p",484,TRUE,1,"cv",-0.749433548229133
"4805","CVOE_D",12,1,1,63,"H 87","","",TRUE,"CV","q","q",565,TRUE,1,"cv",-0.665163513453916
"4806","CVOE_D",12,1,1,64,"I 32","","",TRUE,"CV","p","p",533,TRUE,1,"cv",-0.698455379044125
"4807","CVOE_D",12,1,1,65,"U 37","","",FALSE,"CV","p","p",512,TRUE,1,"cv",-0.7203031658377
"4808","CVOE_D",12,1,1,66,"I 42","","",TRUE,"CV","p","p",510,TRUE,1,"cv",-0.722383907437088
"4809","CVOE_D",12,1,1,67,"D 65","","",TRUE,"CV","q","q",492,TRUE,1,"cv",-0.741110581831581
"4810","CVOE_D",12,1,1,68,"U 77","","",FALSE,"CV","q","p",543,FALSE,0,"cv",-0.688051671047185
"4811","CVOE_D",12,1,1,69,"E 12","","",TRUE,"CV","p","p",964,TRUE,1,"cv",-0.250055564375997
"4812","CVOE_D",12,1,1,70,"I 60","","",TRUE,"CV","p","p",541,TRUE,1,"cv",-0.690132412646573
"4813","CVOE_D",12,1,1,71,"J 36","","",FALSE,"CV","q","q",536,TRUE,1,"cv",-0.695334266645043
"4814","CVOE_D",12,1,1,72,"H 75","","",TRUE,"CV","q","q",603,TRUE,1,"cv",-0.625629423065543
"4815","CVOE_D",12,1,1,73,"I 50","","",TRUE,"CV","p","p",516,TRUE,1,"cv",-0.716141682638924
"4816","CVOE_D",12,1,1,74,"E 99","","",FALSE,"CV","p","p",492,TRUE,1,"cv",-0.741110581831581
"4817","CVOE_D",12,1,1,75,"A 86","","",TRUE,"CV","p","p",487,TRUE,1,"cv",-0.746312435830051
"4818","CVOE_D",12,1,1,76,"U 48","","",TRUE,"CV","p","p",455,TRUE,1,"cv",-0.77960430142026
"4819","CVOE_D",12,1,1,77,"E 01","","",FALSE,"CV","p","p",394,TRUE,1,"cv",-0.843066920201596
"4820","CVOE_D",12,1,1,78,"A 78","","",TRUE,"CV","p","p",427,TRUE,1,"cv",-0.808734683811693
"4821","CVOE_D",12,1,1,79,"P 60","","",FALSE,"CV","q","q",440,TRUE,1,"cv",-0.79520986341567
"4822","CVOE_D",12,1,1,80,"E 43","","",FALSE,"CV","p","p",505,TRUE,1,"cv",-0.727585761435558
"4823","CVOE_D",12,1,1,81,"D 69","","",TRUE,"CV","q","q",478,TRUE,1,"cv",-0.755675773027297
"4824","CVOE_D",12,1,1,82,"H 11","","",TRUE,"CV","q","q",535,TRUE,1,"cv",-0.696374637444737
"4825","CVOE_D",12,1,1,83,"P 43","","",TRUE,"CV","q","q",474,TRUE,1,"cv",-0.759837256226073
"4826","CVOE_D",12,1,1,84,"O 67","","",FALSE,"CV","p","p",456,TRUE,1,"cv",-0.778563930620566
"4827","CVOE_D",12,1,1,85,"S 91","","",FALSE,"CV","q","q",539,TRUE,1,"cv",-0.692213154245961
"4828","CVOE_D",12,1,1,86,"J 68","","",TRUE,"CV","q","q",494,TRUE,1,"cv",-0.739029840232193
"4829","CVOE_D",12,1,1,87,"S 47","","",FALSE,"CV","q","q",505,TRUE,1,"cv",-0.727585761435558
"4830","CVOE_D",12,1,1,88,"I 81","","",TRUE,"CV","p","p",479,TRUE,1,"cv",-0.754635402227603
"4831","CVOE_D",12,1,1,89,"J 39","","",FALSE,"CV","q","q",463,TRUE,1,"cv",-0.771281335022708
"4832","CVOE_D",12,1,1,90,"A 11","","",TRUE,"CV","p","p",517,TRUE,1,"cv",-0.71510131183923
"4833","CVOE_D",12,1,1,91,"O 76","","",FALSE,"CV","p","p",525,TRUE,1,"cv",-0.706778345441678
"4834","CVOE_D",12,1,1,92,"A 62","","",FALSE,"CV","p","p",485,TRUE,1,"cv",-0.748393177429439
"4835","CVOE_D",12,1,1,93,"O 27","","",TRUE,"CV","p","p",406,TRUE,1,"cv",-0.830582470605267
"4836","CVOE_D",12,1,1,94,"E 66","","",FALSE,"CV","p","p",438,TRUE,1,"cv",-0.797290605015058
"4837","CVOE_D",12,1,1,95,"J 62","","",TRUE,"CV","q","q",575,TRUE,1,"cv",-0.654759805456976
"4838","CVOE_D",12,1,1,96,"H 72","","",TRUE,"CV","q","q",498,TRUE,1,"cv",-0.734868357033416
"4839","CVOE_D",12,1,1,97,"E 49","","",TRUE,"CV","p","p",477,TRUE,1,"cv",-0.756716143826991
"4840","CVOE_D",12,1,1,98,"D 52","","",TRUE,"CV","q","q",493,TRUE,1,"cv",-0.740070211031887
"4841","CVOE_D",12,1,1,99,"H 62","","",TRUE,"CV","p","q",752,FALSE,0,"cv",-0.470614173911132
"4842","CVOE_D",12,1,1,100,"I 11","","",TRUE,"CV","p","p",702,TRUE,1,"cv",-0.522632713895834
"4843","CVOE_D",12,1,1,101,"A 98","","",FALSE,"CV","p","p",524,TRUE,1,"cv",-0.707818716241372
"4844","CVOE_D",12,1,1,102,"H 29","","",FALSE,"CV","q","q",820,TRUE,1,"cv",-0.399868959531938
"4845","CVOE_D",12,1,1,103,"E 83","","",TRUE,"CV","p","p",463,TRUE,1,"cv",-0.771281335022708
"4846","CVOE_D",12,1,1,104,"D 43","","",FALSE,"CV","q","q",485,TRUE,1,"cv",-0.748393177429439
"4847","CVOE_D",12,1,1,105,"P 45","","",TRUE,"CV","q","q",525,TRUE,1,"cv",-0.706778345441678
"4848","CVOE_D",12,1,1,106,"J 17","","",TRUE,"CV","q","q",470,TRUE,1,"cv",-0.763998739424849
"4849","CVOE_D",12,1,2,11,"A 24","","",TRUE,"OE","p","p",1553,TRUE,1,"oe",0.362722836643788
"4850","CVOE_D",12,1,2,12,"O 83","","",FALSE,"OE","q","q",687,TRUE,1,"oe",-0.538238275891244
"4851","CVOE_D",12,1,2,13,"H 55","","",TRUE,"OE","q","q",583,TRUE,1,"oe",-0.646436839059424
"4852","CVOE_D",12,1,2,14,"P 10","","",FALSE,"OE","p","p",677,TRUE,1,"oe",-0.548641983888185
"4853","CVOE_D",12,1,2,15,"D 30","","",FALSE,"OE","p","p",1173,TRUE,1,"oe",-0.0326180672399443
"4854","CVOE_D",12,1,2,16,"U 62","","",TRUE,"OE","p","p",561,TRUE,1,"oe",-0.669324996652692
"4855","CVOE_D",12,1,2,17,"P 95","","",TRUE,"OE","p","q",513,FALSE,0,"oe",-0.719262795038006
"4856","CVOE_D",12,1,2,18,"U 06","","",TRUE,"OE","p","p",687,TRUE,1,"oe",-0.538238275891244
"4857","CVOE_D",12,1,2,19,"E 75","","",FALSE,"OE","q","q",759,TRUE,1,"oe",-0.463331578313274
"4858","CVOE_D",12,1,2,20,"I 67","","",FALSE,"OE","q","q",768,TRUE,1,"oe",-0.453968241116028
"4859","CVOE_D",12,1,2,21,"S 13","","",TRUE,"OE","q","q",531,TRUE,1,"oe",-0.700536120643513
"4860","CVOE_D",12,1,2,22,"P 78","","",FALSE,"OE","p","p",582,TRUE,1,"oe",-0.647477209859118
"4861","CVOE_D",12,1,2,23,"I 15","","",FALSE,"OE","q","q",628,TRUE,1,"oe",-0.599620153073192
"4862","CVOE_D",12,1,2,24,"D 27","","",TRUE,"OE","q","q",665,TRUE,1,"oe",-0.561126433484513
"4863","CVOE_D",12,1,2,25,"O 94","","",TRUE,"OE","p","p",679,TRUE,1,"oe",-0.546561242288797
"4864","CVOE_D",12,1,2,26,"A 65","","",FALSE,"OE","q","q",464,TRUE,1,"oe",-0.770240964223014
"4865","CVOE_D",12,1,2,27,"I 42","","",TRUE,"OE","p","p",549,TRUE,1,"oe",-0.681809446249021
"4866","CVOE_D",12,1,2,28,"E 25","","",FALSE,"OE","q","q",483,TRUE,1,"oe",-0.750473919028827
"4867","CVOE_D",12,1,2,29,"H 49","","",TRUE,"OE","q","q",708,TRUE,1,"oe",-0.51639048909767
"4868","CVOE_D",12,1,2,30,"S 18","","",FALSE,"OE","p","p",569,TRUE,1,"oe",-0.66100203025514
"4869","CVOE_D",12,1,2,31,"H 51","","",TRUE,"OE","q","q",524,TRUE,1,"oe",-0.707818716241372
"4870","CVOE_D",12,1,2,32,"U 14","","",TRUE,"OE","p","p",709,TRUE,1,"oe",-0.515350118297976
"4871","CVOE_D",12,1,2,33,"E 02","","",TRUE,"OE","p","p",555,TRUE,1,"oe",-0.675567221450857
"4872","CVOE_D",12,1,2,34,"J 26","","",FALSE,"OE","p","p",587,TRUE,1,"oe",-0.642275355860648
"4873","CVOE_D",12,1,2,35,"D 24","","",FALSE,"OE","p","p",601,TRUE,1,"oe",-0.627710164664931
"4874","CVOE_D",12,1,2,36,"O 50","","",TRUE,"OE","p","p",729,TRUE,1,"oe",-0.494542702304095
"4875","CVOE_D",12,1,2,37,"U 16","","",TRUE,"OE","q","p",484,FALSE,0,"oe",-0.749433548229133
"4876","CVOE_D",12,1,2,38,"O 15","","",FALSE,"OE","q","q",541,TRUE,1,"oe",-0.690132412646573
"4877","CVOE_D",12,1,2,39,"D 32","","",FALSE,"OE","p","p",488,TRUE,1,"oe",-0.745272065030357
"4878","CVOE_D",12,1,2,40,"S 67","","",TRUE,"OE","q","q",539,TRUE,1,"oe",-0.692213154245961
"4879","CVOE_D",12,1,2,41,"J 74","","",FALSE,"OE","p","p",566,TRUE,1,"oe",-0.664123142654222
"4880","CVOE_D",12,1,2,42,"D 92","","",FALSE,"OE","p","p",558,TRUE,1,"oe",-0.672446109051774
"4881","CVOE_D",12,1,2,43,"A 65","","",FALSE,"OE","q","q",527,TRUE,1,"oe",-0.70469760384229
"4882","CVOE_D",12,1,2,44,"I 87","","",FALSE,"OE","q","q",1327,TRUE,1,"oe",0.127599035912937
"4883","CVOE_D",12,1,2,45,"H 61","","",TRUE,"OE","q","q",786,TRUE,1,"oe",-0.435241566721535
"4884","CVOE_D",12,1,2,46,"E 59","","",FALSE,"OE","q","q",688,TRUE,1,"oe",-0.53719790509155
"4885","CVOE_D",12,1,2,47,"I 33","","",FALSE,"OE","q","q",539,TRUE,1,"oe",-0.692213154245961
"4886","CVOE_D",12,1,2,48,"O 90","","",TRUE,"OE","p","p",535,TRUE,1,"oe",-0.696374637444737
"4887","CVOE_D",12,1,2,49,"U 51","","",FALSE,"OE","q","q",554,TRUE,1,"oe",-0.676607592250551
"4888","CVOE_D",12,1,2,50,"A 10","","",TRUE,"OE","p","p",511,TRUE,1,"oe",-0.721343536637394
"4889","CVOE_D",12,1,2,51,"E 50","","",TRUE,"OE","p","p",557,TRUE,1,"oe",-0.673486479851468
"4890","CVOE_D",12,1,2,52,"D 92","","",FALSE,"OE","p","p",445,TRUE,1,"oe",-0.7900080094172
"4891","CVOE_D",12,1,2,53,"E 60","","",TRUE,"OE","p","p",510,TRUE,1,"oe",-0.722383907437088
"4892","CVOE_D",12,1,2,54,"A 95","","",FALSE,"OE","q","q",524,TRUE,1,"oe",-0.707818716241372
"4893","CVOE_D",12,1,2,55,"E 64","","",TRUE,"OE","p","p",692,TRUE,1,"oe",-0.533036421892774
"4894","CVOE_D",12,1,2,56,"P 20","","",FALSE,"OE","p","p",567,TRUE,1,"oe",-0.663082771854528
"4895","CVOE_D",12,1,2,57,"S 06","","",FALSE,"OE","p","p",623,TRUE,1,"oe",-0.604822007071662
"4896","CVOE_D",12,1,2,58,"P 64","","",FALSE,"OE","p","p",645,TRUE,1,"oe",-0.581933849478394
"4897","CVOE_D",12,1,2,59,"U 70","","",TRUE,"OE","p","p",678,TRUE,1,"oe",-0.547601613088491
"4898","CVOE_D",12,1,2,60,"S 16","","",FALSE,"OE","p","p",750,TRUE,1,"oe",-0.47269491551052
"4899","CVOE_D",12,1,2,61,"E 35","","",FALSE,"OE","q","q",612,TRUE,1,"oe",-0.616266085868297
"4900","CVOE_D",12,1,2,62,"I 93","","",FALSE,"OE","q","q",599,TRUE,1,"oe",-0.629790906264319
"4901","CVOE_D",12,1,2,63,"D 63","","",TRUE,"OE","q","q",639,TRUE,1,"oe",-0.588176074276558
"4902","CVOE_D",12,1,2,64,"U 89","","",FALSE,"OE","q","q",1560,TRUE,1,"oe",0.370005432241646
"4903","CVOE_D",12,1,2,65,"E 91","","",FALSE,"OE","q","q",649,TRUE,1,"oe",-0.577772366279617
"4904","CVOE_D",12,1,2,66,"A 12","","",TRUE,"OE","p","p",596,TRUE,1,"oe",-0.632912018663401
"4905","CVOE_D",12,1,2,67,"P 56","","",FALSE,"OE","q","p",836,FALSE,0,"oe",-0.383223026736833
"4906","CVOE_D",12,1,2,68,"S 65","","",TRUE,"OE","q","q",605,TRUE,1,"oe",-0.623548681466155
