ExperimentName,Subject,Group,Block,Trial,STIM,TASK,Switch,Congruent,CVOE,Response,KEY,RT,Match,score,block_type
CVOE_B,6,1,2,61,U 16,,,TRUE,CV,p,p,874,TRUE,1,cv
CVOE_B,6,1,2,62,O 82,,,TRUE,CV,p,p,1402,TRUE,1,cv
CVOE_B,6,1,2,63,H 87,,,TRUE,CV,q,q,779,TRUE,1,cv
CVOE_B,6,1,2,64,I 32,,,TRUE,CV,p,p,894,TRUE,1,cv
CVOE_B,6,1,2,65,U 37,,,FALSE,CV,p,p,752,TRUE,1,cv
CVOE_B,6,1,2,66,I 42,,,TRUE,CV,p,p,2095,TRUE,1,cv
CVOE_B,6,1,2,67,D 65,,,TRUE,CV,q,q,875,TRUE,1,cv
CVOE_B,6,1,2,68,U 77,,,FALSE,CV,p,p,691,TRUE,1,cv
CVOE_B,6,1,2,69,E 12,,,TRUE,CV,p,p,758,TRUE,1,cv
CVOE_B,6,1,2,70,I 60,,,TRUE,CV,p,p,783,TRUE,1,cv
CVOE_B,6,1,2,71,J 36,,,FALSE,CV,q,q,741,TRUE,1,cv
CVOE_B,6,1,2,72,H 75,,,TRUE,CV,q,q,802,TRUE,1,cv
CVOE_B,6,1,2,73,I 50,,,TRUE,CV,p,p,675,TRUE,1,cv
CVOE_B,6,1,2,74,E 99,,,FALSE,CV,p,p,907,TRUE,1,cv
CVOE_B,6,1,2,75,A 86,,,TRUE,CV,p,p,873,TRUE,1,cv
CVOE_B,6,1,2,76,U 48,,,TRUE,CV,p,p,791,TRUE,1,cv
CVOE_B,6,1,2,77,E 01,,,FALSE,CV,p,p,693,TRUE,1,cv
CVOE_B,6,1,2,78,A 78,,,TRUE,CV,p,p,752,TRUE,1,cv
CVOE_B,6,1,2,79,P 60,,,FALSE,CV,q,q,814,TRUE,1,cv
CVOE_B,6,1,2,80,E 43,,,FALSE,CV,p,p,673,TRUE,1,cv
CVOE_B,6,1,2,81,D 69,,,TRUE,CV,q,q,1798,TRUE,1,cv
CVOE_B,6,1,2,82,H 11,,,TRUE,CV,q,q,935,TRUE,1,cv
CVOE_B,6,1,2,83,P 43,,,TRUE,CV,q,q,955,TRUE,1,cv
CVOE_B,6,1,2,84,O 67,,,FALSE,CV,p,p,660,TRUE,1,cv
CVOE_B,6,1,2,85,S 91,,,FALSE,CV,q,q,678,TRUE,1,cv
CVOE_B,6,1,2,86,J 68,,,TRUE,CV,q,q,1574,TRUE,1,cv
CVOE_B,6,1,2,87,S 47,,,FALSE,CV,q,q,499,TRUE,1,cv
CVOE_B,6,1,2,88,I 81,,,TRUE,CV,p,p,678,TRUE,1,cv
CVOE_B,6,1,2,89,J 39,,,FALSE,CV,q,q,806,TRUE,1,cv
CVOE_B,6,1,2,90,A 11,,,TRUE,CV,p,p,663,TRUE,1,cv
CVOE_B,6,1,2,91,O 76,,,FALSE,CV,p,p,1491,TRUE,1,cv
CVOE_B,6,1,2,92,A 62,,,FALSE,CV,p,p,720,TRUE,1,cv
CVOE_B,6,1,2,93,O 27,,,TRUE,CV,p,p,920,TRUE,1,cv
CVOE_B,6,1,2,94,E 66,,,FALSE,CV,p,p,641,TRUE,1,cv
CVOE_B,6,1,2,95,J 62,,,TRUE,CV,q,q,769,TRUE,1,cv
CVOE_B,6,1,2,96,H 72,,,TRUE,CV,q,q,620,TRUE,1,cv
CVOE_B,6,1,2,97,E 49,,,TRUE,CV,p,p,530,TRUE,1,cv
CVOE_B,6,1,2,98,D 52,,,TRUE,CV,q,q,653,TRUE,1,cv
CVOE_B,6,1,2,99,H 62,,,TRUE,CV,q,q,568,TRUE,1,cv
CVOE_B,6,1,2,100,I 11,,,TRUE,CV,p,p,660,TRUE,1,cv
CVOE_B,6,1,2,101,A 98,,,FALSE,CV,p,p,1054,TRUE,1,cv
CVOE_B,6,1,2,102,H 29,,,FALSE,CV,q,q,890,TRUE,1,cv
CVOE_B,6,1,2,103,E 83,,,TRUE,CV,p,p,789,TRUE,1,cv
CVOE_B,6,1,2,104,D 43,,,FALSE,CV,q,q,1587,TRUE,1,cv
CVOE_B,6,1,2,105,P 45,,,TRUE,CV,q,q,681,TRUE,1,cv
CVOE_B,6,1,2,106,J 17,,,TRUE,CV,q,q,546,TRUE,1,cv
CVOE_B,6,1,3,11,U 38,Number,N,TRUE,OE,p,p,4646,TRUE,1,shuf
CVOE_B,6,1,3,12,P 73,Number,N,TRUE,OE,q,q,1121,TRUE,1,shuf
CVOE_B,6,1,3,13,U 95,Letter,Y,FALSE,CV,p,p,1778,TRUE,1,shuf
CVOE_B,6,1,3,14,J 61,Number,Y,TRUE,OE,q,p,1621,FALSE,0,shuf
CVOE_B,6,1,3,15,D 51,Number,N,TRUE,OE,q,p,916,FALSE,0,shuf
CVOE_B,6,1,3,16,S 28,Number,N,FALSE,OE,p,q,956,FALSE,0,shuf
CVOE_B,6,1,3,17,A 56,Letter,Y,TRUE,CV,p,q,1374,FALSE,0,shuf
CVOE_B,6,1,3,18,H 78,Letter,N,FALSE,CV,q,q,984,TRUE,1,shuf
CVOE_B,6,1,3,19,P 92,Letter,N,FALSE,CV,q,q,2967,TRUE,1,shuf
CVOE_B,6,1,3,20,E 05,Number,Y,FALSE,OE,q,p,2290,FALSE,0,shuf
CVOE_B,6,1,3,21,P 57,Letter,Y,TRUE,CV,q,p,3191,FALSE,0,shuf
CVOE_B,6,1,3,22,D 88,Number,Y,FALSE,OE,p,p,1973,TRUE,1,shuf
CVOE_B,6,1,3,23,O 89,Letter,Y,FALSE,CV,p,p,1641,TRUE,1,shuf
CVOE_B,6,1,3,24,U 43,Number,Y,FALSE,OE,q,q,3922,TRUE,1,shuf
CVOE_B,6,1,3,25,H 10,Number,N,FALSE,OE,p,q,2003,FALSE,0,shuf
CVOE_B,6,1,3,26,S 07,Letter,Y,TRUE,CV,q,q,1532,TRUE,1,shuf
CVOE_B,6,1,3,27,J 10,Letter,N,FALSE,CV,q,p,984,FALSE,0,shuf
CVOE_B,6,1,3,28,H 54,Number,Y,FALSE,OE,p,q,2270,FALSE,0,shuf
CVOE_B,6,1,3,29,E 99,Number,N,FALSE,OE,q,q,1195,TRUE,1,shuf
