ExperimentName,Subject,Group,Block,Trial,STIM,TASK,Switch,Congruent,CVOE,Response,RT
CVOE_B,18,1,1,64,U 89,,,FALSE,OE,q,649
CVOE_B,18,1,1,65,E 91,,,FALSE,OE,q,524
CVOE_B,18,1,1,66,A 12,,,TRUE,OE,p,645
CVOE_B,18,1,1,67,P 56,,,FALSE,OE,p,557
CVOE_B,18,1,1,68,S 65,,,TRUE,OE,q,798
CVOE_B,18,1,1,69,P 07,,,TRUE,OE,q,886
CVOE_B,18,1,1,70,I 77,,,FALSE,OE,q,687
CVOE_B,18,1,1,71,J 19,,,TRUE,OE,q,1247
CVOE_B,18,1,1,72,O 59,,,FALSE,OE,q,1026
CVOE_B,18,1,1,73,J 15,,,TRUE,OE,q,864
CVOE_B,18,1,1,74,I 89,,,FALSE,OE,q,1742
CVOE_B,18,1,1,75,O 97,,,FALSE,OE,q,716
CVOE_B,18,1,1,76,A 92,,,TRUE,OE,p,749
CVOE_B,18,1,1,77,J 90,,,FALSE,OE,p,787
CVOE_B,18,1,1,78,H 65,,,TRUE,OE,q,841
CVOE_B,18,1,1,79,H 17,,,TRUE,OE,q,729
CVOE_B,18,1,1,80,S 26,,,FALSE,OE,p,732
CVOE_B,18,1,1,81,D 56,,,FALSE,OE,p,807
CVOE_B,18,1,1,82,I 91,,,FALSE,OE,q,595
CVOE_B,18,1,1,83,J 11,,,TRUE,OE,q,1451
CVOE_B,18,1,1,84,O 28,,,TRUE,OE,p,1566
CVOE_B,18,1,1,85,H 29,,,TRUE,OE,q,599
CVOE_B,18,1,1,86,J 25,,,TRUE,OE,q,576
CVOE_B,18,1,1,87,A 73,,,FALSE,OE,q,795
CVOE_B,18,1,1,88,J 63,,,TRUE,OE,q,531
CVOE_B,18,1,1,89,U 84,,,TRUE,OE,p,942
CVOE_B,18,1,1,90,A 58,,,TRUE,OE,p,724
CVOE_B,18,1,1,91,S 43,,,TRUE,OE,q,605
CVOE_B,18,1,1,92,H 54,,,FALSE,OE,p,1093
CVOE_B,18,1,1,93,D 4,,,FALSE,OE,p,752
CVOE_B,18,1,1,94,J 75,,,TRUE,OE,q,1558
CVOE_B,18,1,1,95,D 19,,,TRUE,OE,q,655
CVOE_B,18,1,1,96,J 38,,,FALSE,OE,p,666
CVOE_B,18,1,1,97,I 56,,,TRUE,OE,p,640
CVOE_B,18,1,1,98,P 87,,,TRUE,OE,q,576
CVOE_B,18,1,1,99,O 80,,,TRUE,OE,p,587
CVOE_B,18,1,1,100,U 60,,,TRUE,OE,p,569
CVOE_B,18,1,1,101,P 48,,,FALSE,OE,p,508
CVOE_B,18,1,1,102,H 64,,,FALSE,OE,p,594
CVOE_B,18,1,1,103,A 13,,,FALSE,OE,q,546
CVOE_B,18,1,1,104,H 68,,,FALSE,OE,p,552
CVOE_B,18,1,1,105,E 16,,,TRUE,OE,p,806
CVOE_B,18,1,1,106,S 71,,,TRUE,OE,q,534
CVOE_B,18,1,2,11,A 71,,,FALSE,CV,q,3819
CVOE_B,18,1,2,12,I 66,,,TRUE,CV,q,1738
CVOE_B,18,1,2,13,S 30,,,FALSE,CV,p,1030
CVOE_B,18,1,2,14,D 20,,,FALSE,CV,p,827
CVOE_B,18,1,2,15,I 31,,,FALSE,CV,q,1282
CVOE_B,18,1,2,16,P 16,,,FALSE,CV,p,610
CVOE_B,18,1,2,17,A 49,,,FALSE,CV,q,645
CVOE_B,18,1,2,18,O 64,,,TRUE,CV,q,575
CVOE_B,18,1,2,19,D 02,,,FALSE,CV,p,1009
CVOE_B,18,1,2,20,P 81,,,TRUE,CV,p,1340
CVOE_B,18,1,2,21,J 58,,,FALSE,CV,p,747
CVOE_B,18,1,2,22,A 22,,,TRUE,CV,q,784
CVOE_B,18,1,2,23,J 72,,,FALSE,CV,p,926
CVOE_B,18,1,2,24,P 91,,,TRUE,CV,p,3214
CVOE_B,18,1,2,25,E 19,,,FALSE,CV,q,1874
CVOE_B,18,1,2,26,I 30,,,TRUE,CV,q,2299
CVOE_B,18,1,2,27,D 91,,,TRUE,CV,p,890
CVOE_B,18,1,2,28,O 48,,,TRUE,CV,q,613
CVOE_B,18,1,2,29,A 89,,,FALSE,CV,q,528
CVOE_B,18,1,2,30,U 11,,,FALSE,CV,q,859
CVOE_B,18,1,2,31,I 76,,,TRUE,CV,q,519
CVOE_B,18,1,2,32,U 89,,,FALSE,CV,q,471
CVOE_B,18,1,2,33,D 63,,,TRUE,CV,p,572
CVOE_B,18,1,2,34,H 70,,,FALSE,CV,p,1295
CVOE_B,18,1,2,35,D 48,,,FALSE,CV,p,1483
CVOE_B,18,1,2,36,P 56,,,FALSE,CV,p,627
CVOE_B,18,1,2,37,O 77,,,FALSE,CV,q,1385
CVOE_B,18,1,2,38,P 42,,,FALSE,CV,p,1151
CVOE_B,18,1,2,39,H 22,,,FALSE,CV,p,1277
CVOE_B,18,1,2,40,E 42,,,TRUE,CV,q,1270
CVOE_B,18,1,2,41,J 28,,,FALSE,CV,p,596
CVOE_B,18,1,2,42,E 95,,,FALSE,CV,q,820
CVOE_B,18,1,2,43,S 63,,,TRUE,CV,p,986
CVOE_B,18,1,2,44,H 50,,,FALSE,CV,p,2616
CVOE_B,18,1,2,45,S 33,,,TRUE,CV,p,988
CVOE_B,18,1,2,46,P 57,,,TRUE,CV,p,1490
CVOE_B,18,1,2,47,E 23,,,FALSE,CV,q,485
CVOE_B,18,1,2,48,S 61,,,TRUE,CV,p,974
CVOE_B,18,1,2,49,U 67,,,FALSE,CV,q,633
CVOE_B,18,1,2,50,H 32,,,FALSE,CV,p,585
CVOE_B,18,1,2,51,U 50,,,TRUE,CV,q,823
CVOE_B,18,1,2,52,O 49,,,FALSE,CV,q,885
CVOE_B,18,1,2,53,U 32,,,TRUE,CV,q,982
CVOE_B,18,1,2,54,J 78,,,FALSE,CV,p,540
CVOE_B,18,1,2,55,S 54,,,FALSE,CV,p,705
CVOE_B,18,1,2,56,J 27,,,TRUE,CV,p,855
CVOE_B,18,1,2,57,S 06,,,FALSE,CV,p,842
CVOE_B,18,1,2,58,D 67,,,TRUE,CV,p,547
CVOE_B,18,1,2,59,A 79,,,FALSE,CV,q,576
CVOE_B,18,1,2,60,S 52,,,FALSE,CV,p,524
CVOE_B,18,1,2,61,U 16,,,TRUE,CV,q,3260
CVOE_B,18,1,2,62,O 82,,,TRUE,CV,q,595
CVOE_B,18,1,2,63,H 87,,,TRUE,CV,p,515
CVOE_B,18,1,2,64,I 32,,,TRUE,CV,q,748
CVOE_B,18,1,2,65,U 37,,,FALSE,CV,q,449
CVOE_B,18,1,2,66,I 42,,,TRUE,CV,q,444
CVOE_B,18,1,2,67,D 65,,,TRUE,CV,p,509
CVOE_B,18,1,2,68,U 77,,,FALSE,CV,q,563
CVOE_B,18,1,2,69,E 12,,,TRUE,CV,q,643
CVOE_B,18,1,2,70,I 60,,,TRUE,CV,q,468
CVOE_B,18,1,2,71,J 36,,,FALSE,CV,p,537
CVOE_B,18,1,2,72,H 75,,,TRUE,CV,p,796
CVOE_B,18,1,2,73,I 50,,,TRUE,CV,q,6421
CVOE_B,18,1,2,74,E 99,,,FALSE,CV,p,1293
CVOE_B,18,1,2,75,A 86,,,TRUE,CV,q,1488
CVOE_B,18,1,2,76,U 48,,,TRUE,CV,q,1292
CVOE_B,18,1,2,77,E 01,,,FALSE,CV,q,1871
CVOE_B,18,1,2,78,A 78,,,TRUE,CV,q,5518
CVOE_B,18,1,2,79,P 60,,,FALSE,CV,p,1303
CVOE_B,18,1,2,80,E 43,,,FALSE,CV,q,4381
CVOE_B,18,1,2,81,D 69,,,TRUE,CV,p,573
CVOE_B,18,1,2,82,H 11,,,TRUE,CV,p,2944
CVOE_B,18,1,2,83,P 43,,,TRUE,CV,q,4582
CVOE_B,18,1,2,84,O 67,,,FALSE,CV,p,886
CVOE_B,18,1,2,85,S 91,,,FALSE,CV,q,838
CVOE_B,18,1,2,86,J 68,,,TRUE,CV,q,1223
CVOE_B,18,1,2,87,S 47,,,FALSE,CV,q,709
CVOE_B,18,1,2,88,I 81,,,TRUE,CV,p,603
CVOE_B,18,1,2,89,J 39,,,FALSE,CV,q,747
CVOE_B,18,1,2,90,A 11,,,TRUE,CV,p,609
CVOE_B,18,1,2,91,O 76,,,FALSE,CV,p,764
CVOE_B,18,1,2,92,A 62,,,FALSE,CV,p,436
CVOE_B,18,1,2,93,O 27,,,TRUE,CV,p,501
CVOE_B,18,1,2,94,E 66,,,FALSE,CV,p,571
CVOE_B,18,1,2,95,J 62,,,TRUE,CV,q,774
CVOE_B,18,1,2,96,H 72,,,TRUE,CV,q,609
CVOE_B,18,1,2,97,E 49,,,TRUE,CV,p,948
CVOE_B,18,1,2,98,D 52,,,TRUE,CV,q,890
CVOE_B,18,1,2,99,H 62,,,TRUE,CV,p,493
CVOE_B,18,1,2,100,I 11,,,TRUE,CV,p,600
CVOE_B,18,1,2,101,A 98,,,FALSE,CV,p,1032
CVOE_B,18,1,2,102,H 29,,,FALSE,CV,q,1006
CVOE_B,18,1,2,103,E 83,,,TRUE,CV,p,642
CVOE_B,18,1,2,104,D 43,,,FALSE,CV,q,562
CVOE_B,18,1,2,105,P 45,,,TRUE,CV,q,730
CVOE_B,18,1,2,106,J 17,,,TRUE,CV,q,678
CVOE_B,18,1,3,11,U 38,Number,N,TRUE,OE,p,4161
CVOE_B,18,1,3,12,P 73,Number,N,TRUE,OE,q,2226
CVOE_B,18,1,3,13,U 95,Letter,Y,FALSE,CV,q,1137
CVOE_B,18,1,3,14,J 61,Number,Y,TRUE,OE,q,844
CVOE_B,18,1,3,15,D 51,Number,N,TRUE,OE,q,621
CVOE_B,18,1,3,16,S 28,Number,N,FALSE,OE,p,2682
CVOE_B,18,1,3,17,A 56,Letter,Y,TRUE,CV,p,932
CVOE_B,18,1,3,18,H 78,Letter,N,FALSE,CV,q,911
CVOE_B,18,1,3,19,P 92,Letter,N,FALSE,CV,q,1005
CVOE_B,18,1,3,20,E 05,Number,Y,FALSE,OE,q,1565
CVOE_B,18,1,3,21,P 57,Letter,Y,TRUE,CV,q,886
CVOE_B,18,1,3,22,D 88,Number,Y,FALSE,OE,p,1535
CVOE_B,18,1,3,23,O 89,Letter,Y,FALSE,CV,p,986
CVOE_B,18,1,3,24,U 43,Number,Y,FALSE,OE,q,1352
CVOE_B,18,1,3,25,H 10,Number,N,FALSE,OE,p,1310
CVOE_B,18,1,3,26,S 07,Letter,Y,TRUE,CV,q,1156
CVOE_B,18,1,3,27,J 10,Letter,N,FALSE,CV,q,885
CVOE_B,18,1,3,28,H 54,Number,Y,FALSE,OE,p,2149
CVOE_B,18,1,3,29,E 99,Number,N,FALSE,OE,q,2028
CVOE_B,18,1,3,30,J 36,Letter,Y,FALSE,CV,q,1666
CVOE_B,18,1,3,31,I 94,Letter,N,TRUE,CV,p,1472
CVOE_B,18,1,3,32,A 82,Letter,N,TRUE,CV,p,950
CVOE_B,18,1,3,33,H 79,Number,Y,TRUE,OE,q,932
CVOE_B,18,1,3,34,J 60,Number,N,FALSE,OE,p,2959
CVOE_B,18,1,3,35,S 28,Letter,Y,FALSE,CV,q,2225
CVOE_B,18,1,3,36,P 11,Number,Y,TRUE,OE,q,5447
CVOE_B,18,1,3,37,D 39,Number,N,TRUE,OE,q,6508
CVOE_B,18,1,3,38,E 90,Number,N,TRUE,OE,p,916
CVOE_B,18,1,3,39,I 38,Number,N,TRUE,OE,p,1349
CVOE_B,18,1,3,40,S 35,Letter,Y,TRUE,CV,q,1963
CVOE_B,18,1,3,41,D 41,Number,Y,TRUE,OE,q,1676
CVOE_B,18,1,3,42,E 06,Number,N,TRUE,OE,p,1348
CVOE_B,18,1,3,43,A 27,Number,N,FALSE,OE,q,1051
CVOE_B,18,1,3,44,U 95,Letter,Y,FALSE,CV,p,1046
CVOE_B,18,1,3,45,A 53,Letter,N,FALSE,CV,p,1046
CVOE_B,18,1,3,46,E 43,Letter,N,FALSE,CV,p,863
CVOE_B,18,1,3,47,P 05,Number,Y,TRUE,OE,q,1437
CVOE_B,18,1,3,48,O 19,Letter,Y,FALSE,CV,p,1670
CVOE_B,18,1,3,49,I 96,Number,Y,TRUE,OE,p,1916
CVOE_B,18,1,3,50,A 88,Number,N,TRUE,OE,p,2117
CVOE_B,18,1,3,51,I 67,Number,N,FALSE,OE,q,1486
CVOE_B,18,1,3,52,D 40,Number,N,FALSE,OE,p,838
CVOE_B,18,1,3,53,P 79,Letter,Y,TRUE,CV,q,1447
CVOE_B,18,1,3,54,U 24,Number,Y,TRUE,OE,p,1346
CVOE_B,18,1,3,55,P 74,Number,N,FALSE,OE,p,1800
CVOE_B,18,1,3,56,E 70,Number,N,TRUE,OE,p,1393
CVOE_B,18,1,3,57,S 27,Number,N,TRUE,OE,q,890
CVOE_B,18,1,3,58,E 54,Letter,Y,TRUE,CV,p,845
CVOE_B,18,1,3,59,A 53,Letter,N,FALSE,CV,p,1166
CVOE_B,18,1,3,60,P 34,Letter,N,FALSE,CV,q,1846
CVOE_B,18,1,3,61,D 74,Number,Y,FALSE,OE,p,1202
CVOE_B,18,1,3,62,A 03,Letter,Y,FALSE,CV,p,803
CVOE_B,18,1,3,63,E 24,Number,Y,TRUE,OE,p,1507
CVOE_B,18,1,3,64,I 58,Letter,Y,TRUE,CV,p,1009
CVOE_B,18,1,3,65,D 77,Number,Y,TRUE,OE,q,1069
CVOE_B,18,1,3,66,S 75,Number,N,TRUE,OE,q,3099
CVOE_B,18,1,3,67,I 20,Letter,Y,TRUE,CV,p,2767
CVOE_B,18,1,3,68,J 52,Letter,N,FALSE,CV,q,1067
CVOE_B,18,1,3,69,A 38,Number,Y,TRUE,OE,p,1488
CVOE_B,18,1,3,70,I 60,Letter,Y,TRUE,CV,p,2868
CVOE_B,18,1,3,71,S 51,Number,Y,TRUE,OE,q,2059
CVOE_B,18,1,3,72,D 63,Letter,Y,TRUE,CV,q,2790
CVOE_B,18,1,3,73,U 27,Letter,N,FALSE,CV,p,9637
CVOE_B,18,1,3,74,J 77,Letter,N,TRUE,CV,q,1513
CVOE_B,18,1,3,75,O 15,Number,Y,FALSE,OE,q,919
CVOE_B,18,1,3,76,J 20,Letter,Y,FALSE,CV,q,1383
CVOE_B,18,1,3,77,U 97,Number,Y,FALSE,OE,q,2517
CVOE_B,18,1,3,78,H 03,Number,N,TRUE,OE,q,1287
CVOE_B,18,1,3,79,O 04,Letter,Y,TRUE,CV,p,1063
CVOE_B,18,1,3,80,E 10,Letter,N,TRUE,CV,p,845
CVOE_B,18,1,3,81,I 52,Letter,N,TRUE,CV,p,1390
CVOE_B,18,1,3,82,H 81,Number,Y,TRUE,OE,q,3956
CVOE_B,18,1,3,83,I 41,Number,N,FALSE,OE,q,1238
CVOE_B,18,1,3,84,U 19,Letter,Y,FALSE,CV,p,1134
CVOE_B,18,1,3,85,O 17,Number,Y,FALSE,OE,q,1194
CVOE_B,18,1,3,86,A 10,Number,N,TRUE,OE,p,1202
CVOE_B,18,1,3,87,P 93,Letter,Y,TRUE,CV,q,843
CVOE_B,18,1,3,88,E 59,Letter,N,FALSE,CV,p,1083
CVOE_B,18,1,3,89,O 53,Letter,N,FALSE,CV,p,828
CVOE_B,18,1,3,90,A 96,Letter,N,TRUE,CV,p,874
CVOE_B,18,1,3,91,H 36,Letter,Y,FALSE,CV,q,810
CVOE_B,18,1,3,92,A 63,Letter,N,FALSE,CV,p,654
CVOE_B,18,1,3,93,I 38,Letter,N,TRUE,CV,p,1033
CVOE_B,18,1,3,94,O 51,Number,Y,FALSE,OE,q,1415
CVOE_B,18,1,3,95,J 26,Number,N,FALSE,OE,p,2450
CVOE_B,18,1,3,96,S 34,Letter,Y,FALSE,CV,q,1549
CVOE_B,18,1,3,97,U 85,Number,Y,FALSE,OE,q,1380
CVOE_B,18,1,3,98,J 77,Number,N,TRUE,OE,q,831
CVOE_B,18,1,3,99,I 73,Letter,Y,FALSE,CV,p,2661
CVOE_B,18,1,3,100,H 46,Number,Y,FALSE,OE,p,1339
CVOE_B,18,1,3,101,D 04,Number,N,FALSE,OE,p,1071
CVOE_B,18,1,3,102,P 72,Letter,Y,FALSE,CV,q,956
CVOE_B,18,1,3,103,D 99,Number,Y,TRUE,OE,q,1101
CVOE_B,18,1,3,104,U 25,Letter,Y,FALSE,CV,p,1492
CVOE_B,18,1,3,105,O 32,Letter,N,TRUE,CV,p,935
CVOE_B,18,1,3,106,E 80,Letter,N,TRUE,CV,p,1249
CVOE_B,18,1,3,107,O 84,Number,Y,TRUE,OE,p,1470
CVOE_B,18,1,3,108,A 78,Number,N,TRUE,OE,p,1211
CVOE_B,18,1,3,109,S 05,Number,N,TRUE,OE,q,902
CVOE_B,18,1,3,110,U 35,Letter,Y,FALSE,CV,p,3261
CVOE_B,18,1,3,111,H 14,Letter,N,FALSE,CV,q,2555
CVOE_B,18,1,3,112,U 15,Number,Y,FALSE,OE,q,1436
CVOE_B,18,1,3,113,E 36,Letter,Y,TRUE,CV,p,1285
CVOE_B,18,1,3,114,P 70,Letter,N,FALSE,CV,q,789
CVOE_B,18,1,3,115,O 44,Number,Y,TRUE,OE,p,2075
CVOE_B,18,1,3,116,S 41,Letter,Y,TRUE,CV,q,1180
CVOE_B,18,1,3,117,D 83,Letter,N,TRUE,CV,q,6178
CVOE_B,18,1,3,118,J 39,Letter,N,TRUE,CV,q,771
CVOE_B,18,1,3,119,S 22,Number,Y,FALSE,OE,p,1366
CVOE_B,18,1,3,120,D 89,Letter,Y,TRUE,CV,q,1958
CVOE_B,18,1,3,121,P 87,Letter,N,TRUE,CV,q,9703
CVOE_B,18,1,3,122,H 42,Letter,N,FALSE,CV,q,1640
CVOE_B,18,1,3,123,S 49,Letter,N,TRUE,CV,q,658
CVOE_B,18,1,3,124,J 20,Number,Y,FALSE,OE,p,940
CVOE_B,18,1,3,125,O 19,Letter,Y,FALSE,CV,p,938
CVOE_B,18,1,3,126,H 50,Letter,N,FALSE,CV,q,5157
CVOE_B,18,1,3,127,I 68,Number,Y,TRUE,OE,p,2551
CVOE_B,18,1,3,128,J 72,Number,N,FALSE,OE,p,1294
CVOE_B,18,1,3,129,O 21,Number,N,FALSE,OE,q,913
CVOE_B,18,1,3,130,H 22,Number,N,FALSE,OE,p,1234
CVOE_B,18,1,4,1,A 44,Letter,N,TRUE,CV,p,1868
CVOE_B,18,1,4,2,D 94,Letter,N,FALSE,CV,q,1114
CVOE_B,18,1,4,3,E 75,Number,Y,FALSE,OE,q,1162
CVOE_B,18,1,4,4,H 81,Number,N,TRUE,OE,q,995
CVOE_B,18,1,4,5,I 64,Letter,Y,TRUE,CV,p,748
CVOE_B,18,1,4,6,J 54,Letter,N,FALSE,CV,q,985
CVOE_B,18,1,4,7,O 23,Number,Y,FALSE,OE,q,1103
CVOE_B,18,1,4,8,P 05,Number,N,TRUE,OE,q,1005
CVOE_B,18,1,4,9,S 34,Letter,Y,FALSE,CV,p,862
CVOE_B,18,1,4,10,U 88,Letter,N,TRUE,CV,p,3636
CVOE_B,18,1,4,11,A 70,Number,Y,TRUE,OE,p,2013
CVOE_B,18,1,4,12,D 12,Number,N,FALSE,OE,p,1129
CVOE_B,18,1,4,13,E 79,Letter,Y,FALSE,CV,p,893
CVOE_B,18,1,4,14,H 72,Letter,N,FALSE,CV,q,888
CVOE_B,18,1,4,15,I 41,Number,Y,FALSE,OE,q,1299
CVOE_B,18,1,4,16,J 63,Number,N,TRUE,OE,q,1358
CVOE_B,18,1,4,17,O 03,Letter,Y,FALSE,CV,p,831
CVOE_B,18,1,4,18,P 75,Letter,N,TRUE,CV,q,3325
CVOE_B,18,1,4,19,S 61,Number,Y,TRUE,OE,q,1038
CVOE_B,18,1,4,20,U 28,Number,N,TRUE,OE,p,1863
CVOE_B,18,1,4,21,A 21,Letter,Y,FALSE,CV,p,1277
CVOE_B,18,1,4,22,D 18,Letter,N,FALSE,CV,q,1590
CVOE_B,18,1,4,23,E 35,Number,Y,FALSE,OE,q,1076
CVOE_B,18,1,4,24,H 62,Number,N,FALSE,OE,p,868
CVOE_B,18,1,4,25,I 82,Letter,Y,TRUE,CV,p,1026
CVOE_B,18,1,4,26,J 78,Letter,N,FALSE,CV,q,888
CVOE_B,18,1,4,27,O 12,Number,Y,TRUE,OE,p,987
CVOE_B,18,1,4,28,P 13,Number,N,TRUE,OE,q,1201
CVOE_B,18,1,4,29,S 07,Letter,Y,TRUE,CV,q,1266
CVOE_B,18,1,4,30,U 36,Letter,N,TRUE,CV,p,1336
CVOE_B,18,1,4,31,A 96,Number,Y,TRUE,OE,p,1859
CVOE_B,18,1,4,32,D 04,Number,N,FALSE,OE,p,1338
CVOE_B,18,1,4,33,E 60,Letter,Y,TRUE,CV,p,973
CVOE_B,18,1,4,34,H 83,Letter,N,TRUE,CV,q,1056
CVOE_B,18,1,4,35,I 64,Number,Y,TRUE,OE,p,1076
CVOE_B,18,1,4,36,J 76,Number,N,FALSE,OE,q,1828
CVOE_B,18,1,4,37,O 78,Letter,Y,TRUE,CV,p,2346
CVOE_B,18,1,4,38,P 09,Letter,N,TRUE,CV,q,2361
CVOE_B,18,1,4,39,S 72,Number,Y,FALSE,OE,p,2034
CVOE_B,18,1,4,40,U 47,Number,N,FALSE,OE,q,2771
CVOE_B,18,1,4,41,A 31,Letter,Y,FALSE,CV,p,2303
CVOE_B,18,1,4,42,D 96,Letter,N,FALSE,CV,q,4309
CVOE_B,18,1,4,43,E 40,Number,Y,TRUE,OE,p,4028
CVOE_B,18,1,4,44,H 79,Number,N,TRUE,OE,q,1012
CVOE_B,18,1,4,45,I 15,Letter,Y,FALSE,CV,p,727
CVOE_B,18,1,4,46,J 07,Letter,N,TRUE,CV,q,754
CVOE_B,18,1,4,47,O 61,Number,Y,FALSE,OE,p,618
CVOE_B,18,1,4,48,P 58,Number,N,FALSE,OE,p,2462
CVOE_B,18,1,4,49,S 37,Letter,Y,TRUE,CV,q,1364
CVOE_B,18,1,4,50,U 61,Letter,N,FALSE,CV,p,813
CVOE_B,18,1,4,51,A 17,Number,Y,FALSE,OE,q,1184
CVOE_B,18,1,4,52,D 85,Number,N,TRUE,OE,q,2702
CVOE_B,18,1,4,53,E 20,Letter,Y,TRUE,CV,p,804
CVOE_B,18,1,4,54,H 86,Letter,N,FALSE,CV,q,1389
CVOE_B,18,1,4,55,I 21,Number,Y,FALSE,OE,q,1891
CVOE_B,18,1,4,56,J 29,Number,N,TRUE,OE,q,1007
CVOE_B,18,1,4,57,O 13,Letter,Y,FALSE,CV,p,922
CVOE_B,18,1,4,58,P 82,Letter,N,FALSE,CV,q,714
CVOE_B,18,1,4,59,S 72,Number,Y,FALSE,OE,q,1035
CVOE_B,18,1,4,60,U 84,Number,N,TRUE,OE,p,3643
CVOE_B,18,1,4,61,A 49,Letter,Y,FALSE,CV,p,1413
CVOE_B,18,1,4,62,D 91,Letter,N,TRUE,CV,q,1240
CVOE_B,18,1,4,63,E 99,Number,Y,FALSE,OE,q,1113
CVOE_B,18,1,4,64,H 16,Number,N,FALSE,OE,p,954
CVOE_B,18,1,4,65,I 45,Letter,Y,FALSE,CV,p,890
CVOE_B,18,1,4,66,J 70,Letter,N,FALSE,CV,q,1046
CVOE_B,18,1,4,67,O 22,Number,Y,TRUE,OE,p,1550
CVOE_B,18,1,4,68,P 41,Number,N,TRUE,OE,q,1308
CVOE_B,18,1,4,69,S 93,Letter,Y,TRUE,CV,q,2858
CVOE_B,18,1,4,70,U 70,Letter,N,TRUE,CV,p,1974
CVOE_B,18,1,4,71,A 42,Number,Y,TRUE,OE,p,1018
CVOE_B,18,1,4,72,D 85,Number,N,TRUE,OE,q,1141
CVOE_B,18,1,4,73,E 68,Letter,Y,TRUE,CV,p,1851
CVOE_B,18,1,4,74,H 17,Letter,N,TRUE,CV,q,1031
CVOE_B,18,1,4,75,I 70,Number,Y,TRUE,OE,p,1773
CVOE_B,18,1,4,76,J 88,Number,N,FALSE,OE,p,4712
CVOE_B,18,1,4,77,O 32,Letter,Y,TRUE,CV,p,2178
CVOE_B,18,1,4,78,P 95,Letter,N,TRUE,CV,q,1670
CVOE_B,18,1,4,79,S 98,Number,Y,FALSE,OE,p,1092
CVOE_B,18,1,4,80,U 37,Number,N,FALSE,OE,q,831
CVOE_B,18,1,4,81,A 56,Letter,Y,TRUE,CV,p,677
CVOE_B,18,1,4,82,D 57,Letter,N,TRUE,CV,q,1606
CVOE_B,18,1,4,83,E 93,Number,Y,FALSE,OE,q,1310
CVOE_B,18,1,4,84,H 27,Number,N,TRUE,OE,q,1317
CVOE_B,18,1,4,85,I 35,Letter,Y,FALSE,CV,p,749
CVOE_B,18,1,4,86,J 03,Letter,N,TRUE,CV,q,1315
CVOE_B,18,1,4,87,O 28,Number,Y,TRUE,OE,p,1052
CVOE_B,18,1,4,88,P 59,Number,N,TRUE,OE,q,759
CVOE_B,18,1,4,89,S 77,Letter,Y,TRUE,CV,q,967
CVOE_B,18,1,4,90,U 05,Letter,N,FALSE,CV,p,1219
CVOE_B,18,1,4,91,A 56,Number,Y,TRUE,OE,p,1126
CVOE_B,18,1,4,92,D 01,Number,N,TRUE,OE,q,2879
CVOE_B,18,1,4,93,E 02,Letter,Y,TRUE,CV,p,1056
CVOE_B,18,1,4,94,H 68,Letter,N,FALSE,CV,q,731
CVOE_B,18,1,4,95,I 05,Number,Y,FALSE,OE,q,966
CVOE_B,18,1,4,96,J 55,Number,N,TRUE,OE,q,791
CVOE_B,18,1,4,97,O 73,Letter,Y,FALSE,CV,p,813
CVOE_B,18,1,4,98,P 41,Letter,N,TRUE,CV,q,1000
CVOE_B,18,1,4,99,S 92,Number,Y,FALSE,OE,p,1761
CVOE_B,18,1,4,100,U 34,Number,N,TRUE,OE,p,921
CVOE_B,18,1,4,101,A 09,Letter,Y,FALSE,CV,p,682
CVOE_B,18,1,4,102,D 92,Letter,N,FALSE,CV,q,826
CVOE_B,18,1,4,103,E 48,Number,Y,TRUE,OE,p,1464
CVOE_B,18,1,4,104,H 76,Number,N,FALSE,OE,p,1510
CVOE_B,18,1,4,105,I 44,Letter,Y,TRUE,CV,p,837
CVOE_B,18,1,4,106,J 67,Letter,N,TRUE,CV,q,893
CVOE_B,18,1,4,107,O 48,Number,Y,TRUE,OE,p,2056
CVOE_B,18,1,4,108,P 22,Number,N,FALSE,OE,p,2524
CVOE_B,18,1,4,109,S 86,Letter,Y,FALSE,CV,q,1045
CVOE_B,18,1,4,110,U 35,Letter,N,FALSE,CV,p,854
CVOE_B,18,1,4,111,A 91,Number,Y,FALSE,OE,q,873
CVOE_B,18,1,4,112,D 78,Number,N,FALSE,OE,p,889
CVOE_B,18,1,4,113,E 91,Letter,Y,FALSE,CV,p,1749
CVOE_B,18,1,4,114,H 54,Letter,N,FALSE,CV,q,779
CVOE_B,18,1,4,115,I 65,Number,Y,FALSE,OE,q,870
CVOE_B,18,1,4,116,J 52,Number,N,FALSE,OE,p,780
CVOE_B,18,1,4,117,O 19,Letter,Y,FALSE,CV,p,1591
CVOE_B,18,1,4,118,P 48,Letter,N,FALSE,CV,q,717
CVOE_B,18,1,4,119,S 45,Number,Y,TRUE,OE,q,1478
CVOE_B,18,1,4,120,U 26,Number,N,TRUE,OE,p,710
CVOE_C,19,1,1,11,A 24,,,TRUE,OE,p,1234
CVOE_C,19,1,1,12,O 83,,,FALSE,OE,q,954
CVOE_C,19,1,1,13,H 55,,,TRUE,OE,q,1059
CVOE_C,19,1,1,14,P 10,,,FALSE,OE,p,689
CVOE_C,19,1,1,15,D 30,,,FALSE,OE,p,924
CVOE_C,19,1,1,16,U 62,,,TRUE,OE,p,797
CVOE_C,19,1,1,17,P 95,,,TRUE,OE,q,1045
CVOE_C,19,1,1,18,U 06,,,TRUE,OE,p,686
