Subject,Condition,ListNum,Block,Direction,Jol,Recall
44,D,32,1,B,46,0
44,D,33,1,B,36,0
44,D,34,1,B,100,0
44,D,35,1,B,70,1
44,D,36,1,B,67,1
44,D,37,1,B,33,0
44,D,38,1,B,100,0
44,D,39,1,B,15,0
44,D,40,1,B,89,1
44,D,41,1,S,45,0
44,D,42,1,S,70,0
44,D,43,1,S,89,1
44,D,44,1,S,34,1
44,D,45,1,S,15,1
44,D,46,1,S,44,1
44,D,47,1,S,72,0
44,D,48,1,S,67,0
44,D,49,1,S,45,0
44,D,50,1,S,10,0
44,D,51,1,S,87,0
44,D,52,1,S,67,0
44,D,53,1,S,88,1
44,D,54,1,S,80,0
44,D,55,1,S,45,0
44,D,56,1,S,100,0
44,D,57,1,S,75,0
44,D,58,1,S,89,0
44,D,59,1,S,76,0
44,D,60,1,S,0,0
44,D,61,1,U,43,0
44,D,62,1,U,10,1
44,D,63,1,U,1,0
44,D,64,1,U,3,0
44,D,65,1,U,12,0
44,D,66,1,U,23,0
44,D,67,1,U,12,1
44,D,68,1,U,12,0
44,D,69,1,U,12,0
44,D,70,1,U,1,1
44,D,71,1,U,20,1
44,D,72,1,U,68,1
44,D,73,1,U,70,1
44,D,74,1,U,46,0
44,D,75,1,U,2,0
44,D,76,1,U,56,0
44,D,77,1,U,0,0
44,D,78,1,U,33,0
44,D,79,1,U,69,0
44,D,80,1,U,34,1
48,D,1,1,F,20,0
48,D,2,1,F,40,0
48,D,3,1,F,20,0
48,D,4,1,F,90,0
48,D,5,1,F,50,0
48,D,6,1,F,30,0
48,D,7,1,F,40,0
48,D,8,1,F,50,0
48,D,9,1,F,60,1
48,D,10,1,F,50,0
48,D,11,1,F,100,0
48,D,12,1,F,20,0
48,D,13,1,F,22,0
48,D,14,1,F,90,0
48,D,15,1,F,50,0
48,D,16,1,F,30,0
48,D,17,1,F,100,0
48,D,18,1,F,30,1
48,D,19,1,F,60,0
48,D,20,1,F,10,0
48,D,21,1,B,75,0
48,D,22,1,B,15,1
48,D,23,1,B,100,1
48,D,24,1,B,90,1
48,D,25,1,B,0,0
48,D,26,1,B,40,1
48,D,27,1,B,30,0
48,D,28,1,B,80,0
48,D,29,1,B,100,1
48,D,30,1,B,80,0
48,D,31,1,B,2,0
48,D,32,1,B,30,0
48,D,33,1,B,75,0
48,D,34,1,B,45,0
48,D,35,1,B,80,0
48,D,36,1,B,20,0
48,D,37,1,B,40,0
48,D,38,1,B,70,0
48,D,39,1,B,75,0
48,D,40,1,B,80,0
48,D,41,1,S,50,1
48,D,42,1,S,50,0
48,D,43,1,S,75,0
48,D,44,1,S,100,0
48,D,45,1,S,75,1
48,D,46,1,S,100,0
48,D,47,1,S,75,0
48,D,48,1,S,60,0
48,D,49,1,S,0,0
48,D,50,1,S,60,1
48,D,51,1,S,50,0
48,D,52,1,S,50,0
48,D,53,1,S,60,0
48,D,54,1,S,10,1
48,D,55,1,S,10,1
48,D,56,1,S,100,0
48,D,57,1,S,60,0
48,D,58,1,S,10,0
48,D,59,1,S,30,1
48,D,60,1,S,40,1
48,D,61,1,U,40,1
48,D,62,1,U,20,1
48,D,63,1,U,30,1
48,D,64,1,U,50,0
48,D,65,1,U,10,1
48,D,66,1,U,20,0
48,D,67,1,U,20,0
48,D,68,1,U,50,1
48,D,69,1,U,15,0
48,D,70,1,U,10,0
48,D,71,1,U,0,0
48,D,72,1,U,50,1
48,D,73,1,U,10,1
48,D,74,1,U,20,1
48,D,75,1,U,0,0
48,D,76,1,U,10,1
48,D,77,1,U,20,1
48,D,78,1,U,40,1
48,D,79,1,U,3,0
48,D,80,1,U,20,0
52,D,1,1,F,40,0
52,D,2,1,F,90,1
52,D,3,1,F,80,0
52,D,4,1,F,20,0
52,D,5,1,F,60,1
52,D,6,1,F,50,0
52,D,7,1,F,50,0
52,D,8,1,F,70,0
52,D,9,1,F,60,1
52,D,10,1,F,45,1
52,D,11,1,F,20,1
52,D,12,1,F,40,1
52,D,13,1,F,90,1
52,D,14,1,F,80,1
52,D,15,1,F,60,1
52,D,16,1,F,20,1
52,D,17,1,F,50,0
52,D,18,1,F,80,1
52,D,19,1,F,100,1
52,D,20,1,F,40,1
52,D,21,1,B,50,1
52,D,22,1,B,30,0
52,D,23,1,B,30,0
52,D,24,1,B,70,1
52,D,25,1,B,0,1
52,D,26,1,B,70,1
52,D,27,1,B,20,1
52,D,28,1,B,9,1
52,D,29,1,B,100,1
52,D,30,1,B,70,1
52,D,31,1,B,30,0
52,D,32,1,B,60,1
52,D,33,1,B,20,1
52,D,34,1,B,45,1
52,D,35,1,B,10,0
52,D,36,1,B,90,1
52,D,37,1,B,5,1
52,D,38,1,B,50,1
52,D,39,1,B,60,1
52,D,40,1,B,75,0
52,D,41,1,S,30,1
52,D,42,1,S,100,1
52,D,43,1,S,20,0
52,D,44,1,S,34,1
52,D,45,1,S,98,1
52,D,46,1,S,90,1
52,D,47,1,S,30,1
52,D,48,1,S,90,0
52,D,49,1,S,5,0
52,D,50,1,S,68,1
52,D,51,1,S,100,0
52,D,52,1,S,90,1
52,D,53,1,S,45,0
52,D,54,1,S,70,1
52,D,55,1,S,60,1
52,D,56,1,S,100,1
52,D,57,1,S,20,1
52,D,58,1,S,100,0
52,D,59,1,S,50,0
52,D,60,1,S,10,1
52,D,61,1,U,13,1
52,D,62,1,U,1,1
52,D,63,1,U,15,1
52,D,64,1,U,10,1
52,D,65,1,U,0,1
52,D,66,1,U,0,0
52,D,67,1,U,50,0
52,D,68,1,U,0,1
52,D,69,1,U,30,1
52,D,70,1,U,2,1
52,D,71,1,U,0,0
52,D,72,1,U,100,1
52,D,73,1,U,10,1
52,D,74,1,U,10,0
52,D,75,1,U,0,0
52,D,76,1,U,40,0
52,D,77,1,U,0,1
52,D,78,1,U,10,1
52,D,79,1,U,0,1
52,D,80,1,U,0,1
56,D,1,1,F,70,1
56,D,2,1,F,100,1
56,D,3,1,F,100,1
56,D,4,1,F,50,0
56,D,5,1,F,100,0
56,D,6,1,F,50,1
56,D,7,1,F,50,1
56,D,8,1,F,100,1
56,D,9,1,F,100,0
56,D,10,1,F,80,0
56,D,11,1,F,100,1
56,D,12,1,F,50,1
56,D,13,1,F,100,0
56,D,14,1,F,100,0
56,D,15,1,F,80,0
56,D,16,1,F,90,1
56,D,17,1,F,100,1
56,D,18,1,F,100,1
56,D,19,1,F,100,1
56,D,20,1,F,90,1
56,D,21,1,B,60,1
56,D,22,1,B,70,1
56,D,23,1,B,90,0
56,D,24,1,B,90,1
56,D,25,1,B,20,0
56,D,26,1,B,60,1
56,D,27,1,B,10,1
56,D,28,1,B,90,1
56,D,29,1,B,100,1
56,D,30,1,B,10,0
56,D,31,1,B,90,0
56,D,32,1,B,100,1
56,D,33,1,B,90,0
56,D,34,1,B,20,0
56,D,35,1,B,100,1
56,D,36,1,B,40,0
56,D,37,1,B,20,0
56,D,38,1,B,100,1
56,D,39,1,B,100,0
56,D,40,1,B,100,0
56,D,41,1,S,100,0
56,D,42,1,S,100,0
56,D,43,1,S,100,1
56,D,44,1,S,100,1
56,D,45,1,S,100,0
56,D,46,1,S,100,1
56,D,47,1,S,100,1
56,D,48,1,S,100,0
56,D,49,1,S,100,0
56,D,50,1,S,100,1
56,D,51,1,S,100,0
56,D,52,1,S,100,1
56,D,53,1,S,90,1
56,D,54,1,S,50,0
56,D,55,1,S,100,1
56,D,56,1,S,100,1
56,D,57,1,S,100,0
56,D,58,1,S,100,1
56,D,59,1,S,100,0
56,D,60,1,S,0,0
56,D,61,1,U,50,1
56,D,62,1,U,0,1
56,D,63,1,U,20,1
56,D,64,1,U,10,1
56,D,65,1,U,0,1
56,D,66,1,U,20,1
56,D,67,1,U,0,1
56,D,68,1,U,0,0
56,D,69,1,U,0,1
56,D,70,1,U,0,0
56,D,71,1,U,0,0
56,D,72,1,U,100,0
56,D,73,1,U,20,0
56,D,74,1,U,0,1
56,D,75,1,U,0,0
56,D,76,1,U,10,0
56,D,77,1,U,20,0
56,D,78,1,U,0,1
56,D,79,1,U,0,0
56,D,80,1,U,30,1
60,D,1,1,F,100,0
60,D,2,1,F,100,1
60,D,3,1,F,100,1
60,D,4,1,F,0,1
60,D,5,1,F,50,0
60,D,6,1,F,20,0
60,D,7,1,F,10,0
60,D,8,1,F,75,1
60,D,9,1,F,50,1
60,D,10,1,F,75,1
60,D,11,1,F,50,1
60,D,12,1,F,50,1
60,D,13,1,F,100,1
60,D,14,1,F,7,1
60,D,15,1,F,30,0
60,D,16,1,F,100,0
60,D,17,1,F,0,0
60,D,18,1,F,100,1
60,D,19,1,F,100,0
60,D,20,1,F,100,0
60,D,21,1,B,50,1
60,D,22,1,B,50,0
60,D,23,1,B,50,0
60,D,24,1,B,50,0
60,D,25,1,B,0,1
60,D,26,1,B,50,0
60,D,27,1,B,5,0
60,D,28,1,B,50,0
60,D,29,1,B,50,0
60,D,30,1,B,100,0
60,D,31,1,B,50,0
60,D,32,1,B,60,0
60,D,33,1,B,40,0
60,D,34,1,B,25,0
60,D,35,1,B,100,0
60,D,36,1,B,25,1
60,D,37,1,B,95,0
60,D,38,1,B,50,0
60,D,39,1,B,50,0
60,D,40,1,B,100,1
60,D,41,1,S,75,0
60,D,42,1,S,100,0
60,D,43,1,S,50,0
60,D,44,1,S,50,0
60,D,45,1,S,50,0
60,D,46,1,S,50,0
60,D,47,1,S,100,0
60,D,48,1,S,100,0
60,D,49,1,S,100,0
60,D,50,1,S,100,0
60,D,51,1,S,50,0
60,D,52,1,S,100,0
60,D,53,1,S,100,0
60,D,54,1,S,0,0
60,D,55,1,S,50,0
60,D,56,1,S,100,0
60,D,57,1,S,0,0
60,D,58,1,S,100,0
60,D,59,1,S,100,0
60,D,60,1,S,0,0
60,D,61,1,U,20,0
60,D,62,1,U,5,0
60,D,63,1,U,20,0
60,D,64,1,U,10,0
60,D,65,1,U,0,0
60,D,66,1,U,10,0
60,D,67,1,U,0,0
60,D,68,1,U,0,0
60,D,69,1,U,0,0
60,D,70,1,U,0,0
60,D,71,1,U,0,0
60,D,72,1,U,50,0
60,D,73,1,U,20,0
60,D,74,1,U,0,0
60,D,75,1,U,5,0
60,D,76,1,U,5,0
60,D,77,1,U,5,0
60,D,78,1,U,25,0
60,D,79,1,U,10,0
60,D,80,1,U,0,0
64,D,1,1,F,15,0
64,D,2,1,F,78,0
64,D,3,1,F,90,0
64,D,4,1,F,25,0
64,D,5,1,F,90,0
64,D,6,1,F,75,0
64,D,7,1,F,35,0
64,D,8,1,F,58,0
64,D,9,1,F,90,0
64,D,10,1,F,35,0
64,D,11,1,F,90,0
64,D,12,1,F,78,0
64,D,13,1,F,90,0
64,D,14,1,F,90,0
64,D,15,1,F,90,0
64,D,16,1,F,12,0
64,D,17,1,F,90,0
64,D,18,1,F,56,0
64,D,19,1,F,50,0
64,D,20,1,F,49,0
64,D,21,1,B,78,0
64,D,22,1,B,30,0
64,D,23,1,B,90,0
64,D,24,1,B,98,0
64,D,25,1,B,89,0
64,D,26,1,B,90,0
64,D,27,1,B,90,0
64,D,28,1,B,90,0
64,D,29,1,B,55,0
64,D,31,1,B,90,0
64,D,32,1,B,70,0
64,D,33,1,B,90,0
64,D,34,1,B,10,0
64,D,35,1,B,35,1
64,D,36,1,B,70,1
64,D,38,1,B,50,0
64,D,39,1,B,90,0
64,D,40,1,B,90,1
64,D,41,1,S,85,1
64,D,42,1,S,90,0
64,D,43,1,S,65,0
64,D,44,1,S,90,0
64,D,45,1,S,90,0
64,D,46,1,S,10,0
64,D,47,1,S,90,0
64,D,48,1,S,100,0
64,D,49,1,S,55,0
64,D,50,1,S,100,0
64,D,51,1,S,55,0
64,D,52,1,S,90,0
64,D,53,1,S,89,0
64,D,54,1,S,90,0
64,D,55,1,S,90,0
64,D,56,1,S,56,0
64,D,57,1,S,0,0
64,D,58,1,S,85,0
64,D,59,1,S,90,0
64,D,60,1,S,0,0
64,D,61,1,U,78,0
64,D,62,1,U,10,1
64,D,64,1,U,10,0
64,D,65,1,U,78,1
64,D,66,1,U,67,1
64,D,67,1,U,67,0
64,D,68,1,U,12,0
64,D,70,1,U,65,1
64,D,71,1,U,15,0
64,D,72,1,U,90,0
64,D,73,1,U,10,1
64,D,74,1,U,15,0
64,D,75,1,U,0,0
64,D,77,1,U,10,0
64,D,78,1,U,25,0
64,D,79,1,U,5,0
64,D,80,1,U,10,0
68,D,1,1,F,22,0
68,D,2,1,F,65,0
68,D,3,1,F,98,0
68,D,4,1,F,87,0
68,D,5,1,F,43,0
68,D,6,1,F,10,0
68,D,7,1,F,55,0
68,D,8,1,F,8,0
68,D,9,1,F,27,0
68,D,10,1,F,45,0
68,D,11,1,F,9,0
68,D,12,1,F,67,0
68,D,13,1,F,66,0
68,D,14,1,F,13,0
68,D,15,1,F,9,0
68,D,16,1,F,62,0
68,D,17,1,F,0,0
68,D,18,1,F,43,0
68,D,19,1,F,9,0
68,D,20,1,F,7,0
68,D,21,1,B,57,0
68,D,22,1,B,11,0
68,D,23,1,B,88,1
68,D,24,1,B,96,0
68,D,25,1,B,99,0
68,D,26,1,B,76,0
68,D,27,1,B,34,0
68,D,28,1,B,98,0
68,D,29,1,B,28,0
68,D,30,1,B,95,0
68,D,31,1,B,54,0
68,D,32,1,B,86,0
68,D,33,1,B,56,0
68,D,34,1,B,7,0
68,D,35,1,B,9,0
68,D,36,1,B,75,1
68,D,37,1,B,3,1
68,D,38,1,B,19,1
68,D,39,1,B,6,1
68,D,40,1,B,36,1
68,D,41,1,S,76,1
68,D,42,1,S,78,0
68,D,43,1,S,54,0
68,D,44,1,S,64,0
68,D,45,1,S,7,0
68,D,46,1,S,34,0
68,D,47,1,S,65,0
68,D,48,1,S,46,0
68,D,49,1,S,47,0
68,D,50,1,S,32,1
68,D,51,1,S,75,0
68,D,52,1,S,100,0
68,D,53,1,S,2,0
68,D,54,1,S,30,0
68,D,55,1,S,4,1
68,D,56,1,S,87,0
68,D,57,1,S,90,0
68,D,58,1,S,67,1
68,D,59,1,S,89,1
68,D,60,1,S,19,1
68,D,61,1,U,56,1
68,D,62,1,U,77,1
68,D,63,1,U,16,0
68,D,64,1,U,35,0
68,D,65,1,U,6,0
68,D,66,1,U,5,0
68,D,67,1,U,33,1
68,D,68,1,U,77,0
68,D,69,1,U,100,0
68,D,70,1,U,83,0
68,D,71,1,U,40,0
68,D,72,1,U,57,1
68,D,73,1,U,67,1
68,D,74,1,U,18,1
68,D,75,1,U,25,1
68,D,76,1,U,43,1
68,D,77,1,U,65,1
68,D,78,1,U,23,1
68,D,79,1,U,55,1
68,D,80,1,U,100,0
36,D,1,2,F,56,1
36,D,2,2,F,56,1
36,D,3,2,F,66,0
36,D,4,2,F,34,0
36,D,5,2,F,89,0
36,D,6,2,F,56,1
36,D,7,2,F,88,1
36,D,8,2,F,100,1
36,D,9,2,F,22,0
36,D,10,2,F,67,1
36,D,11,2,F,76,0
36,D,12,2,F,67,0
36,D,13,2,F,77,1
36,D,14,2,F,34,1
36,D,15,2,F,33,1
36,D,16,2,F,56,1
36,D,17,2,F,56,1
36,D,18,2,F,34,0
36,D,19,2,F,54,1
36,D,20,2,F,99,0
36,D,21,2,B,80,1
36,D,22,2,B,67,0
36,D,23,2,B,99,0
36,D,24,2,B,76,1
36,D,25,2,B,88,0
36,D,26,2,B,56,0
36,D,27,2,B,77,0
36,D,28,2,B,66,0
36,D,29,2,B,55,1
36,D,30,2,B,56,1
36,D,31,2,B,56,1
36,D,32,2,B,45,0
36,D,33,2,B,99,1
36,D,34,2,B,67,1
36,D,35,2,B,23,0
36,D,36,2,B,78,0
36,D,37,2,B,89,1
36,D,38,2,B,67,1
36,D,39,2,B,34,1
36,D,40,2,B,45,1
36,D,41,2,S,45,1
36,D,42,2,S,45,1
36,D,43,2,S,67,1
36,D,44,2,S,67,1
36,D,45,2,S,78,0
36,D,46,2,S,34,1
36,D,47,2,S,87,1
36,D,48,2,S,45,1
36,D,49,2,S,100,0
36,D,50,2,S,77,0
36,D,51,2,S,100,1
36,D,52,2,S,46,1
36,D,53,2,S,76,1
36,D,54,2,S,56,0
36,D,55,2,S,99,1
36,D,56,2,S,76,0
36,D,57,2,S,34,1
36,D,58,2,S,67,0
36,D,59,2,S,45,0
36,D,60,2,S,56,1
36,D,61,2,U,43,0
36,D,62,2,U,12,0
36,D,63,2,U,34,0
36,D,64,2,U,34,1
36,D,65,2,U,23,0
36,D,66,2,U,67,1
36,D,67,2,U,12,1
36,D,68,2,U,23,1
36,D,69,2,U,34,1
36,D,70,2,U,45,1
36,D,71,2,U,33,1
36,D,72,2,U,73,0
36,D,73,2,U,45,1
36,D,74,2,U,34,0
36,D,75,2,U,34,1
36,D,76,2,U,34,0
36,D,77,2,U,56,1
36,D,78,2,U,45,1
36,D,79,2,U,45,1
36,D,80,2,U,11,0
40,D,1,2,F,40,0
40,D,2,2,F,30,1
40,D,3,2,F,70,1
40,D,4,2,F,50,1
40,D,5,2,F,100,1
40,D,7,2,F,2,1
40,D,8,2,F,40,1
40,D,9,2,F,100,1
40,D,10,2,F,10,0
40,D,11,2,F,20,1
40,D,12,2,F,60,1
40,D,13,2,F,100,1
40,D,14,2,F,40,1
40,D,15,2,F,30,1
40,D,16,2,F,40,1
40,D,17,2,F,90,1
40,D,18,2,F,50,0
40,D,19,2,F,100,0
40,D,20,2,F,60,1
40,D,21,2,B,19,1
40,D,22,2,B,10,1
40,D,23,2,B,80,0
40,D,24,2,B,40,1
40,D,25,2,B,12,1
40,D,26,2,B,70,0
40,D,27,2,B,80,0
40,D,28,2,B,60,0
40,D,29,2,B,9,1
40,D,30,2,B,100,1
40,D,31,2,B,60,1
40,D,32,2,B,20,0
40,D,33,2,B,60,1
40,D,34,2,B,100,1
40,D,35,2,B,50,0
40,D,36,2,B,100,0
40,D,38,2,B,30,1
40,D,39,2,B,90,0
40,D,40,2,B,40,0
40,D,41,2,S,100,0
40,D,42,2,S,100,0
40,D,43,2,S,100,1
40,D,44,2,S,100,0
40,D,45,2,S,100,0
40,D,46,2,S,20,0
40,D,47,2,S,10,0
40,D,48,2,S,100,1
40,D,49,2,S,50,0
40,D,50,2,S,100,1
40,D,51,2,S,100,0
40,D,52,2,S,100,0
40,D,53,2,S,40,0
40,D,54,2,S,40,0
40,D,55,2,S,23,0
40,D,56,2,S,60,0
40,D,57,2,S,60,1
40,D,58,2,S,80,0
40,D,59,2,S,100,0
40,D,60,2,S,0,0
40,D,61,2,U,0,0
40,D,63,2,U,0,0
40,D,64,2,U,0,0
40,D,65,2,U,0,0
40,D,66,2,U,0,0
40,D,67,2,U,0,0
40,D,68,2,U,0,0
40,D,69,2,U,20,0
40,D,71,2,U,0,0
40,D,72,2,U,1,1
40,D,73,2,U,0,0
40,D,74,2,U,0,0
40,D,76,2,U,10,1
40,D,77,2,U,0,0
40,D,78,2,U,10,0
40,D,79,2,U,10,0
44,D,1,2,F,43,0
44,D,2,2,F,67,0
44,D,3,2,F,78,0
44,D,4,2,F,78,0
44,D,5,2,F,34,0
44,D,6,2,F,23,0
44,D,7,2,F,3,0
44,D,8,2,F,78,0
44,D,9,2,F,98,0
44,D,10,2,F,23,0
44,D,11,2,F,4,0
44,D,12,2,F,34,0
44,D,13,2,F,67,0
44,D,14,2,F,23,0
44,D,15,2,F,53,0
44,D,16,2,F,23,0
44,D,17,2,F,45,1
44,D,18,2,F,34,0
44,D,19,2,F,45,0
44,D,20,2,F,89,0
44,D,21,2,B,1,0
44,D,22,2,B,24,0
44,D,23,2,B,67,0
44,D,24,2,B,67,1
44,D,25,2,B,34,0
44,D,26,2,B,56,0
44,D,27,2,B,42,0
44,D,28,2,B,21,0
44,D,29,2,B,53,0
44,D,30,2,B,56,0
44,D,31,2,B,56,1
44,D,32,2,B,34,0
44,D,33,2,B,35,1
44,D,34,2,B,21,1
44,D,35,2,B,56,1
44,D,36,2,B,67,1
44,D,37,2,B,78,1
44,D,38,2,B,54,0
44,D,39,2,B,89,1
44,D,40,2,B,65,1
44,D,41,2,S,89,1
44,D,42,2,S,45,0
44,D,43,2,S,46,1
44,D,44,2,S,56,1
44,D,45,2,S,76,1
44,D,46,2,S,34,1
44,D,47,2,S,98,0
44,D,48,2,S,87,1
44,D,49,2,S,89,0
44,D,50,2,S,78,0
44,D,51,2,S,78,0
44,D,52,2,S,26,0
44,D,53,2,S,45,1
44,D,54,2,S,34,0
44,D,55,2,S,43,1
44,D,56,2,S,64,0
44,D,57,2,S,34,0
44,D,58,2,S,56,1
44,D,59,2,S,32,0
44,D,60,2,S,78,0
44,D,61,2,U,34,0
44,D,62,2,U,32,0
44,D,63,2,U,42,0
44,D,64,2,U,21,0
44,D,65,2,U,67,0
44,D,66,2,U,45,0
44,D,67,2,U,23,0
44,D,68,2,U,43,0
44,D,69,2,U,0,0
44,D,70,2,U,34,0
44,D,71,2,U,67,0
44,D,72,2,U,56,0
44,D,73,2,U,56,0
44,D,74,2,U,32,0
44,D,75,2,U,23,0
44,D,76,2,U,3,0
44,D,77,2,U,2,1
44,D,78,2,U,47,1
44,D,79,2,U,60,1
44,D,80,2,U,45,1
48,D,1,2,F,60,0
48,D,2,2,F,20,0
48,D,3,2,F,20,0
48,D,4,2,F,20,1
48,D,5,2,F,30,0
48,D,6,2,F,100,0
48,D,7,2,F,0,0
48,D,8,2,F,50,0
48,D,9,2,F,50,1
48,D,10,2,F,50,1
48,D,11,2,F,10,1
48,D,12,2,F,60,0
48,D,13,2,F,50,0
48,D,14,2,F,100,0
48,D,15,2,F,0,0
48,D,16,2,F,50,0
48,D,17,2,F,80,0
48,D,18,2,F,20,1
48,D,19,2,F,60,0
48,D,20,2,F,20,0
48,D,21,2,B,30,0
48,D,22,2,B,40,0
48,D,23,2,B,70,0
48,D,24,2,B,20,1
48,D,25,2,B,3,0
48,D,26,2,B,30,0
48,D,27,2,B,50,0
48,D,28,2,B,60,0
48,D,29,2,B,50,0
48,D,30,2,B,60,0
48,D,31,2,B,20,0
48,D,32,2,B,0,0
48,D,33,2,B,50,1
48,D,34,2,B,50,1
48,D,35,2,B,10,0
48,D,36,2,B,20,1
48,D,37,2,B,60,1
48,D,38,2,B,70,0
48,D,39,2,B,20,0
48,D,40,2,B,20,0
48,D,41,2,S,40,0
48,D,42,2,S,30,0
48,D,43,2,S,30,0
48,D,44,2,S,30,0
48,D,45,2,S,50,1
48,D,46,2,S,50,1
48,D,47,2,S,60,0
48,D,48,2,S,50,0
48,D,49,2,S,60,0
48,D,50,2,S,50,0
48,D,51,2,S,70,0
48,D,52,2,S,60,1
48,D,53,2,S,60,0
48,D,54,2,S,60,1
48,D,55,2,S,5,1
48,D,56,2,S,50,0
48,D,57,2,S,70,0
48,D,58,2,S,70,0
48,D,59,2,S,50,0
48,D,60,2,S,70,1
48,D,61,2,U,10,0
48,D,62,2,U,0,0
48,D,63,2,U,0,0
48,D,64,2,U,20,1
48,D,65,2,U,10,0
48,D,66,2,U,0,0
48,D,67,2,U,20,0
48,D,68,2,U,10,0
48,D,69,2,U,40,1
48,D,70,2,U,30,0
48,D,71,2,U,0,0
48,D,72,2,U,50,1
48,D,73,2,U,1,0
48,D,74,2,U,10,0
48,D,75,2,U,20,0
48,D,76,2,U,0,1
48,D,77,2,U,30,0
48,D,78,2,U,20,1
48,D,79,2,U,30,1
48,D,80,2,U,50,1
52,D,1,2,F,30,1
52,D,2,2,F,80,1
52,D,3,2,F,50,1
52,D,4,2,F,10,0
52,D,5,2,F,40,0
52,D,6,2,F,50,0
52,D,7,2,F,20,0
52,D,8,2,F,60,0
52,D,9,2,F,50,0
52,D,10,2,F,10,0
52,D,11,2,F,0,0
52,D,12,2,F,50,0
52,D,13,2,F,90,0
52,D,14,2,F,10,0
52,D,15,2,F,0,0
52,D,16,2,F,90,0
52,D,17,2,F,20,0
52,D,18,2,F,30,0
52,D,19,2,F,90,0
52,D,20,2,F,30,0
52,D,21,2,B,20,1
52,D,22,2,B,40,0
52,D,23,2,B,10,1
52,D,24,2,B,50,0
52,D,25,2,B,40,0
52,D,26,2,B,10,0
52,D,27,2,B,60,0
52,D,28,2,B,70,1
52,D,29,2,B,100,0
52,D,30,2,B,0,0
52,D,31,2,B,50,0
52,D,32,2,B,0,1
52,D,33,2,B,60,0
52,D,34,2,B,40,1
52,D,35,2,B,70,0
52,D,36,2,B,20,0
52,D,37,2,B,60,1
52,D,38,2,B,10,1
52,D,39,2,B,100,0
52,D,40,2,B,30,0
52,D,41,2,S,90,0
52,D,42,2,S,40,1
52,D,43,2,S,10,0
52,D,44,2,S,60,0
52,D,45,2,S,90,0
52,D,46,2,S,40,1
52,D,47,2,S,30,0
52,D,48,2,S,80,0
52,D,49,2,S,90,0
52,D,50,2,S,30,1
52,D,51,2,S,90,0
52,D,52,2,S,40,1
52,D,53,2,S,90,0
52,D,54,2,S,30,0
52,D,55,2,S,40,1
52,D,56,2,S,90,1
52,D,57,2,S,60,0
52,D,58,2,S,90,0
52,D,59,2,S,80,1
52,D,60,2,S,100,1
52,D,61,2,U,0,1
52,D,62,2,U,10,1
52,D,63,2,U,56,1
52,D,64,2,U,0,1
52,D,65,2,U,0,1
52,D,66,2,U,5,1
52,D,67,2,U,0,0
52,D,68,2,U,10,0
52,D,69,2,U,0,0
52,D,70,2,U,10,0
52,D,71,2,U,20,1
52,D,72,2,U,0,0
52,D,73,2,U,10,1
52,D,74,2,U,10,1
52,D,75,2,U,84,0
52,D,76,2,U,5,1
52,D,77,2,U,0,0
52,D,78,2,U,0,0
52,D,79,2,U,10,1
52,D,80,2,U,0,0
56,D,1,2,F,90,0
56,D,2,2,F,90,1
56,D,3,2,F,90,1
56,D,4,2,F,90,1
56,D,5,2,F,90,0
56,D,6,2,F,90,1
56,D,7,2,F,90,1
56,D,8,2,F,100,0
56,D,9,2,F,95,0
56,D,10,2,F,90,1
56,D,11,2,F,10,1
56,D,12,2,F,90,1
56,D,13,2,F,100,0
56,D,14,2,F,90,0
56,D,15,2,F,90,1
56,D,16,2,F,90,1
56,D,17,2,F,100,1
56,D,18,2,F,90,1
56,D,19,2,F,95,1
56,D,20,2,F,90,1
56,D,21,2,B,90,1
56,D,22,2,B,100,1
56,D,23,2,B,90,0
56,D,24,2,B,100,1
56,D,25,2,B,100,1
56,D,26,2,B,10,1
56,D,27,2,B,90,1
56,D,28,2,B,100,1
56,D,29,2,B,100,1
56,D,30,2,B,80,0
56,D,31,2,B,90,0
56,D,32,2,B,90,0
56,D,33,2,B,100,1
56,D,34,2,B,90,0
56,D,35,2,B,90,1
56,D,36,2,B,90,1
56,D,37,2,B,100,0
56,D,38,2,B,90,1
56,D,39,2,B,100,1
56,D,40,2,B,94,0
56,D,41,2,S,100,0
56,D,42,2,S,90,0
56,D,43,2,S,80,0
56,D,44,2,S,80,0
56,D,45,2,S,100,0
56,D,46,2,S,80,0
56,D,47,2,S,100,1
56,D,48,2,S,100,1
56,D,49,2,S,100,0
56,D,50,2,S,90,1
56,D,51,2,S,100,1
56,D,52,2,S,100,0
56,D,53,2,S,95,1
56,D,54,2,S,90,1
56,D,55,2,S,100,0
56,D,56,2,S,95,1
56,D,57,2,S,100,0
56,D,58,2,S,90,1
56,D,59,2,S,100,0
56,D,60,2,S,95,1
56,D,61,2,U,10,0
56,D,62,2,U,0,1
56,D,63,2,U,20,1
56,D,64,2,U,0,1
56,D,65,2,U,0,1
56,D,66,2,U,0,1
56,D,67,2,U,0,0
56,D,68,2,U,10,1
56,D,69,2,U,2,0
56,D,70,2,U,40,1
56,D,71,2,U,50,1
56,D,72,2,U,0,1
56,D,73,2,U,10,0
56,D,74,2,U,20,1
56,D,75,2,U,0,0
56,D,76,2,U,0,1
56,D,77,2,U,0,0
56,D,78,2,U,20,0
56,D,79,2,U,20,0
56,D,80,2,U,0,0
