ExperimentName,Subject,Group,Block,Trial,STIM,TASK,Switch,Congruent,CVOE,Response,KEY,RT,Match,score
CVOE_C,3,1,4,75,O 17,Number,Y,FALSE,OE,p,q,2543,FALSE,0
CVOE_C,3,1,4,76,A 10,Number,N,TRUE,OE,p,p,1493,TRUE,1
CVOE_C,3,1,4,77,P 93,Letter,Y,TRUE,CV,q,q,1136,TRUE,1
CVOE_C,3,1,4,78,E 59,Letter,N,FALSE,CV,p,p,1027,TRUE,1
CVOE_C,3,1,4,79,O 53,Letter,N,FALSE,CV,p,p,2353,TRUE,1
CVOE_C,3,1,4,80,A 96,Letter,N,TRUE,CV,p,p,731,TRUE,1
CVOE_C,3,1,4,81,H 36,Letter,Y,FALSE,CV,q,q,694,TRUE,1
CVOE_C,3,1,4,82,A 63,Letter,N,FALSE,CV,q,p,737,FALSE,0
CVOE_C,3,1,4,83,I 38,Letter,N,TRUE,CV,q,p,652,FALSE,0
CVOE_C,3,1,4,84,O 51,Number,Y,FALSE,OE,p,q,647,FALSE,0
CVOE_C,3,1,4,85,J 26,Number,N,FALSE,OE,p,p,1986,TRUE,1
CVOE_C,3,1,4,86,S 34,Letter,Y,FALSE,CV,q,q,752,TRUE,1
CVOE_C,3,1,4,87,U 85,Number,Y,FALSE,OE,q,q,2465,TRUE,1
CVOE_C,3,1,4,88,J 77,Number,N,TRUE,OE,q,q,911,TRUE,1
CVOE_C,3,1,4,89,I 73,Letter,Y,FALSE,CV,p,p,1054,TRUE,1
CVOE_C,3,1,4,90,H 46,Number,Y,FALSE,OE,p,p,2249,TRUE,1
CVOE_C,3,1,4,91,D 04,Number,N,FALSE,OE,p,p,732,TRUE,1
CVOE_C,3,1,4,92,P 72,Letter,Y,FALSE,CV,q,q,1263,TRUE,1
CVOE_C,3,1,4,93,D 99,Number,Y,TRUE,OE,q,q,2645,TRUE,1
CVOE_C,3,1,4,94,U 25,Letter,Y,FALSE,CV,p,p,1343,TRUE,1
CVOE_C,3,1,4,95,O 32,Letter,N,TRUE,CV,p,p,1253,TRUE,1
CVOE_C,3,1,4,96,E 80,Letter,N,TRUE,CV,p,p,841,TRUE,1
CVOE_C,3,1,4,97,O 84,Number,Y,TRUE,OE,p,p,928,TRUE,1
CVOE_C,3,1,4,98,A 78,Number,N,TRUE,OE,p,p,1140,TRUE,1
CVOE_C,3,1,4,99,S 05,Number,N,TRUE,OE,q,q,978,TRUE,1
CVOE_C,3,1,4,100,U 35,Letter,Y,FALSE,CV,p,p,1302,TRUE,1
CVOE_C,3,1,4,101,H 14,Letter,N,FALSE,CV,q,q,2683,TRUE,1
CVOE_C,3,1,4,102,U 15,Number,Y,FALSE,OE,p,q,1092,FALSE,0
CVOE_C,3,1,4,103,E 36,Letter,Y,TRUE,CV,p,p,784,TRUE,1
CVOE_C,3,1,4,104,P 70,Letter,N,FALSE,CV,q,q,1070,TRUE,1
CVOE_C,3,1,4,105,O 44,Number,Y,TRUE,OE,p,p,963,TRUE,1
CVOE_C,3,1,4,106,S 41,Letter,Y,TRUE,CV,p,q,1380,FALSE,0
CVOE_C,3,1,4,107,D 83,Letter,N,TRUE,CV,q,q,4202,TRUE,1
CVOE_C,3,1,4,108,J 39,Letter,N,TRUE,CV,q,q,716,TRUE,1
CVOE_C,3,1,4,109,S 22,Number,Y,FALSE,OE,p,p,773,TRUE,1
CVOE_C,3,1,4,110,D 89,Letter,Y,TRUE,CV,q,q,1159,TRUE,1
CVOE_C,3,1,4,111,P 87,Letter,N,TRUE,CV,q,q,1104,TRUE,1
CVOE_C,3,1,4,112,H 42,Letter,N,FALSE,CV,q,q,1910,TRUE,1
CVOE_C,3,1,4,113,S 49,Letter,N,TRUE,CV,q,q,740,TRUE,1
CVOE_C,3,1,4,114,J 20,Number,Y,FALSE,OE,p,p,898,TRUE,1
CVOE_C,3,1,4,115,O 19,Letter,Y,FALSE,CV,q,p,981,FALSE,0
CVOE_C,3,1,4,116,H 50,Letter,N,FALSE,CV,q,q,1124,TRUE,1
CVOE_C,3,1,4,117,I 68,Number,Y,TRUE,OE,p,p,661,TRUE,1
CVOE_C,3,1,4,118,J 72,Number,N,FALSE,OE,p,p,1009,TRUE,1
CVOE_C,3,1,4,119,O 21,Number,N,FALSE,OE,q,q,1493,TRUE,1
CVOE_C,3,1,4,120,H 22,Number,N,FALSE,OE,p,p,816,TRUE,1
CVOE_D,4,1,1,11,A 71,,,FALSE,CV,p,p,1212,TRUE,1
CVOE_D,4,1,1,12,I 66,,,TRUE,CV,p,p,840,TRUE,1
CVOE_D,4,1,1,13,S 30,,,FALSE,CV,q,q,728,TRUE,1
CVOE_D,4,1,1,14,D 20,,,FALSE,CV,q,q,1075,TRUE,1
CVOE_D,4,1,1,15,I 31,,,FALSE,CV,p,p,708,TRUE,1
CVOE_D,4,1,1,16,P 16,,,FALSE,CV,q,q,802,TRUE,1
CVOE_D,4,1,1,17,A 49,,,FALSE,CV,p,p,706,TRUE,1
CVOE_D,4,1,1,18,O 64,,,TRUE,CV,p,p,776,TRUE,1
CVOE_D,4,1,1,19,D 02,,,FALSE,CV,q,q,851,TRUE,1
CVOE_D,4,1,1,20,P 81,,,TRUE,CV,q,q,1006,TRUE,1
CVOE_D,4,1,1,21,J 58,,,FALSE,CV,q,q,687,TRUE,1
CVOE_D,4,1,1,22,A 22,,,TRUE,CV,p,p,959,TRUE,1
CVOE_D,4,1,1,23,J 72,,,FALSE,CV,q,q,1439,TRUE,1
CVOE_D,4,1,1,24,P 91,,,TRUE,CV,q,q,889,TRUE,1
CVOE_D,4,1,1,25,E 19,,,FALSE,CV,p,p,860,TRUE,1
CVOE_D,4,1,1,26,I 30,,,TRUE,CV,p,p,743,TRUE,1
CVOE_D,4,1,1,27,D 91,,,TRUE,CV,q,q,1597,TRUE,1
CVOE_D,4,1,1,28,O 48,,,TRUE,CV,p,p,3798,TRUE,1
CVOE_D,4,1,1,29,A 89,,,FALSE,CV,p,p,663,TRUE,1
CVOE_D,4,1,1,30,U 11,,,FALSE,CV,p,p,1909,TRUE,1
CVOE_D,4,1,1,31,I 76,,,TRUE,CV,p,p,651,TRUE,1
CVOE_D,4,1,1,32,U 89,,,FALSE,CV,p,p,950,TRUE,1
CVOE_D,4,1,1,33,D 63,,,TRUE,CV,q,q,1036,TRUE,1
CVOE_D,4,1,1,34,H 70,,,FALSE,CV,q,q,1157,TRUE,1
CVOE_D,4,1,1,35,D 48,,,FALSE,CV,q,q,734,TRUE,1
CVOE_D,4,1,1,36,P 56,,,FALSE,CV,q,q,689,TRUE,1
CVOE_D,4,1,1,37,O 77,,,FALSE,CV,p,p,924,TRUE,1
CVOE_D,4,1,1,38,P 42,,,FALSE,CV,q,q,756,TRUE,1
CVOE_D,4,1,1,39,H 22,,,FALSE,CV,q,q,1901,TRUE,1
CVOE_D,4,1,1,40,E 42,,,TRUE,CV,p,p,667,TRUE,1
CVOE_D,4,1,1,41,J 28,,,FALSE,CV,q,q,897,TRUE,1
CVOE_D,4,1,1,42,E 95,,,FALSE,CV,p,p,908,TRUE,1
CVOE_D,4,1,1,43,S 63,,,TRUE,CV,q,q,738,TRUE,1
CVOE_D,4,1,1,44,H 50,,,FALSE,CV,q,q,1133,TRUE,1
CVOE_D,4,1,1,45,S 33,,,TRUE,CV,q,q,712,TRUE,1
CVOE_D,4,1,1,46,P 57,,,TRUE,CV,q,q,926,TRUE,1
CVOE_D,4,1,1,47,E 23,,,FALSE,CV,p,p,1031,TRUE,1
CVOE_D,4,1,1,48,S 61,,,TRUE,CV,q,q,677,TRUE,1
CVOE_D,4,1,1,49,U 67,,,FALSE,CV,p,p,805,TRUE,1
CVOE_D,4,1,1,50,H 32,,,FALSE,CV,q,q,1102,TRUE,1
CVOE_D,4,1,1,51,U 50,,,TRUE,CV,p,p,836,TRUE,1
CVOE_D,4,1,1,52,O 49,,,FALSE,CV,p,p,820,TRUE,1
CVOE_D,4,1,1,53,U 32,,,TRUE,CV,p,p,711,TRUE,1
CVOE_D,4,1,1,54,J 78,,,FALSE,CV,q,q,749,TRUE,1
CVOE_D,4,1,1,55,S 54,,,FALSE,CV,q,q,723,TRUE,1
CVOE_D,4,1,1,56,J 27,,,TRUE,CV,q,q,707,TRUE,1
CVOE_D,4,1,1,57,S 06,,,FALSE,CV,q,q,569,TRUE,1
CVOE_D,4,1,1,58,D 67,,,TRUE,CV,q,q,1188,TRUE,1
CVOE_D,4,1,1,59,A 79,,,FALSE,CV,p,p,642,TRUE,1
CVOE_D,4,1,1,60,S 52,,,FALSE,CV,q,q,819,TRUE,1
CVOE_D,4,1,1,61,U 16,,,TRUE,CV,p,p,709,TRUE,1
CVOE_D,4,1,1,62,O 82,,,TRUE,CV,p,p,756,TRUE,1
CVOE_D,4,1,1,63,H 87,,,TRUE,CV,q,q,788,TRUE,1
CVOE_D,4,1,1,64,I 32,,,TRUE,CV,p,p,778,TRUE,1
CVOE_D,4,1,1,65,U 37,,,FALSE,CV,p,p,1237,TRUE,1
CVOE_D,4,1,1,66,I 42,,,TRUE,CV,p,p,750,TRUE,1
CVOE_D,4,1,1,67,D 65,,,TRUE,CV,q,q,628,TRUE,1
CVOE_D,4,1,1,68,U 77,,,FALSE,CV,p,p,785,TRUE,1
CVOE_D,4,1,1,69,E 12,,,TRUE,CV,p,p,1191,TRUE,1
CVOE_D,4,1,1,70,I 60,,,TRUE,CV,p,p,781,TRUE,1
CVOE_D,4,1,1,71,J 36,,,FALSE,CV,q,q,699,TRUE,1
CVOE_D,4,1,1,72,H 75,,,TRUE,CV,q,q,598,TRUE,1
CVOE_D,4,1,1,73,I 50,,,TRUE,CV,p,p,759,TRUE,1
CVOE_D,4,1,1,74,E 99,,,FALSE,CV,p,p,1423,TRUE,1
CVOE_D,4,1,1,75,A 86,,,TRUE,CV,p,p,669,TRUE,1
CVOE_D,4,1,1,76,U 48,,,TRUE,CV,p,p,771,TRUE,1
CVOE_D,4,1,1,77,E 01,,,FALSE,CV,p,p,694,TRUE,1
CVOE_D,4,1,1,78,A 78,,,TRUE,CV,p,p,721,TRUE,1
CVOE_D,4,1,1,79,P 60,,,FALSE,CV,q,q,698,TRUE,1
CVOE_D,4,1,1,80,E 43,,,FALSE,CV,p,p,693,TRUE,1
CVOE_D,4,1,1,81,D 69,,,TRUE,CV,q,q,768,TRUE,1
CVOE_D,4,1,1,82,H 11,,,TRUE,CV,q,q,603,TRUE,1
CVOE_D,4,1,1,83,P 43,,,TRUE,CV,q,q,820,TRUE,1
CVOE_D,4,1,1,84,O 67,,,FALSE,CV,p,p,719,TRUE,1
CVOE_D,4,1,1,85,S 91,,,FALSE,CV,q,q,743,TRUE,1
CVOE_D,4,1,1,86,J 68,,,TRUE,CV,q,q,693,TRUE,1
CVOE_D,4,1,1,87,S 47,,,FALSE,CV,q,q,568,TRUE,1
CVOE_D,4,1,1,88,I 81,,,TRUE,CV,p,p,675,TRUE,1
CVOE_D,4,1,1,89,J 39,,,FALSE,CV,q,q,580,TRUE,1
CVOE_D,4,1,1,90,A 11,,,TRUE,CV,p,p,671,TRUE,1
CVOE_D,4,1,1,91,O 76,,,FALSE,CV,p,p,669,TRUE,1
CVOE_D,4,1,1,92,A 62,,,FALSE,CV,p,p,618,TRUE,1
CVOE_D,4,1,1,93,O 27,,,TRUE,CV,p,p,582,TRUE,1
CVOE_D,4,1,1,94,E 66,,,FALSE,CV,p,p,643,TRUE,1
CVOE_D,4,1,1,95,J 62,,,TRUE,CV,q,q,652,TRUE,1
CVOE_D,4,1,1,96,H 72,,,TRUE,CV,q,q,655,TRUE,1
CVOE_D,4,1,1,97,E 49,,,TRUE,CV,p,p,818,TRUE,1
CVOE_D,4,1,1,98,D 52,,,TRUE,CV,q,q,533,TRUE,1
CVOE_D,4,1,1,99,H 62,,,TRUE,CV,q,q,624,TRUE,1
CVOE_D,4,1,1,100,I 11,,,TRUE,CV,p,p,974,TRUE,1
CVOE_D,4,1,1,101,A 98,,,FALSE,CV,p,p,657,TRUE,1
CVOE_D,4,1,1,102,H 29,,,FALSE,CV,q,q,604,TRUE,1
CVOE_D,4,1,1,103,E 83,,,TRUE,CV,p,p,645,TRUE,1
CVOE_D,4,1,1,104,D 43,,,FALSE,CV,q,q,613,TRUE,1
CVOE_D,4,1,1,105,P 45,,,TRUE,CV,q,q,528,TRUE,1
CVOE_D,4,1,1,106,J 17,,,TRUE,CV,q,q,675,TRUE,1
CVOE_D,4,1,2,11,A 24,,,TRUE,OE,p,p,2120,TRUE,1
CVOE_D,4,1,2,12,O 83,,,FALSE,OE,q,q,649,TRUE,1
CVOE_D,4,1,2,13,H 55,,,TRUE,OE,q,q,748,TRUE,1
CVOE_D,4,1,2,14,P 10,,,FALSE,OE,p,p,1042,TRUE,1
CVOE_D,4,1,2,15,D 30,,,FALSE,OE,p,p,634,TRUE,1
CVOE_D,4,1,2,16,U 62,,,TRUE,OE,p,p,659,TRUE,1
CVOE_D,4,1,2,17,P 95,,,TRUE,OE,q,q,670,TRUE,1
CVOE_D,4,1,2,18,U 06,,,TRUE,OE,p,p,964,TRUE,1
CVOE_D,4,1,2,19,E 75,,,FALSE,OE,q,q,788,TRUE,1
CVOE_D,4,1,2,20,I 67,,,FALSE,OE,q,q,754,TRUE,1
CVOE_D,4,1,2,21,S 13,,,TRUE,OE,q,q,778,TRUE,1
CVOE_D,4,1,2,22,P 78,,,FALSE,OE,p,p,750,TRUE,1
CVOE_D,4,1,2,23,I 15,,,FALSE,OE,q,q,1267,TRUE,1
CVOE_D,4,1,2,24,D 27,,,TRUE,OE,q,q,841,TRUE,1
CVOE_D,4,1,2,25,O 94,,,TRUE,OE,p,p,754,TRUE,1
CVOE_D,4,1,2,26,A 65,,,FALSE,OE,q,q,738,TRUE,1
CVOE_D,4,1,2,27,I 42,,,TRUE,OE,p,p,694,TRUE,1
CVOE_D,4,1,2,28,E 25,,,FALSE,OE,q,q,721,TRUE,1
CVOE_D,4,1,2,29,H 49,,,TRUE,OE,q,q,761,TRUE,1
CVOE_D,4,1,2,30,S 18,,,FALSE,OE,p,p,682,TRUE,1
CVOE_D,4,1,2,31,H 51,,,TRUE,OE,q,q,738,TRUE,1
CVOE_D,4,1,2,32,U 14,,,TRUE,OE,p,p,893,TRUE,1
CVOE_D,4,1,2,33,E 02,,,TRUE,OE,p,p,777,TRUE,1
CVOE_D,4,1,2,34,J 26,,,FALSE,OE,p,p,684,TRUE,1
CVOE_D,4,1,2,35,D 24,,,FALSE,OE,p,p,724,TRUE,1
CVOE_D,4,1,2,36,O 50,,,TRUE,OE,p,p,1117,TRUE,1
CVOE_D,4,1,2,37,U 16,,,TRUE,OE,p,p,741,TRUE,1
CVOE_D,4,1,2,38,O 15,,,FALSE,OE,q,q,707,TRUE,1
CVOE_D,4,1,2,39,D 32,,,FALSE,OE,p,p,745,TRUE,1
CVOE_D,4,1,2,40,S 67,,,TRUE,OE,q,q,623,TRUE,1
CVOE_D,4,1,2,41,J 74,,,FALSE,OE,p,p,708,TRUE,1
CVOE_D,4,1,2,42,D 92,,,FALSE,OE,p,p,682,TRUE,1
CVOE_D,4,1,2,43,A 65,,,FALSE,OE,q,q,667,TRUE,1
CVOE_D,4,1,2,44,I 87,,,FALSE,OE,q,q,672,TRUE,1
CVOE_D,4,1,2,45,H 61,,,TRUE,OE,q,q,614,TRUE,1
CVOE_D,4,1,2,46,E 59,,,FALSE,OE,q,q,753,TRUE,1
CVOE_D,4,1,2,47,I 33,,,FALSE,OE,q,q,695,TRUE,1
CVOE_D,4,1,2,48,O 90,,,TRUE,OE,p,p,874,TRUE,1
CVOE_D,4,1,2,49,U 51,,,FALSE,OE,q,q,683,TRUE,1
CVOE_D,4,1,2,50,A 10,,,TRUE,OE,q,p,683,FALSE,0
CVOE_D,4,1,2,51,E 50,,,TRUE,OE,p,p,1084,TRUE,1
CVOE_D,4,1,2,52,D 92,,,FALSE,OE,p,p,716,TRUE,1
CVOE_D,4,1,2,53,E 60,,,TRUE,OE,p,p,1069,TRUE,1
CVOE_D,4,1,2,54,A 95,,,FALSE,OE,q,q,811,TRUE,1
CVOE_D,4,1,2,55,E 64,,,TRUE,OE,p,p,742,TRUE,1
CVOE_D,4,1,2,56,P 20,,,FALSE,OE,p,p,820,TRUE,1
CVOE_D,4,1,2,57,S 06,,,FALSE,OE,p,p,695,TRUE,1
CVOE_D,4,1,2,58,P 64,,,FALSE,OE,p,p,666,TRUE,1
CVOE_D,4,1,2,59,U 70,,,TRUE,OE,p,p,824,TRUE,1
CVOE_D,4,1,2,60,S 16,,,FALSE,OE,p,p,670,TRUE,1
CVOE_D,4,1,2,61,E 35,,,FALSE,OE,q,q,643,TRUE,1
CVOE_D,4,1,2,62,I 93,,,FALSE,OE,q,q,828,TRUE,1
CVOE_D,4,1,2,63,D 63,,,TRUE,OE,q,q,586,TRUE,1
CVOE_D,4,1,2,64,U 89,,,FALSE,OE,q,q,1103,TRUE,1
CVOE_D,4,1,2,65,E 91,,,FALSE,OE,q,q,829,TRUE,1
CVOE_D,4,1,2,66,A 12,,,TRUE,OE,p,p,715,TRUE,1
CVOE_D,4,1,2,67,P 56,,,FALSE,OE,p,p,596,TRUE,1
CVOE_D,4,1,2,68,S 65,,,TRUE,OE,q,q,828,TRUE,1
CVOE_D,4,1,2,69,P 07,,,TRUE,OE,q,q,714,TRUE,1
CVOE_D,4,1,2,70,I 77,,,FALSE,OE,q,q,531,TRUE,1
CVOE_D,4,1,2,71,J 19,,,TRUE,OE,q,q,1174,TRUE,1
CVOE_D,4,1,2,72,O 59,,,FALSE,OE,q,q,721,TRUE,1
CVOE_D,4,1,2,73,J 15,,,TRUE,OE,q,q,713,TRUE,1
CVOE_D,4,1,2,74,I 89,,,FALSE,OE,q,q,671,TRUE,1
CVOE_D,4,1,2,75,O 97,,,FALSE,OE,q,q,637,TRUE,1
CVOE_D,4,1,2,76,A 92,,,TRUE,OE,p,p,741,TRUE,1
CVOE_D,4,1,2,77,J 90,,,FALSE,OE,p,p,659,TRUE,1
CVOE_D,4,1,2,78,H 65,,,TRUE,OE,q,q,646,TRUE,1
CVOE_D,4,1,2,79,H 17,,,TRUE,OE,q,q,631,TRUE,1
CVOE_D,4,1,2,80,S 26,,,FALSE,OE,p,p,637,TRUE,1
CVOE_D,4,1,2,81,D 56,,,FALSE,OE,p,p,533,TRUE,1
CVOE_D,4,1,2,82,I 91,,,FALSE,OE,q,q,720,TRUE,1
CVOE_D,4,1,2,83,J 11,,,TRUE,OE,q,q,617,TRUE,1
CVOE_D,4,1,2,84,O 28,,,TRUE,OE,p,p,716,TRUE,1
CVOE_D,4,1,2,85,H 29,,,TRUE,OE,q,q,676,TRUE,1
CVOE_D,4,1,2,86,J 25,,,TRUE,OE,q,q,661,TRUE,1
CVOE_D,4,1,2,87,A 73,,,FALSE,OE,q,q,642,TRUE,1
CVOE_D,4,1,2,88,J 63,,,TRUE,OE,q,q,547,TRUE,1
CVOE_D,4,1,2,89,U 84,,,TRUE,OE,p,p,641,TRUE,1
CVOE_D,4,1,2,90,A 58,,,TRUE,OE,p,p,705,TRUE,1
CVOE_D,4,1,2,91,S 43,,,TRUE,OE,q,q,559,TRUE,1
CVOE_D,4,1,2,92,H 54,,,FALSE,OE,p,p,567,TRUE,1
CVOE_D,4,1,2,93,D 4,,,FALSE,OE,p,p,666,TRUE,1
CVOE_D,4,1,2,94,J 75,,,TRUE,OE,q,q,736,TRUE,1
CVOE_D,4,1,2,95,D 19,,,TRUE,OE,q,q,691,TRUE,1
CVOE_D,4,1,2,96,J 38,,,FALSE,OE,p,p,702,TRUE,1
CVOE_D,4,1,2,97,I 56,,,TRUE,OE,p,p,596,TRUE,1
CVOE_D,4,1,2,98,P 87,,,TRUE,OE,q,q,653,TRUE,1
CVOE_D,4,1,2,99,O 80,,,TRUE,OE,p,p,720,TRUE,1
CVOE_D,4,1,2,100,U 60,,,TRUE,OE,p,p,584,TRUE,1
CVOE_D,4,1,2,101,P 48,,,FALSE,OE,p,p,742,TRUE,1
CVOE_D,4,1,2,102,H 64,,,FALSE,OE,p,p,908,TRUE,1
CVOE_D,4,1,2,103,A 13,,,FALSE,OE,q,q,666,TRUE,1
CVOE_D,4,1,2,104,H 68,,,FALSE,OE,p,p,679,TRUE,1
CVOE_D,4,1,2,105,E 16,,,TRUE,OE,p,p,680,TRUE,1
CVOE_D,4,1,2,106,S 71,,,TRUE,OE,q,q,616,TRUE,1
CVOE_D,4,1,3,11,U 38,Number,N,TRUE,OE,p,p,3422,TRUE,1
CVOE_D,4,1,3,12,P 73,Number,N,TRUE,OE,q,q,1156,TRUE,1
CVOE_D,4,1,3,13,U 95,Letter,Y,FALSE,CV,p,p,1749,TRUE,1
CVOE_D,4,1,3,14,J 61,Number,Y,TRUE,OE,q,q,1595,TRUE,1
CVOE_D,4,1,3,15,D 51,Number,N,TRUE,OE,q,q,1308,TRUE,1
CVOE_D,4,1,3,16,S 28,Number,N,FALSE,OE,p,p,1242,TRUE,1
CVOE_D,4,1,3,17,A 56,Letter,Y,TRUE,CV,p,p,1427,TRUE,1
CVOE_D,4,1,3,18,H 78,Letter,N,FALSE,CV,q,q,1105,TRUE,1
CVOE_D,4,1,3,19,P 92,Letter,N,FALSE,CV,q,q,1031,TRUE,1
CVOE_D,4,1,3,20,E 05,Number,Y,FALSE,OE,q,q,1517,TRUE,1
CVOE_D,4,1,3,21,P 57,Letter,Y,TRUE,CV,q,q,1061,TRUE,1
CVOE_D,4,1,3,22,D 88,Number,Y,FALSE,OE,p,p,1163,TRUE,1
CVOE_D,4,1,3,23,O 89,Letter,Y,FALSE,CV,p,p,1404,TRUE,1
CVOE_D,4,1,3,24,U 43,Number,Y,FALSE,OE,q,q,1709,TRUE,1
CVOE_D,4,1,3,25,H 10,Number,N,FALSE,OE,p,p,1283,TRUE,1
CVOE_D,4,1,3,26,S 07,Letter,Y,TRUE,CV,q,q,1284,TRUE,1
CVOE_D,4,1,3,27,J 10,Letter,N,FALSE,CV,q,q,1164,TRUE,1
CVOE_D,4,1,3,28,H 54,Number,Y,FALSE,OE,p,p,1157,TRUE,1
CVOE_D,4,1,3,29,E 99,Number,N,FALSE,OE,q,q,2222,TRUE,1
CVOE_D,4,1,3,30,J 36,Letter,Y,FALSE,CV,q,q,1644,TRUE,1
CVOE_D,4,1,3,31,I 94,Letter,N,TRUE,CV,p,p,1213,TRUE,1
CVOE_D,4,1,3,32,A 82,Letter,N,TRUE,CV,p,p,1192,TRUE,1
CVOE_D,4,1,3,33,H 79,Number,Y,TRUE,OE,q,q,1526,TRUE,1
CVOE_D,4,1,3,34,J 60,Number,N,FALSE,OE,p,p,16610,TRUE,1
CVOE_D,4,1,3,35,S 28,Letter,Y,FALSE,CV,q,q,1235,TRUE,1
CVOE_D,4,1,3,36,P 11,Number,Y,TRUE,OE,q,q,1467,TRUE,1
CVOE_D,4,1,3,37,D 39,Number,N,TRUE,OE,q,q,1353,TRUE,1
CVOE_D,4,1,3,38,E 90,Number,N,TRUE,OE,p,p,1138,TRUE,1
CVOE_D,4,1,3,39,I 38,Number,N,TRUE,OE,p,p,1077,TRUE,1
CVOE_D,4,1,3,40,S 35,Letter,Y,TRUE,CV,q,q,1158,TRUE,1
CVOE_D,4,1,3,41,D 41,Number,Y,TRUE,OE,q,q,1343,TRUE,1
CVOE_D,4,1,3,42,E 06,Number,N,TRUE,OE,p,p,1205,TRUE,1
CVOE_D,4,1,3,43,A 27,Number,N,FALSE,OE,q,q,1197,TRUE,1
CVOE_D,4,1,3,44,U 95,Letter,Y,FALSE,CV,p,p,2102,TRUE,1
CVOE_D,4,1,3,45,A 53,Letter,N,FALSE,CV,p,p,988,TRUE,1
CVOE_D,4,1,3,46,E 43,Letter,N,FALSE,CV,p,p,1290,TRUE,1
CVOE_D,4,1,3,47,P 05,Number,Y,TRUE,OE,q,q,1526,TRUE,1
CVOE_D,4,1,3,48,O 19,Letter,Y,FALSE,CV,p,p,3318,TRUE,1
CVOE_D,4,1,3,49,I 96,Number,Y,TRUE,OE,p,p,1776,TRUE,1
CVOE_D,4,1,3,50,A 88,Number,N,TRUE,OE,p,p,1067,TRUE,1
CVOE_D,4,1,3,51,I 67,Number,N,FALSE,OE,q,q,1169,TRUE,1
CVOE_D,4,1,3,52,D 40,Number,N,FALSE,OE,p,p,1397,TRUE,1
CVOE_D,4,1,3,53,P 79,Letter,Y,TRUE,CV,q,q,981,TRUE,1
CVOE_D,4,1,3,54,U 24,Number,Y,TRUE,OE,p,p,1051,TRUE,1
CVOE_D,4,1,3,55,P 74,Number,N,FALSE,OE,p,p,1079,TRUE,1
CVOE_D,4,1,3,56,E 70,Number,N,TRUE,OE,p,p,1103,TRUE,1
CVOE_D,4,1,3,57,S 27,Number,N,TRUE,OE,q,q,1301,TRUE,1
CVOE_D,4,1,3,58,E 54,Letter,Y,TRUE,CV,p,p,1587,TRUE,1
CVOE_D,4,1,3,59,A 53,Letter,N,FALSE,CV,p,p,1041,TRUE,1
CVOE_D,4,1,3,60,P 34,Letter,N,FALSE,CV,q,q,1258,TRUE,1
CVOE_D,4,1,3,61,D 74,Number,Y,FALSE,OE,p,p,1541,TRUE,1
CVOE_D,4,1,3,62,A 03,Letter,Y,FALSE,CV,p,p,1339,TRUE,1
CVOE_D,4,1,3,63,E 24,Number,Y,TRUE,OE,p,p,1199,TRUE,1
CVOE_D,4,1,3,64,I 58,Letter,Y,TRUE,CV,p,p,1495,TRUE,1
CVOE_D,4,1,3,65,D 77,Number,Y,TRUE,OE,q,q,955,TRUE,1
CVOE_D,4,1,3,66,S 75,Number,N,TRUE,OE,q,q,1315,TRUE,1
CVOE_D,4,1,3,67,I 20,Letter,Y,TRUE,CV,p,p,1516,TRUE,1
CVOE_D,4,1,3,68,J 52,Letter,N,FALSE,CV,q,q,957,TRUE,1
CVOE_D,4,1,3,69,A 38,Number,Y,TRUE,OE,p,p,2509,TRUE,1
CVOE_D,4,1,3,70,I 60,Letter,Y,TRUE,CV,p,p,1276,TRUE,1
CVOE_D,4,1,3,71,S 51,Number,Y,TRUE,OE,q,q,1365,TRUE,1
CVOE_D,4,1,3,72,D 63,Letter,Y,TRUE,CV,q,q,1325,TRUE,1
CVOE_D,4,1,3,73,U 27,Letter,N,FALSE,CV,p,p,1526,TRUE,1
CVOE_D,4,1,3,74,J 77,Letter,N,TRUE,CV,q,q,1071,TRUE,1
CVOE_D,4,1,3,75,O 15,Number,Y,FALSE,OE,q,q,1733,TRUE,1
CVOE_D,4,1,3,76,J 20,Letter,Y,FALSE,CV,q,q,1432,TRUE,1
CVOE_D,4,1,3,77,U 97,Number,Y,FALSE,OE,q,q,2046,TRUE,1
CVOE_D,4,1,3,78,H 03,Number,N,TRUE,OE,q,q,1090,TRUE,1
CVOE_D,4,1,3,79,O 04,Letter,Y,TRUE,CV,p,p,2525,TRUE,1
CVOE_D,4,1,3,80,E 10,Letter,N,TRUE,CV,p,p,1214,TRUE,1
CVOE_D,4,1,3,81,I 52,Letter,N,TRUE,CV,p,p,1194,TRUE,1
CVOE_D,4,1,3,82,H 81,Number,Y,TRUE,OE,q,q,1258,TRUE,1
CVOE_D,4,1,3,83,I 41,Number,N,FALSE,OE,q,q,1022,TRUE,1
CVOE_D,4,1,3,84,U 19,Letter,Y,FALSE,CV,q,p,1316,FALSE,0
CVOE_D,4,1,3,85,O 17,Number,Y,FALSE,OE,q,q,2548,TRUE,1
CVOE_D,4,1,3,86,A 10,Number,N,TRUE,OE,p,p,2379,TRUE,1
CVOE_D,4,1,3,87,P 93,Letter,Y,TRUE,CV,q,q,1391,TRUE,1
CVOE_D,4,1,3,88,E 59,Letter,N,FALSE,CV,p,p,1517,TRUE,1
CVOE_D,4,1,3,89,O 53,Letter,N,FALSE,CV,p,p,1285,TRUE,1
