"X","ExperimentName","Subject","Group","Block","Trial","STIM","TASK","Switch","Congruent","CVOE","Response","RT","block_type","letter","number","key2","response2","match2","score2","zRT"
10057,"CVOE_B",2014,1,2,35,"D 48","","",FALSE,"CV","p",1278,"cv","D",8,"c","v",FALSE,0,-0.278606623934739
10058,"CVOE_B",2014,1,2,36,"P 56","","",FALSE,"CV","p",1052,"cv","P",6,"c","v",FALSE,0,-0.384869869080802
10059,"CVOE_B",2014,1,2,37,"O 77","","",FALSE,"CV","q",824,"cv","O",7,"v","c",FALSE,0,-0.492073496927272
10060,"CVOE_B",2014,1,2,38,"P 42","","",FALSE,"CV","p",810,"cv","P",2,"c","v",FALSE,0,-0.498656175830125
10061,"CVOE_B",2014,1,2,39,"H 22","","",FALSE,"CV","p",1655,"cv","H",2,"c","v",FALSE,0,-0.1013444849079
10062,"CVOE_B",2014,1,2,40,"E 42","","",TRUE,"CV","q",1325,"cv","E",2,"v","c",FALSE,0,-0.25650763047516
10063,"CVOE_B",2014,1,2,41,"J 28","","",FALSE,"CV","p",836,"cv","J",8,"c","v",FALSE,0,-0.486431200724826
10064,"CVOE_B",2014,1,2,42,"E 95","","",FALSE,"CV","q",1138,"cv","E",5,"v","c",FALSE,0,-0.344433412963273
10065,"CVOE_B",2014,1,2,43,"S 63","","",TRUE,"CV","p",688,"cv","S",3,"c","v",FALSE,0,-0.556019520554991
10066,"CVOE_B",2014,1,2,44,"H 50","","",FALSE,"CV","p",965,"cv","H",0,"c","v",FALSE,0,-0.425776516548534
10067,"CVOE_B",2014,1,2,45,"S 33","","",TRUE,"CV","p",742,"cv","S",3,"c","v",FALSE,0,-0.530629187643985
10068,"CVOE_B",2014,1,2,46,"P 57","","",TRUE,"CV","p",681,"cv","P",7,"c","v",FALSE,0,-0.559310860006418
10069,"CVOE_B",2014,1,2,47,"E 23","","",FALSE,"CV","q",715,"cv","E",3,"v","c",FALSE,0,-0.543324354099488
10070,"CVOE_B",2014,1,2,48,"S 61","","",TRUE,"CV","p",906,"cv","S",1,"c","v",FALSE,0,-0.453517806210559
10071,"CVOE_B",2014,1,2,49,"U 67","","",FALSE,"CV","q",1183,"cv","U",7,"v","c",FALSE,0,-0.323274802204102
10072,"CVOE_B",2014,1,2,50,"H 32","","",FALSE,"CV","p",845,"cv","H",2,"c","v",FALSE,0,-0.482199478572992
10073,"CVOE_B",2014,1,2,51,"U 50","","",TRUE,"CV","q",1237,"cv","U",0,"v","c",FALSE,0,-0.297884469293096
10074,"CVOE_B",2014,1,2,52,"O 49","","",FALSE,"CV","q",900,"cv","O",9,"v","c",FALSE,0,-0.456338954311782
10075,"CVOE_B",2014,1,2,53,"U 32","","",TRUE,"CV","q",610,"cv","U",2,"v","c",FALSE,0,-0.592694445870889
10076,"CVOE_B",2014,1,2,54,"J 78","","",FALSE,"CV","p",769,"cv","J",8,"c","v",FALSE,0,-0.517934021188482
10077,"CVOE_B",2014,1,2,55,"S 54","","",FALSE,"CV","q",683,"cv","S",4,"c","c",TRUE,1,-0.55837047730601
10078,"CVOE_B",2014,1,2,56,"J 27","","",TRUE,"CV","p",3993,"cv","J",7,"c","v",FALSE,0,0.997962891868623
10079,"CVOE_B",2014,1,2,57,"S 06","","",FALSE,"CV","p",2924,"cv","S",6,"c","v",FALSE,0,0.495328338500743
10080,"CVOE_B",2014,1,2,58,"D 67","","",TRUE,"CV","p",1064,"cv","D",7,"c","v",FALSE,0,-0.379227572878356
10081,"CVOE_B",2014,1,2,59,"A 79","","",FALSE,"CV","q",681,"cv","A",9,"v","c",FALSE,0,-0.559310860006418
10082,"CVOE_B",2014,1,2,60,"S 52","","",FALSE,"CV","p",879,"cv","S",2,"c","v",FALSE,0,-0.466212972666062
10083,"CVOE_B",2014,1,2,61,"U 16","","",TRUE,"CV","q",1124,"cv","U",6,"v","c",FALSE,0,-0.351016091866127
10084,"CVOE_B",2014,1,2,62,"O 82","","",TRUE,"CV","q",723,"cv","O",2,"v","c",FALSE,0,-0.539562823297857
10085,"CVOE_B",2014,1,2,63,"H 87","","",TRUE,"CV","p",984,"cv","H",7,"c","v",FALSE,0,-0.416842880894661
10086,"CVOE_B",2014,1,2,64,"I 32","","",TRUE,"CV","q",827,"cv","I",2,"v","c",FALSE,0,-0.49066292287666
10087,"CVOE_B",2014,1,2,65,"U 37","","",FALSE,"CV","q",717,"cv","U",7,"v","c",FALSE,0,-0.54238397139908
10088,"CVOE_B",2014,1,2,66,"I 42","","",TRUE,"CV","q",669,"cv","I",2,"v","c",FALSE,0,-0.564953156208863
10089,"CVOE_B",2014,1,2,67,"D 65","","",TRUE,"CV","p",1066,"cv","D",5,"c","v",FALSE,0,-0.378287190177948
10090,"CVOE_B",2014,1,2,68,"U 77","","",FALSE,"CV","q",586,"cv","U",7,"v","c",FALSE,0,-0.60397903827578
10091,"CVOE_B",2014,1,2,69,"E 12","","",TRUE,"CV","q",661,"cv","E",2,"v","c",FALSE,0,-0.568714687010494
10092,"CVOE_B",2014,1,2,70,"I 60","","",TRUE,"CV","q",1404,"cv","I",0,"v","c",FALSE,0,-0.219362513809058
10093,"CVOE_B",2014,1,2,71,"J 36","","",FALSE,"CV","p",725,"cv","J",6,"c","v",FALSE,0,-0.53862244059745
10094,"CVOE_B",2014,1,2,72,"H 75","","",TRUE,"CV","p",988,"cv","H",5,"c","v",FALSE,0,-0.414962115493846
10095,"CVOE_B",2014,1,2,73,"I 50","","",TRUE,"CV","q",724,"cv","I",0,"v","c",FALSE,0,-0.539092631947654
10096,"CVOE_B",2014,1,2,74,"E 99","","",FALSE,"CV","q",1250,"cv","E",9,"v","c",FALSE,0,-0.291771981740446
10097,"CVOE_B",2014,1,2,75,"A 86","","",TRUE,"CV","q",839,"cv","A",6,"v","c",FALSE,0,-0.485020626674215
10098,"CVOE_B",2014,1,2,76,"U 48","","",TRUE,"CV","q",879,"cv","U",8,"v","c",FALSE,0,-0.466212972666062
10099,"CVOE_B",2014,1,2,77,"E 01","","",FALSE,"CV","q",652,"cv","E",1,"v","c",FALSE,0,-0.572946409162328
10100,"CVOE_B",2014,1,2,78,"A 78","","",TRUE,"CV","q",648,"cv","A",8,"v","c",FALSE,0,-0.574827174563144
10101,"CVOE_B",2014,1,2,79,"P 60","","",FALSE,"CV","p",747,"cv","P",0,"c","v",FALSE,0,-0.528278230892966
10102,"CVOE_B",2014,1,2,80,"E 43","","",FALSE,"CV","q",692,"cv","E",3,"v","c",FALSE,0,-0.554138755154176
10103,"CVOE_B",2014,1,2,81,"D 69","","",TRUE,"CV","p",822,"cv","D",9,"c","v",FALSE,0,-0.49301387962768
10104,"CVOE_B",2014,1,2,82,"H 11","","",TRUE,"CV","p",1151,"cv","H",1,"c","v",FALSE,0,-0.338320925410624
10105,"CVOE_B",2014,1,2,83,"P 43","","",TRUE,"CV","p",827,"cv","P",3,"c","v",FALSE,0,-0.49066292287666
10106,"CVOE_B",2014,1,2,84,"O 67","","",FALSE,"CV","q",1270,"cv","O",7,"v","c",FALSE,0,-0.28236815473637
10107,"CVOE_B",2014,1,2,85,"S 91","","",FALSE,"CV","p",676,"cv","S",1,"c","v",FALSE,0,-0.561661816757437
10108,"CVOE_B",2014,1,2,86,"J 68","","",TRUE,"CV","p",790,"cv","J",8,"c","v",FALSE,0,-0.508060002834202
10109,"CVOE_B",2014,1,2,87,"S 47","","",FALSE,"CV","p",717,"cv","S",7,"c","v",FALSE,0,-0.54238397139908
10110,"CVOE_B",2014,1,2,88,"I 81","","",TRUE,"CV","q",924,"cv","I",1,"v","c",FALSE,0,-0.44505436190689
10111,"CVOE_B",2014,1,2,89,"J 39","","",FALSE,"CV","p",691,"cv","J",9,"c","v",FALSE,0,-0.554608946504379
10112,"CVOE_B",2014,1,2,90,"A 11","","",TRUE,"CV","q",680,"cv","A",1,"v","c",FALSE,0,-0.559781051356621
10113,"CVOE_B",2014,1,2,91,"O 76","","",FALSE,"CV","q",1150,"cv","O",6,"v","c",FALSE,0,-0.338791116760828
10114,"CVOE_B",2014,1,2,92,"A 62","","",FALSE,"CV","q",581,"cv","A",2,"v","c",FALSE,0,-0.606329995026799
10115,"CVOE_B",2014,1,2,93,"O 27","","",TRUE,"CV","q",586,"cv","O",7,"v","c",FALSE,0,-0.60397903827578
10116,"CVOE_B",2014,1,2,94,"E 66","","",FALSE,"CV","q",650,"cv","E",6,"v","c",FALSE,0,-0.573886791862736
10117,"CVOE_B",2014,1,2,95,"J 62","","",TRUE,"CV","p",685,"cv","J",2,"c","v",FALSE,0,-0.557430094605602
10118,"CVOE_B",2014,1,2,96,"H 72","","",TRUE,"CV","p",985,"cv","H",2,"c","v",FALSE,0,-0.416372689544457
10119,"CVOE_B",2014,1,2,97,"E 49","","",TRUE,"CV","q",701,"cv","E",9,"v","c",FALSE,0,-0.549907033002341
10120,"CVOE_B",2014,1,2,98,"D 52","","",TRUE,"CV","p",1318,"cv","D",2,"c","v",FALSE,0,-0.259798969926586
10121,"CVOE_B",2014,1,2,99,"H 62","","",TRUE,"CV","p",1390,"cv","H",2,"c","v",FALSE,0,-0.225945192711912
10122,"CVOE_B",2014,1,2,100,"I 11","","",TRUE,"CV","q",767,"cv","I",1,"v","c",FALSE,0,-0.518874403888889
10123,"CVOE_B",2014,1,2,101,"A 98","","",FALSE,"CV","q",618,"cv","A",8,"v","c",FALSE,0,-0.588932915069258
10124,"CVOE_B",2014,1,2,102,"H 29","","",FALSE,"CV","p",986,"cv","H",9,"c","v",FALSE,0,-0.415902498194254
10125,"CVOE_B",2014,1,2,103,"E 83","","",TRUE,"CV","q",690,"cv","E",3,"v","c",FALSE,0,-0.555079137854583
10126,"CVOE_B",2014,1,2,104,"D 43","","",FALSE,"CV","p",920,"cv","D",3,"c","v",FALSE,0,-0.446935127307705
10127,"CVOE_B",2014,1,2,105,"P 45","","",TRUE,"CV","p",649,"cv","P",5,"c","v",FALSE,0,-0.57435698321294
10128,"CVOE_B",2014,1,2,106,"J 17","","",TRUE,"CV","p",679,"cv","J",7,"c","v",FALSE,0,-0.560251242706825
10465,"CVOE_C",1015,1,2,11,"A 71","","",FALSE,"CV","p",1721,"cv","A",1,"v","v",TRUE,1,-0.0703118557944484
10466,"CVOE_C",1015,1,2,12,"I 66","","",TRUE,"CV","p",961,"cv","I",6,"v","v",TRUE,1,-0.427657281949349
10467,"CVOE_C",1015,1,2,13,"S 30","","",FALSE,"CV","q",733,"cv","S",0,"c","c",TRUE,1,-0.534860909795819
10468,"CVOE_C",1015,1,2,14,"D 20","","",FALSE,"CV","q",938,"cv","D",0,"c","c",TRUE,1,-0.438471683004037
10469,"CVOE_C",1015,1,2,15,"I 31","","",FALSE,"CV","p",801,"cv","I",1,"v","v",TRUE,1,-0.50288789798196
10470,"CVOE_C",1015,1,2,16,"P 16","","",FALSE,"CV","q",856,"cv","P",6,"c","c",TRUE,1,-0.47702737372075
10471,"CVOE_C",1015,1,2,17,"A 49","","",FALSE,"CV","p",625,"cv","A",9,"v","v",TRUE,1,-0.585641575617831
10472,"CVOE_C",1015,1,2,18,"O 64","","",TRUE,"CV","p",595,"cv","O",4,"v","v",TRUE,1,-0.599747316123946
10473,"CVOE_C",1015,1,2,19,"D 02","","",FALSE,"CV","q",603,"cv","D",2,"c","c",TRUE,1,-0.595985785322315
10474,"CVOE_C",1015,1,2,20,"P 81","","",TRUE,"CV","q",711,"cv","P",1,"c","c",TRUE,1,-0.545205119500303
10475,"CVOE_C",1015,1,2,21,"J 58","","",FALSE,"CV","q",609,"cv","J",8,"c","c",TRUE,1,-0.593164637221092
10476,"CVOE_C",1015,1,2,22,"A 22","","",TRUE,"CV","p",557,"cv","A",2,"v","v",TRUE,1,-0.617614587431691
10477,"CVOE_C",1015,1,2,23,"J 72","","",FALSE,"CV","q",601,"cv","J",2,"c","c",TRUE,1,-0.596926168022723
10478,"CVOE_C",1015,1,2,24,"P 91","","",TRUE,"CV","q",1026,"cv","P",1,"c","c",TRUE,1,-0.397094844186101
10479,"CVOE_C",1015,1,2,25,"E 19","","",FALSE,"CV","p",590,"cv","E",9,"v","v",TRUE,1,-0.602098272874965
10480,"CVOE_C",1015,1,2,26,"I 30","","",TRUE,"CV","p",572,"cv","I",0,"v","v",TRUE,1,-0.610561717178634
10481,"CVOE_C",1015,1,2,27,"D 91","","",TRUE,"CV","q",565,"cv","D",1,"c","c",TRUE,1,-0.61385305663006
10482,"CVOE_C",1015,1,2,28,"O 48","","",TRUE,"CV","p",576,"cv","O",8,"v","v",TRUE,1,-0.608680951777818
10483,"CVOE_C",1015,1,2,29,"A 89","","",FALSE,"CV","p",673,"cv","A",9,"v","v",TRUE,1,-0.563072390808048
10484,"CVOE_C",1015,1,2,30,"U 11","","",FALSE,"CV","p",749,"cv","U",1,"v","v",TRUE,1,-0.527337848192558
10485,"CVOE_C",1015,1,2,31,"I 76","","",TRUE,"CV","p",619,"cv","I",6,"v","v",TRUE,1,-0.588462723719054
10486,"CVOE_C",1015,1,2,32,"U 89","","",FALSE,"CV","p",585,"cv","U",9,"v","v",TRUE,1,-0.604449229625984
10487,"CVOE_C",1015,1,2,33,"D 63","","",TRUE,"CV","q",799,"cv","D",3,"c","c",TRUE,1,-0.503828280682367
10488,"CVOE_C",1015,1,2,34,"H 70","","",FALSE,"CV","q",584,"cv","H",0,"c","c",TRUE,1,-0.604919420976188
10489,"CVOE_C",1015,1,2,35,"D 48","","",FALSE,"CV","q",642,"cv","D",8,"c","c",TRUE,1,-0.577648322664366
10490,"CVOE_C",1015,1,2,36,"P 56","","",FALSE,"CV","q",662,"cv","P",6,"c","c",TRUE,1,-0.56824449566029
10491,"CVOE_C",1015,1,2,37,"O 77","","",FALSE,"CV","p",545,"cv","O",7,"v","v",TRUE,1,-0.623256883634137
10492,"CVOE_C",1015,1,2,38,"P 42","","",FALSE,"CV","q",806,"cv","P",2,"c","c",TRUE,1,-0.500536941230941
10493,"CVOE_C",1015,1,2,39,"H 22","","",FALSE,"CV","q",969,"cv","H",2,"c","c",TRUE,1,-0.423895751147718
10494,"CVOE_C",1015,1,2,40,"E 42","","",TRUE,"CV","p",619,"cv","E",2,"v","v",TRUE,1,-0.588462723719054
10495,"CVOE_C",1015,1,2,41,"J 28","","",FALSE,"CV","q",603,"cv","J",8,"c","c",TRUE,1,-0.595985785322315
10496,"CVOE_C",1015,1,2,42,"E 95","","",FALSE,"CV","p",631,"cv","E",5,"v","v",TRUE,1,-0.582820427516608
10497,"CVOE_C",1015,1,2,43,"S 63","","",TRUE,"CV","q",579,"cv","S",3,"c","c",TRUE,1,-0.607270377727207
10498,"CVOE_C",1015,1,2,44,"H 50","","",FALSE,"CV","q",1441,"cv","H",0,"c","c",TRUE,1,-0.201965433851517
10499,"CVOE_C",1015,1,2,45,"S 33","","",TRUE,"CV","q",518,"cv","S",3,"c","c",TRUE,1,-0.63595205008964
10500,"CVOE_C",1015,1,2,46,"P 57","","",TRUE,"CV","q",473,"cv","P",7,"c","c",TRUE,1,-0.657110660848812
10501,"CVOE_C",1015,1,2,47,"E 23","","",FALSE,"CV","p",575,"cv","E",3,"v","v",TRUE,1,-0.609151143128022
10502,"CVOE_C",1015,1,2,48,"S 61","","",TRUE,"CV","q",518,"cv","S",1,"c","c",TRUE,1,-0.63595205008964
10503,"CVOE_C",1015,1,2,49,"U 67","","",FALSE,"CV","p",751,"cv","U",7,"v","v",TRUE,1,-0.52639746549215
10504,"CVOE_C",1015,1,2,50,"H 32","","",FALSE,"CV","q",895,"cv","H",2,"c","c",TRUE,1,-0.458689911062801
10505,"CVOE_C",1015,1,2,51,"U 50","","",TRUE,"CV","p",623,"cv","U",0,"v","v",TRUE,1,-0.586581958318239
10506,"CVOE_C",1015,1,2,52,"O 49","","",FALSE,"CV","p",506,"cv","O",9,"v","v",TRUE,1,-0.641594346292086
10507,"CVOE_C",1015,1,2,53,"U 32","","",TRUE,"CV","p",577,"cv","U",2,"v","v",TRUE,1,-0.608210760427615
10508,"CVOE_C",1015,1,2,54,"J 78","","",FALSE,"CV","q",683,"cv","J",8,"c","c",TRUE,1,-0.55837047730601
10509,"CVOE_C",1015,1,2,55,"S 54","","",FALSE,"CV","q",1727,"cv","S",4,"c","c",TRUE,1,-0.0674907076932255
10510,"CVOE_C",1015,1,2,56,"J 27","","",TRUE,"CV","q",611,"cv","J",7,"c","c",TRUE,1,-0.592224254520685
10511,"CVOE_C",1015,1,2,57,"S 06","","",FALSE,"CV","q",1292,"cv","S",6,"c","c",TRUE,1,-0.272023945031886
10512,"CVOE_C",1015,1,2,58,"D 67","","",TRUE,"CV","q",782,"cv","D",7,"c","c",TRUE,1,-0.511821533635832
10513,"CVOE_C",1015,1,2,59,"A 79","","",FALSE,"CV","p",477,"cv","A",9,"v","v",TRUE,1,-0.655229895447996
10514,"CVOE_C",1015,1,2,60,"S 52","","",FALSE,"CV","q",727,"cv","S",2,"c","c",TRUE,1,-0.537682057897042
10515,"CVOE_C",1015,1,2,61,"U 16","","",TRUE,"CV","p",593,"cv","U",6,"v","v",TRUE,1,-0.600687698824353
10516,"CVOE_C",1015,1,2,62,"O 82","","",TRUE,"CV","p",659,"cv","O",2,"v","v",TRUE,1,-0.569655069710902
10517,"CVOE_C",1015,1,2,63,"H 87","","",TRUE,"CV","q",652,"cv","H",7,"c","c",TRUE,1,-0.572946409162328
10518,"CVOE_C",1015,1,2,64,"I 32","","",TRUE,"CV","p",674,"cv","I",2,"v","v",TRUE,1,-0.562602199457844
10519,"CVOE_C",1015,1,2,65,"U 37","","",FALSE,"CV","p",1212,"cv","U",7,"v","v",TRUE,1,-0.309639253048191
10520,"CVOE_C",1015,1,2,66,"I 42","","",TRUE,"CV","p",687,"cv","I",2,"v","v",TRUE,1,-0.556489711905195
10521,"CVOE_C",1015,1,2,67,"D 65","","",TRUE,"CV","q",977,"cv","D",5,"c","c",TRUE,1,-0.420134220346088
10522,"CVOE_C",1015,1,2,68,"U 77","","",FALSE,"CV","p",609,"cv","U",7,"v","v",TRUE,1,-0.593164637221092
10523,"CVOE_C",1015,1,2,69,"E 12","","",TRUE,"CV","p",555,"cv","E",2,"v","v",TRUE,1,-0.618554970132098
10524,"CVOE_C",1015,1,2,70,"I 60","","",TRUE,"CV","p",1429,"cv","I",0,"v","v",TRUE,1,-0.207607730053963
10525,"CVOE_C",1015,1,2,71,"J 36","","",FALSE,"CV","q",564,"cv","J",6,"c","c",TRUE,1,-0.614323247980264
10526,"CVOE_C",1015,1,2,72,"H 75","","",TRUE,"CV","q",905,"cv","H",5,"c","c",TRUE,1,-0.453987997560763
10527,"CVOE_C",1015,1,2,73,"I 50","","",TRUE,"CV","p",968,"cv","I",0,"v","v",TRUE,1,-0.424365942497922
10528,"CVOE_C",1015,1,2,74,"E 99","","",FALSE,"CV","p",944,"cv","E",9,"v","v",TRUE,1,-0.435650534902814
10529,"CVOE_C",1015,1,2,75,"A 86","","",TRUE,"CV","p",538,"cv","A",6,"v","v",TRUE,1,-0.626548223085563
10530,"CVOE_C",1015,1,2,76,"U 48","","",TRUE,"CV","p",518,"cv","U",8,"v","v",TRUE,1,-0.63595205008964
10531,"CVOE_C",1015,1,2,77,"E 01","","",FALSE,"CV","p",479,"cv","E",1,"v","v",TRUE,1,-0.654289512747589
10532,"CVOE_C",1015,1,2,78,"A 78","","",TRUE,"CV","p",522,"cv","A",8,"v","v",TRUE,1,-0.634071284688824
10533,"CVOE_C",1015,1,2,79,"P 60","","",FALSE,"CV","q",589,"cv","P",0,"c","c",TRUE,1,-0.602568464225169
10534,"CVOE_C",1015,1,2,80,"E 43","","",FALSE,"CV","p",642,"cv","E",3,"v","v",TRUE,1,-0.577648322664366
10535,"CVOE_C",1015,1,2,81,"D 69","","",TRUE,"CV","q",578,"cv","D",9,"c","c",TRUE,1,-0.607740569077411
10536,"CVOE_C",1015,1,2,82,"H 11","","",TRUE,"CV","q",589,"cv","H",1,"c","c",TRUE,1,-0.602568464225169
10537,"CVOE_C",1015,1,2,83,"P 43","","",TRUE,"CV","q",579,"cv","P",3,"c","c",TRUE,1,-0.607270377727207
10538,"CVOE_C",1015,1,2,84,"O 67","","",FALSE,"CV","p",473,"cv","O",7,"v","v",TRUE,1,-0.657110660848812
10539,"CVOE_C",1015,1,2,85,"S 91","","",FALSE,"CV","q",549,"cv","S",1,"c","c",TRUE,1,-0.621376118233321
10540,"CVOE_C",1015,1,2,86,"J 68","","",TRUE,"CV","q",612,"cv","J",8,"c","c",TRUE,1,-0.591754063170481
10541,"CVOE_C",1015,1,2,87,"S 47","","",FALSE,"CV","q",1078,"cv","S",7,"c","c",TRUE,1,-0.372644893975502
10542,"CVOE_C",1015,1,2,88,"I 81","","",TRUE,"CV","p",1030,"cv","I",1,"v","v",TRUE,1,-0.395214078785286
10543,"CVOE_C",1015,1,2,89,"J 39","","",FALSE,"CV","q",615,"cv","J",9,"c","c",TRUE,1,-0.59034348911987
10544,"CVOE_C",1015,1,2,90,"A 11","","",TRUE,"CV","p",520,"cv","A",1,"v","v",TRUE,1,-0.635011667389232
10545,"CVOE_C",1015,1,2,91,"O 76","","",FALSE,"CV","p",1052,"cv","O",6,"v","v",TRUE,1,-0.384869869080802
10546,"CVOE_C",1015,1,2,92,"A 62","","",FALSE,"CV","p",472,"cv","A",2,"v","v",TRUE,1,-0.657580852199015
10547,"CVOE_C",1015,1,2,93,"O 27","","",TRUE,"CV","p",483,"cv","O",7,"v","v",TRUE,1,-0.652408747346773
10548,"CVOE_C",1015,1,2,94,"E 66","","",FALSE,"CV","p",997,"cv","E",6,"v","v",TRUE,1,-0.410730393342012
10549,"CVOE_C",1015,1,2,95,"J 62","","",TRUE,"CV","q",578,"cv","J",2,"c","c",TRUE,1,-0.607740569077411
10550,"CVOE_C",1015,1,2,96,"H 72","","",TRUE,"CV","q",702,"cv","H",2,"c","c",TRUE,1,-0.549436841652137
10551,"CVOE_C",1015,1,2,97,"E 49","","",TRUE,"CV","p",1491,"cv","E",9,"v","v",TRUE,1,-0.178455866341326
10552,"CVOE_C",1015,1,2,98,"D 52","","",TRUE,"CV","q",632,"cv","D",2,"c","c",TRUE,1,-0.582350236166405
10553,"CVOE_C",1015,1,2,99,"H 62","","",TRUE,"CV","q",949,"cv","H",2,"c","c",TRUE,1,-0.433299578151795
10554,"CVOE_C",1015,1,2,100,"I 11","","",TRUE,"CV","p",710,"cv","I",1,"v","v",TRUE,1,-0.545675310850507
10555,"CVOE_C",1015,1,2,101,"A 98","","",FALSE,"CV","p",522,"cv","A",8,"v","v",TRUE,1,-0.634071284688824
10556,"CVOE_C",1015,1,2,102,"H 29","","",FALSE,"CV","q",866,"cv","H",9,"c","c",TRUE,1,-0.472325460218712
10557,"CVOE_C",1015,1,2,103,"E 83","","",TRUE,"CV","p",688,"cv","E",3,"v","v",TRUE,1,-0.556019520554991
10558,"CVOE_C",1015,1,2,104,"D 43","","",FALSE,"CV","q",656,"cv","D",3,"c","c",TRUE,1,-0.571065643761513
10559,"CVOE_C",1015,1,2,105,"P 45","","",TRUE,"CV","q",557,"cv","P",5,"c","c",TRUE,1,-0.617614587431691
10560,"CVOE_C",1015,1,2,106,"J 17","","",TRUE,"CV","q",636,"cv","J",7,"c","c",TRUE,1,-0.580469470765589
10898,"CVOE_C",2015,1,2,12,"I 66","","",TRUE,"CV","p",1628,"cv","I",6,"v","v",TRUE,1,-0.114039651363403
10899,"CVOE_C",2015,1,2,13,"S 30","","",FALSE,"CV","q",2225,"cv","S",0,"c","c",TRUE,1,0.166664584708275
10900,"CVOE_C",2015,1,2,14,"D 20","","",FALSE,"CV","q",1528,"cv","D",0,"c","c",TRUE,1,-0.161058786383785
10901,"CVOE_C",2015,1,2,15,"I 31","","",FALSE,"CV","p",1056,"cv","I",1,"v","v",TRUE,1,-0.382989103679986
10902,"CVOE_C",2015,1,2,16,"P 16","","",FALSE,"CV","q",659,"cv","P",6,"c","c",TRUE,1,-0.569655069710902
10903,"CVOE_C",2015,1,2,17,"A 49","","",FALSE,"CV","p",562,"cv","A",9,"v","v",TRUE,1,-0.615263630680672
10904,"CVOE_C",2015,1,2,18,"O 64","","",TRUE,"CV","p",786,"cv","O",4,"v","v",TRUE,1,-0.509940768235017
10905,"CVOE_C",2015,1,2,19,"D 02","","",FALSE,"CV","q",917,"cv","D",2,"c","c",TRUE,1,-0.448345701358317
10906,"CVOE_C",2015,1,2,20,"P 81","","",TRUE,"CV","q",878,"cv","P",1,"c","c",TRUE,1,-0.466683164016266
10907,"CVOE_C",2015,1,2,21,"J 58","","",FALSE,"CV","q",711,"cv","J",8,"c","c",TRUE,1,-0.545205119500303
10908,"CVOE_C",2015,1,2,22,"A 22","","",TRUE,"CV","p",694,"cv","A",2,"v","v",TRUE,1,-0.553198372453768
10909,"CVOE_C",2015,1,2,23,"J 72","","",FALSE,"CV","q",819,"cv","J",2,"c","c",TRUE,1,-0.494424453678291
10910,"CVOE_C",2015,1,2,24,"P 91","","",TRUE,"CV","q",655,"cv","P",1,"c","c",TRUE,1,-0.571535835111717
10911,"CVOE_C",2015,1,2,25,"E 19","","",FALSE,"CV","p",711,"cv","E",9,"v","v",TRUE,1,-0.545205119500303
10912,"CVOE_C",2015,1,2,26,"I 30","","",TRUE,"CV","p",839,"cv","I",0,"v","v",TRUE,1,-0.485020626674215
10913,"CVOE_C",2015,1,2,27,"D 91","","",TRUE,"CV","q",603,"cv","D",1,"c","c",TRUE,1,-0.595985785322315
10914,"CVOE_C",2015,1,2,28,"O 48","","",TRUE,"CV","p",619,"cv","O",8,"v","v",TRUE,1,-0.588462723719054
10915,"CVOE_C",2015,1,2,29,"A 89","","",FALSE,"CV","q",714,"cv","A",9,"v","c",FALSE,0,-0.543794545449692
10916,"CVOE_C",2015,1,2,30,"U 11","","",FALSE,"CV","p",4011,"cv","U",1,"v","v",TRUE,1,1.00642633617229
10917,"CVOE_C",2015,1,2,31,"I 76","","",TRUE,"CV","p",1974,"cv","I",6,"v","v",TRUE,1,0.0486465558071172
10918,"CVOE_C",2015,1,2,32,"U 89","","",FALSE,"CV","p",960,"cv","U",9,"v","v",TRUE,1,-0.428127473299553
10919,"CVOE_C",2015,1,2,33,"D 63","","",TRUE,"CV","q",1084,"cv","D",3,"c","c",TRUE,1,-0.36982374587428
10920,"CVOE_C",2015,1,2,34,"H 70","","",FALSE,"CV","q",1817,"cv","H",0,"c","c",TRUE,1,-0.025173486174882
10921,"CVOE_C",2015,1,2,35,"D 48","","",FALSE,"CV","q",2150,"cv","D",8,"c","c",TRUE,1,0.131400233442989
10922,"CVOE_C",2015,1,2,36,"P 56","","",FALSE,"CV","q",3057,"cv","P",6,"c","c",TRUE,1,0.557863788077851
10923,"CVOE_C",2015,1,2,37,"O 77","","",FALSE,"CV","p",650,"cv","O",7,"v","v",TRUE,1,-0.573886791862736
10924,"CVOE_C",2015,1,2,38,"P 42","","",FALSE,"CV","q",2113,"cv","P",2,"c","c",TRUE,1,0.114003153485448
10925,"CVOE_C",2015,1,2,39,"H 22","","",FALSE,"CV","q",1136,"cv","H",2,"c","c",TRUE,1,-0.345373795663681
10926,"CVOE_C",2015,1,2,40,"E 42","","",TRUE,"CV","p",578,"cv","E",2,"v","v",TRUE,1,-0.607740569077411
10927,"CVOE_C",2015,1,2,41,"J 28","","",FALSE,"CV","q",1297,"cv","J",8,"c","c",TRUE,1,-0.269672988280867
10928,"CVOE_C",2015,1,2,42,"E 95","","",FALSE,"CV","p",1321,"cv","E",5,"v","v",TRUE,1,-0.258388395875975
10929,"CVOE_C",2015,1,2,43,"S 63","","",TRUE,"CV","q",830,"cv","S",3,"c","c",TRUE,1,-0.489252348826049
10930,"CVOE_C",2015,1,2,44,"H 50","","",FALSE,"CV","q",944,"cv","H",0,"c","c",TRUE,1,-0.435650534902814
