ExperimentName,Subject,Block,cue_target,ListNum,Response
T_JOL C,39,2,Smell - ?,34,
T_JOL C,39,2,Tick - ?,55,hornet
T_JOL C,39,2,League - ?,16,baseball
T_JOL C,39,2,Thimble - ?,6,
T_JOL C,39,2,Bracelet - ?,45,wrist
T_JOL C,39,2,Lonely - ?,50,alone
T_JOL C,39,2,Panther - ?,11,cat
T_JOL C,39,2,Windshield - ?,2,car
T_JOL C,39,2,Scissors - ?,36,cut
T_JOL C,39,2,Morning - ?,78,temperature
T_JOL C,39,2,Election - ?,62,rights
T_JOL C,39,2,Tan - ?,59,sun
T_JOL C,39,2,Wet - ?,72,dry
T_JOL C,39,2,Wax - ?,44,floor
T_JOL C,39,2,Cloth - ?,61,design
T_JOL C,39,2,Drink - ?,48,sip
T_JOL C,39,2,Trash - ?,27,dump
T_JOL C,39,2,Fight - ?,37,flight
T_JOL C,39,2,Plant - ?,38,green
T_JOL C,39,2,Balloon - ?,8,air
T_JOL C,39,2,Bang - ?,73,
T_JOL C,39,2,Fiction - ?,67,story
T_JOL C,39,2,Coffin - ?,13,death
T_JOL C,39,2,Away - ?,47,gone
T_JOL C,39,2,Strawberry - ?,9,fruit
T_JOL C,39,2,Head - ?,29,sculp
T_JOL C,39,2,Penguin - ?,4,bird
T_JOL C,39,2,Aircraft - ?,14,pilot
T_JOL C,39,2,Obtain - ?,64,have
T_JOL C,39,2,Joke - ?,68,funny
T_JOL C,39,2,Cut - ?,31,blood
T_JOL C,39,2,Sign - ?,76,elections
T_JOL C,39,2,Cold - ?,39,chill
T_JOL C,39,2,End - ?,25,begin
T_JOL C,39,2,Love - ?,40,affection
T_JOL C,39,2,Have - ?,57,obtain
T_JOL C,39,2,Jar - ?,43,jam
T_JOL C,39,2,Charm - ?,63,love
T_JOL C,43,1,Chili - Hot,12,87
T_JOL C,43,1,Talk - Discussion,35,67
T_JOL C,43,1,End - Begin,49,89
T_JOL C,43,1,Liver - Kidney,48,75
T_JOL C,43,1,Car - Happy,72,6
T_JOL C,43,1,Position - Machine,71,66
T_JOL C,43,1,Sight - Debate,68,43
T_JOL C,43,1,Sting - Hornet,25,23
T_JOL C,43,1,Water - Bridge,32,98
T_JOL C,43,1,Add - Valley,77,7
T_JOL C,43,1,Child - Baby,59,90
T_JOL C,43,1,Decision - Choice,54,77
T_JOL C,43,1,Bird - Swan,28,56
T_JOL C,43,1,Card - Credit,37,96
T_JOL C,43,1,Amount - Number,42,90
T_JOL C,43,1,Tuck - Allow,73,30
T_JOL C,43,1,Sick - Hide,79,40
T_JOL C,43,1,Design - Architecture,46,90
T_JOL C,43,1,Soda - Pop,51,90
T_JOL C,43,1,Money - Wage,23,100
T_JOL C,43,1,Bad - Delinquent,21,20
T_JOL C,43,1,Pilot - Plane,19,95
T_JOL C,43,1,Famine - Hunger,15,70
T_JOL C,43,1,Cow - Herd,36,90
T_JOL C,43,1,Attire - Clothes,18,90
T_JOL C,43,1,Salad - Lettuce,57,100
T_JOL C,43,1,Round - Circle,60,100
T_JOL C,43,1,Clean - Hygiene,31,100
T_JOL C,43,1,Plant - Root,27,85
T_JOL C,43,1,Cold - Bitter,26,74
T_JOL C,43,1,Racket - Ball,13,100
T_JOL C,43,1,Toilet - Bathroom,53,100
T_JOL C,43,1,Hand - Fix,70,81
T_JOL C,43,1,Rock - Geology,33,50
T_JOL C,43,1,Sacking - Dietary,62,40
T_JOL C,43,1,News - Editor,24,100
T_JOL C,43,1,Waste - Dump,44,100
T_JOL C,43,1,Would - Cash,78,10
T_JOL C,43,1,Lion - Art,74,10
T_JOL C,43,1,Cave - Dark,3,20
T_JOL C,43,1,Assignment - Due,41,100
T_JOL C,43,1,Division - Math,8,100
T_JOL C,43,1,Word - Sentence,6,100
T_JOL C,43,1,Jury - Trial,45,90
T_JOL C,43,1,Attorney - Law,9,99
T_JOL C,43,1,Hammer - Chisel,40,33
T_JOL C,43,1,Stench - Smell,17,23
T_JOL C,43,1,Fantastic - Great,10,78
T_JOL C,43,1,Enough - Full,1,87
T_JOL C,43,1,Cheese - Wine,52,65
T_JOL C,43,1,Floor - Discover,66,44
T_JOL C,43,1,Growth - Height,5,89
T_JOL C,43,1,Vase - King,80,65
T_JOL C,43,1,Accident - Strong,75,55
T_JOL C,43,1,Wind - Blow,50,90
T_JOL C,43,1,Drowsy - Sleep,16,89
T_JOL C,43,1,Bronze - Artery,69,10
T_JOL C,43,1,Dog - Paw,29,5
T_JOL C,43,1,Bar - Grill,47,87
T_JOL C,43,1,Riddle - Sugar,76,9
T_JOL C,43,1,Future - Past,56,50
T_JOL C,43,1,Flower - Orchid,38,42
T_JOL C,43,1,Out - Way,30,20
T_JOL C,43,1,Sip - Drink,2,20
T_JOL C,43,1,Stomach - Digestion,22,55
T_JOL C,43,1,Woman - Lift,64,20
T_JOL C,43,1,Fish - Tuna,39,100
T_JOL C,43,1,Seize - Take,4,100
T_JOL C,43,1,Latch - Key,11,80
T_JOL C,43,1,Bee - Honey,58,100
T_JOL C,43,1,Site - Location,43,80
T_JOL C,43,1,Belt - Soon,65,50
T_JOL C,43,1,Wasp - Bug,7,60
T_JOL C,43,1,Blaze - Fire,20,1
T_JOL C,43,1,Foot - Shoe,55,90
T_JOL C,43,1,Hungry - Park,63,10
T_JOL C,43,1,War - Revolution,34,70
T_JOL C,43,1,Clutter - Pusher,61,50
T_JOL C,43,1,Chore - Work,14,70
T_JOL C,43,1,Business - Death,67,10
T_JOL C,43,1,Fantastic - ?,10,goo
T_JOL C,43,1,Wind - ?,50,air
T_JOL C,43,1,Jury - ?,45,
T_JOL C,43,1,Chili - ?,12,hot
T_JOL C,43,1,Dog - ?,29,food
T_JOL C,43,1,Stomach - ?,22,digestion
T_JOL C,43,1,Belt - ?,65,
T_JOL C,43,1,Fish - ?,39,sauce
T_JOL C,43,1,Blaze - ?,20,fire
T_JOL C,43,1,Bee - ?,58,honey
T_JOL C,43,1,Child - ?,59,play
T_JOL C,43,1,Card - ?,37,game
T_JOL C,43,1,Decision - ?,54,wise
T_JOL C,43,1,Sick - ?,79,
T_JOL C,43,1,Seize - ?,4,grab
T_JOL C,43,1,Car - ?,72,ride
T_JOL C,43,1,Cold - ?,26,hot
T_JOL C,43,1,Word - ?,6,sentence
T_JOL C,43,1,Liver - ?,48,organ
T_JOL C,43,1,Chore - ?,14,task
T_JOL C,43,1,Floor - ?,66,
T_JOL C,43,1,Future - ?,56,past
T_JOL C,43,1,Site - ?,43,visit
T_JOL C,43,1,Lion - ?,74,cave
T_JOL C,43,1,Famine - ?,15,death
T_JOL C,43,1,Division - ?,8,math
T_JOL C,43,1,Drowsy - ?,16,slee
T_JOL C,43,1,Foot - ?,55,hand
T_JOL C,43,1,Attorney - ?,9,law
T_JOL C,43,1,Amount - ?,42,money
T_JOL C,43,1,Water- ?,32,drink
T_JOL C,43,1,Salad - ?,57,lettuce
T_JOL C,43,1,Bad - ?,21,good
T_JOL C,43,1,Soda - ?,51,coke
T_JOL C,43,1,Riddle - ?,76,
T_JOL C,43,1,Assignment - ?,41,due
T_JOL C,43,1,Cave - ?,3,dark
T_JOL C,43,1,Hungry - ?,63,snickers
T_JOL C,43,1,Vase - ?,80,flower
T_JOL C,43,1,Design - ?,46,architecture
T_JOL C,43,1,Position - ?,71,coordinate
T_JOL C,43,1,Bronze - ?,69,
T_JOL C,43,1,Bird - ?,28,fly
T_JOL C,43,1,Growth - ?,5,
T_JOL C,43,1,War - ?,34,
T_JOL C,43,1,Sting - ?,25,bee
T_JOL C,43,1,Talk - ?,35,
T_JOL C,43,1,Rock - ?,33,geology
T_JOL C,43,1,Woman - ?,64,
T_JOL C,43,1,Toilet - ?,53,bathroom
T_JOL C,43,1,Would - ?,78,
T_JOL C,43,1,Tuck - ?,73,
T_JOL C,43,1,Clutter - ?,61,mail
T_JOL C,43,1,News - ?,24,editorial
T_JOL C,43,1,Attire - ?,18,uniform
T_JOL C,43,1,Sip - ?,2,drink
T_JOL C,43,1,Wasp - ?,7,sting
T_JOL C,43,1,Enough - ?,1,
T_JOL C,43,1,Cheese - ?,52,
T_JOL C,43,1,Out - ?,30,
T_JOL C,43,1,Pilot - ?,19,lane
T_JOL C,43,1,Flower - ?,38,vase
T_JOL C,43,1,Business - ?,67,death
T_JOL C,43,1,Waste - ?,44,
T_JOL C,43,1,Accident - ?,75,
T_JOL C,43,1,End - ?,49,
T_JOL C,43,1,Sacking - ?,62,
T_JOL C,43,1,Cow - ?,36,milk
T_JOL C,43,1,Plant - ?,27,k
T_JOL C,43,1,Racket - ?,13,ball
T_JOL C,43,1,Clean - ?,31,
T_JOL C,43,1,Sight - ?,68,
T_JOL C,43,1,Add - ?,77,value
T_JOL C,43,1,Money - ?,23,amount
T_JOL C,43,1,Hand - ?,70,hold
T_JOL C,43,1,Round - ?,60,circle
T_JOL C,43,1,Bar - ?,47,
T_JOL C,43,1,Hammer - ?,40,
T_JOL C,43,1,Stench - ?,17,
T_JOL C,43,1,Latch - ?,11,dog
T_JOL C,43,2,Mystery - Detective,24,40
T_JOL C,43,2,Sardine - Fish,15,0
T_JOL C,43,2,Joke - Keys,68,0
T_JOL C,43,2,Breakable - Glass,12,60
T_JOL C,43,2,Able - Crackle,65,20
T_JOL C,43,2,Equal - Rights,42,90
T_JOL C,43,2,Toil - Lease,75,10
T_JOL C,43,2,Plant - Cactus,38,5
T_JOL C,43,2,Communication - Phone,53,90
T_JOL C,43,2,Balloon - Pop,8,20
T_JOL C,43,2,Morning - Temperature,78,30
T_JOL C,43,2,Main - Scar,80,20
T_JOL C,43,2,Drink - Water,48,90
T_JOL C,43,2,Smell - Incense,34,30
T_JOL C,43,2,Noise - Loud,56,40
T_JOL C,43,2,Wet - Dry,72,80
T_JOL C,43,2,Temper - Tantrum,58,0
T_JOL C,43,2,Long - Extension,21,20
T_JOL C,43,2,Scissors - Shears,36,30
T_JOL C,43,2,Favorite - Best,10,5
T_JOL C,43,2,Seatbelt - Safety,51,70
T_JOL C,43,2,Fiction - Listen,67,35
T_JOL C,43,2,Truthful - Honest,18,60
T_JOL C,43,2,Steak - Give,73,20
T_JOL C,43,2,Shake - Shell,66,20
T_JOL C,43,2,Clothes - Cake,74,0
T_JOL C,43,2,Children - Mirror,79,9
T_JOL C,43,2,Windshield - Car,2,90
T_JOL C,43,2,Tan - Sun,59,80
T_JOL C,43,2,Car - Driver,30,70
T_JOL C,43,2,Nap - Sleep,19,90
T_JOL C,43,2,Actress - Star,5,10
T_JOL C,43,2,Shave - Razor,41,100
T_JOL C,43,2,Thimble - Thread,6,0
T_JOL C,43,2,Aircraft - Plane,14,90
T_JOL C,43,2,Panther - Cat,11,80
T_JOL C,43,2,Sign - Loan,76,790
T_JOL C,43,2,Revenge - Even,7,1
T_JOL C,43,2,Head - Scalp,29,20
T_JOL C,43,2,Fight - Feud,37,15
T_JOL C,43,2,Obtain - Meat,64,3
T_JOL C,43,2,Have - Own,57,10
T_JOL C,43,2,Tick - Flea,55,10
T_JOL C,43,2,Election - Maze,62,0
T_JOL C,43,2,Flip - Turn,1,3
T_JOL C,43,2,Maroon - Justice,60,0
T_JOL C,43,2,Love - Affection,40,55
T_JOL C,43,2,Ounce - Both,77,55
T_JOL C,43,2,Ground - Earth,49,60
T_JOL C,43,2,Paper - Document,33,70
T_JOL C,43,2,Bang - Fuzzy,70,90
T_JOL C,43,2,Lonely - Alone,50,90
T_JOL C,43,2,Eat - Dine,35,95
T_JOL C,43,2,Lie - Truth,52,95
T_JOL C,43,2,Clear - Moat,71,10
T_JOL C,43,2,Strawberry - Fruit,9,60
T_JOL C,43,2,Penguin - Bird,4,70
T_JOL C,43,2,Bracelet - Wrist,45,65
T_JOL C,43,2,Cut - Chop,31,
T_JOL C,43,2,Away - Gone,47,78
T_JOL C,43,2,Reel - Rod,54,25
T_JOL C,43,2,League - Baseball,16,55
T_JOL C,43,2,Trash - Litter,27,
T_JOL C,43,2,Wax - Candle,44,90
T_JOL C,43,2,Charm - Vehicle,63,5
T_JOL C,43,2,Game - Clue,22,5
T_JOL C,43,2,Carbon - Element,46,45
T_JOL C,43,2,Dog - Furry,26,33
T_JOL C,43,2,Villain - Bad,3,95
T_JOL C,43,2,Cloth - Stretch,61,90
T_JOL C,43,2,Brawl - Fight,20,90
T_JOL C,43,2,Cold - Chill,39,20
T_JOL C,43,2,Banker - Money,17,90
T_JOL C,43,2,Coffin - Dead,13,100
T_JOL C,43,2,Hate - Name,69,0
T_JOL C,43,2,Jar - Mason,43,0
T_JOL C,43,2,Donkey - Mule,32,97
T_JOL C,43,2,Tie - Shoelace,23,43
T_JOL C,43,2,End - Adjourn,25,0
T_JOL C,43,2,Red - Cherry,28,0
T_JOL C,43,2,Seatbelt - ?,51,car
T_JOL C,43,2,Maroon - ?,60,
T_JOL C,43,2,Villian - ?,3,bad
T_JOL C,43,2,Red - ?,28,
T_JOL C,43,2,Paper - ?,33,document
T_JOL C,43,2,Cut - ?,31,
T_JOL C,43,2,Lie - ?,52,truth
T_JOL C,43,2,Mystery - ?,24,
T_JOL C,43,2,Flip - ?,1,coin
T_JOL C,43,2,Car - ?,30,
T_JOL C,43,2,Plant - ?,38,
T_JOL C,43,2,Shake - ?,66,well
T_JOL C,43,2,Donkey - ?,32,mule
T_JOL C,43,2,Thimble - ?,6,timber
T_JOL C,43,2,Lonely - ?,50,alone
T_JOL C,43,2,Eat - ?,35,
T_JOL C,43,2,Children - ?,79,
T_JOL C,43,2,Tan - ?,59,sun
T_JOL C,43,2,Clear - ?,71,weather
T_JOL C,43,2,Fiction - ?,67,talk
T_JOL C,43,2,Tie - ?,23,shoelace
T_JOL C,43,2,Cold - ?,39,hot
T_JOL C,43,2,Scissors - ?,36,
T_JOL C,43,2,Cloth - ?,61,
T_JOL C,43,2,Toil - ?,75,
T_JOL C,43,2,Carbon - ?,46,element
T_JOL C,43,2,Drink - ?,48,water
T_JOL C,43,2,Brawl - ?,20,fight
T_JOL C,43,2,Long - ?,21,
T_JOL C,43,2,Love - ?,40,
T_JOL C,43,2,Balloon - ?,8,
T_JOL C,43,2,Ground - ?,49,
T_JOL C,43,2,Election - ?,62,vote
T_JOL C,43,2,Smell - ?,34,
T_JOL C,43,2,Dog - ?,26,food
T_JOL C,43,2,League - ?,16,baseball
T_JOL C,43,2,Able - ?,65,
T_JOL C,43,2,Have - ?,57,
T_JOL C,43,2,Morning - ?,78,cold
T_JOL C,43,2,Truthful - ?,18,
T_JOL C,43,2,Windshield - ?,2,car
T_JOL C,43,2,Banker - ?,17,money
T_JOL C,43,2,Actress - ?,5,
T_JOL C,43,2,Tick - ?,55,tok
T_JOL C,43,2,Wet - ?,72,dry
T_JOL C,43,2,Equal - ?,42,rights
T_JOL C,43,2,Reel - ?,54,
T_JOL C,43,2,Bang - ?,73,
T_JOL C,43,2,Penguin - ?,4,bird
T_JOL C,43,2,Bracelet - ?,45,
T_JOL C,43,2,Game - ?,22,
T_JOL C,43,2,Fight - ?,37,
T_JOL C,43,2,Head - ?,29,
T_JOL C,43,2,Aircraft - ?,14,plane
T_JOL C,43,2,Trash - ?,27,
T_JOL C,43,2,Steak - ?,73,food
T_JOL C,43,2,Strawberry - ?,9,fruit
T_JOL C,43,2,Charm - ?,63,
T_JOL C,43,2,Wax - ?,44,candle
T_JOL C,43,2,Favorite - ?,10,
T_JOL C,43,2,Panther - ?,11,cat
T_JOL C,43,2,Nap - ?,19,sleep
T_JOL C,43,2,Away - ?,47,far
T_JOL C,43,2,End - ?,25,begin
T_JOL C,43,2,Hate - ?,69,
T_JOL C,43,2,Sign - ?,76,
T_JOL C,43,2,Joke - ?,68,laguh
T_JOL C,43,2,Noise - ?,56,
T_JOL C,43,2,Clothes - ?,74,attire
T_JOL C,43,2,Revenge - ?,7,
T_JOL C,43,2,Ounce - ?,77,
T_JOL C,43,2,Breakable - ?,12,
T_JOL C,43,2,Sardine - ?,15,
T_JOL C,43,2,Coffin - ?,13,dea
T_JOL C,43,2,Jar - ?,43,
T_JOL C,43,2,Communication - ?,53,phone
T_JOL C,43,2,Temper - ?,58,anger
T_JOL C,43,2,Shave - ?,41,razor
T_JOL C,43,2,Main - ?,80,
T_JOL C,43,2,Obtain - ?,64,
T_JOL C,47,1,Sip - Drink,2,90
T_JOL C,47,1,Fish - Tuna,39,80
T_JOL C,47,1,Bar - Grill,47,75
T_JOL C,47,1,Car - Happy,72,100
T_JOL C,47,1,Foot - Shoe,55,9
T_JOL C,47,1,Plant - Root,27,
T_JOL C,47,1,Riddle - Sugar,76,40
T_JOL C,47,1,Soda - Pop,51,100
T_JOL C,47,1,Rock - Geology,33,100
T_JOL C,47,1,Enough - Full,1,90
T_JOL C,47,1,Position - Machine,71,30
T_JOL C,47,1,Accident - Strong,75,25
T_JOL C,47,1,Cold - Bitter,26,95
T_JOL C,47,1,Add - Valley,77,0
T_JOL C,47,1,News - Editor,24,100
T_JOL C,47,1,Famine - Hunger,15,99
T_JOL C,47,1,Seize - Take,4,99
T_JOL C,47,1,Cave - Dark,3,89
T_JOL C,47,1,Money - Wage,23,
T_JOL C,47,1,Site - Location,43,100
T_JOL C,47,1,Chore - Work,14,
T_JOL C,47,1,Dog - Paw,29,76
T_JOL C,47,1,Waste - Dump,44,79
T_JOL C,47,1,Chili - Hot,12,
T_JOL C,47,1,Sight - Debate,68,76
T_JOL C,47,1,Stench - Smell,17,100
T_JOL C,47,1,Cheese - Wine,52,8
T_JOL C,47,1,Woman - Lift,64,0
T_JOL C,47,1,Growth - Height,5,100
T_JOL C,47,1,Jury - Trial,45,100
T_JOL C,47,1,Business - Death,67,3
T_JOL C,47,1,Bronze - Artery,69,
T_JOL C,47,1,Lion - Art,74,2
T_JOL C,47,1,Fantastic - Great,10,50
T_JOL C,47,1,Sick - Hide,79,25
T_JOL C,47,1,Talk - Discussion,35,1
T_JOL C,47,1,Wasp - Bug,7,7
T_JOL C,47,1,Toilet - Bathroom,53,80
T_JOL C,47,1,Liver - Kidney,48,109
T_JOL C,47,1,Would - Cash,78,0
T_JOL C,47,1,Hungry - Park,63,20
T_JOL C,47,1,Vase - King,80,20
T_JOL C,47,1,Amount - Number,42,50
T_JOL C,47,1,Out - Way,30,0
T_JOL C,47,1,Hammer - Chisel,40,40
T_JOL C,47,1,Card - Credit,37,9
T_JOL C,47,1,Racket - Ball,13,
T_JOL C,47,1,Pilot - Plane,19,90
T_JOL C,47,1,Latch - Key,11,
T_JOL C,47,1,Cow - Herd,36,100
T_JOL C,47,1,Sting - Hornet,25,90
T_JOL C,47,1,Assignment - Due,41,90
T_JOL C,47,1,Drowsy - Sleep,16,
T_JOL C,47,1,Division - Math,8,90
T_JOL C,47,1,Wind - Blow,50,0
T_JOL C,47,1,Water - Bridge,32,60
T_JOL C,47,1,Child - Baby,59,50
T_JOL C,47,1,Stomach - Digestion,22,80
T_JOL C,47,1,Clutter - Pusher,61,0
T_JOL C,47,1,Floor - Discover,66,0
T_JOL C,47,1,End - Begin,49,50
T_JOL C,47,1,War - Revolution,34,76
T_JOL C,47,1,Bee - Honey,58,100
T_JOL C,47,1,Word - Sentence,6,6
T_JOL C,47,1,Future - Past,56,40
T_JOL C,47,1,Attire - Clothes,18,100
T_JOL C,47,1,Design - Architecture,46,
T_JOL C,47,1,Salad - Lettuce,57,100
T_JOL C,47,1,Belt - Soon,65,0
T_JOL C,47,1,Tuck - Allow,73,0
T_JOL C,47,1,Bird - Swan,28,30
T_JOL C,47,1,Blaze - Fire,20,75
T_JOL C,47,1,Round - Circle,60,100
T_JOL C,47,1,Clean - Hygiene,31,100
T_JOL C,47,1,Decision - Choice,54,100
T_JOL C,47,1,Bad - Delinquent,21,80
T_JOL C,47,1,Attorney - Law,9,90
T_JOL C,47,1,Hand - Fix,70,0
T_JOL C,47,1,Flower - Orchid,38,30
T_JOL C,47,1,Sacking - Dietary,62,20
T_JOL C,47,1,Cheese - ?,52,grate
T_JOL C,47,1,Hungry - ?,63,food
T_JOL C,47,1,Sting - ?,25,hornet
T_JOL C,47,1,Sight - ?,68,
T_JOL C,47,1,Rock - ?,33,geoogy
T_JOL C,47,1,Hammer - ?,40,chisel
T_JOL C,47,1,Dog - ?,29,bark
T_JOL C,47,1,Floor - ?,66,discover
T_JOL C,47,1,Belt - ?,65,
T_JOL C,47,1,Fish - ?,39,
T_JOL C,47,1,Waste - ?,44,dump
T_JOL C,47,1,Stench - ?,17,foul
T_JOL C,47,1,Jury - ?,45,attorney
T_JOL C,47,1,Accident - ?,75,car
T_JOL C,47,1,Would - ?,78,
T_JOL C,47,1,News - ?,24,editor
T_JOL C,47,1,Chore - ?,14,work
T_JOL C,47,1,Soda - ?,51,pop
T_JOL C,47,1,Bronze - ?,69,
T_JOL C,47,1,Famine - ?,15,hunger
T_JOL C,47,1,Round - ?,60,circle
T_JOL C,47,1,Add - ?,77,subtract
T_JOL C,47,1,Bee - ?,58,honet
T_JOL C,47,1,Hand - ?,70,
T_JOL C,47,1,Enough - ?,1,
T_JOL C,47,1,Amount - ?,42,add
T_JOL C,47,1,Site - ?,43,place
T_JOL C,47,1,Water- ?,32,
T_JOL C,47,1,Wind - ?,50,blow
T_JOL C,47,1,Decision - ?,54,choice
T_JOL C,47,1,Sip - ?,2,drink
T_JOL C,47,1,Bad - ?,21,
T_JOL C,47,1,Design - ?,46,create
T_JOL C,47,1,Seize - ?,4,take
T_JOL C,47,1,Blaze - ?,20,fire
T_JOL C,47,1,Flower - ?,38,
T_JOL C,47,1,Clean - ?,31,
T_JOL C,47,1,Bar - ?,47,grill
T_JOL C,47,1,Assignment - ?,41,due
T_JOL C,47,1,Word - ?,6,
T_JOL C,47,1,Chili - ?,12,hot
T_JOL C,47,1,Cold - ?,26,
T_JOL C,47,1,Clutter - ?,61,push
T_JOL C,47,1,Latch - ?,11,
T_JOL C,47,1,Division - ?,8,math
T_JOL C,47,1,Sacking - ?,62,
T_JOL C,47,1,Cow - ?,36,
T_JOL C,47,1,Liver - ?,48,
T_JOL C,47,1,Attire - ?,18,clothes
T_JOL C,47,1,Cave - ?,3,dark
T_JOL C,47,1,Money - ?,23,spend
T_JOL C,47,1,Toilet - ?,53,
T_JOL C,47,1,Position - ?,71,
T_JOL C,47,1,Card - ?,37,
T_JOL C,47,1,War - ?,34,
T_JOL C,47,1,Child - ?,59,baby
T_JOL C,47,1,Bird - ?,28,
T_JOL C,47,1,Growth - ?,5,
T_JOL C,47,1,Pilot - ?,19,airplane
T_JOL C,47,1,Attorney - ?,9,law
T_JOL C,47,1,Tuck - ?,73,
T_JOL C,47,1,Stomach - ?,22,
T_JOL C,47,1,Salad - ?,57,
T_JOL C,47,1,End - ?,49,
T_JOL C,47,1,Business - ?,67,
T_JOL C,47,1,Sick - ?,79,
T_JOL C,47,1,Racket - ?,13,
T_JOL C,47,1,Future - ?,56,
T_JOL C,47,1,Car - ?,72,
T_JOL C,47,1,Wasp - ?,7,bug
T_JOL C,47,1,Drowsy - ?,16,
T_JOL C,47,1,Riddle - ?,76,
T_JOL C,47,1,Lion - ?,74,
T_JOL C,47,1,Talk - ?,35,
T_JOL C,47,1,Fantastic - ?,10,
T_JOL C,47,1,Vase - ?,80,
T_JOL C,47,1,Out - ?,30,
T_JOL C,47,1,Foot - ?,55,
T_JOL C,47,1,Plant - ?,27,
T_JOL C,47,1,Woman - ?,64,
T_JOL C,47,2,Fiction - Listen,67,0
T_JOL C,47,2,Paper - Document,33,30
T_JOL C,47,2,End - Adjourn,25,100
T_JOL C,47,2,Main - Scar,80,0
T_JOL C,47,2,Lie - Truth,52,
T_JOL C,47,2,Balloon - Pop,8,90
T_JOL C,47,2,Dog - Furry,26,90
T_JOL C,47,2,Toil - Lease,75,0
T_JOL C,47,2,Maroon - Justice,60,0
T_JOL C,47,2,Donkey - Mule,32,50
T_JOL C,47,2,Sign - Loan,76,0
T_JOL C,47,2,Scissors - Shears,36,40
T_JOL C,47,2,Bracelet - Wrist,45,20
T_JOL C,47,2,Lonely - Alone,50,90
T_JOL C,47,2,Communication - Phone,53,
T_JOL C,47,2,Reel - Rod,54,0
T_JOL C,47,2,Hate - Name,69,0
T_JOL C,47,2,Coffin - Dead,13,60
T_JOL C,47,2,Jar - Mason,43,60
T_JOL C,47,2,Able - Crackle,65,0
T_JOL C,47,2,Plant - Cactus,38,20
T_JOL C,47,2,Penguin - Bird,4,
T_JOL C,47,2,Brawl - Fight,20,1
T_JOL C,47,2,Game - Clue,22,0
T_JOL C,47,2,Sardine - Fish,15,20
T_JOL C,47,2,Head - Scalp,29,70
T_JOL C,47,2,Strawberry - Fruit,9,80
T_JOL C,47,2,Mystery - Detective,24,90
T_JOL C,47,2,Away - Gone,47,80
T_JOL C,47,2,Villain - Bad,3,
T_JOL C,47,2,Wet - Dry,72,70
T_JOL C,47,2,Cut - Chop,31,80
T_JOL C,47,2,Flip - Turn,1,0
T_JOL C,47,2,Aircraft - Plane,14,0
T_JOL C,47,2,Red - Cherry,28,4
T_JOL C,47,2,Banker - Money,17,0
T_JOL C,47,2,Drink - Water,48,20
T_JOL C,47,2,Steak - Give,73,0
T_JOL C,47,2,Actress - Star,5,42
T_JOL C,47,2,Shake - Shell,66,0
T_JOL C,47,2,Clothes - Cake,74,0
T_JOL C,47,2,Obtain - Meat,64,0
T_JOL C,47,2,Tan - Sun,59,40
T_JOL C,47,2,Favorite - Best,10,50
T_JOL C,47,2,Joke - Keys,68,20
T_JOL C,47,2,Fight - Feud,37,60
T_JOL C,47,2,Ground - Earth,49,70
T_JOL C,47,2,Shave - Razor,41,70
T_JOL C,47,2,Wax - Candle,44,70
T_JOL C,47,2,Temper - Tantrum,58,80
T_JOL C,47,2,Carbon - Element,46,20
T_JOL C,47,2,Truthful - Honest,18,80
T_JOL C,47,2,Long - Extension,21,70
T_JOL C,47,2,Children - Mirror,79,0
T_JOL C,47,2,Election - Maze,62,0
T_JOL C,47,2,Have - Own,57,3
T_JOL C,47,2,Panther - Cat,11,40
T_JOL C,47,2,Car - Driver,30,70
T_JOL C,47,2,Bang - Fuzzy,70,0
T_JOL C,47,2,Windshield - Car,2,60
T_JOL C,47,2,Cloth - Stretch,61,50
T_JOL C,47,2,Smell - Incense,34,60
T_JOL C,47,2,Eat - Dine,35,70
T_JOL C,47,2,Nap - Sleep,19,70
T_JOL C,47,2,Ounce - Both,77,0
T_JOL C,47,2,Charm - Vehicle,63,
T_JOL C,47,2,Equal - Rights,42,60
T_JOL C,47,2,Cold - Chill,39,60
T_JOL C,47,2,Breakable - Glass,12,70
T_JOL C,47,2,Love - Affection,40,80
T_JOL C,47,2,Tick - Flea,55,90
T_JOL C,47,2,Trash - Litter,27,100
T_JOL C,47,2,Tie - Shoelace,23,40
T_JOL C,47,2,Thimble - Thread,6,50
T_JOL C,47,2,Morning - Temperature,78,20
T_JOL C,47,2,Seatbelt - Safety,51,50
T_JOL C,47,2,League - Baseball,16,80
T_JOL C,47,2,Clear - Moat,71,0
T_JOL C,47,2,Noise - Loud,56,70
T_JOL C,47,2,Revenge - Even,7,30
T_JOL C,47,2,Joke - ?,68,keys
T_JOL C,47,2,Wet - ?,72,water
T_JOL C,47,2,Bracelet - ?,45,wrist
T_JOL C,47,2,Sardine - ?,15,fish
T_JOL C,47,2,Seatbelt - ?,51,safety
T_JOL C,47,2,Sign - ?,76,
T_JOL C,47,2,Villian - ?,3,
T_JOL C,47,2,Fiction - ?,67,reading
T_JOL C,47,2,Long - ?,21,
T_JOL C,47,2,Tan - ?,59,
T_JOL C,47,2,Away - ?,47,gone
T_JOL C,47,2,Able - ?,65,
T_JOL C,47,2,Equal - ?,42,
T_JOL C,47,2,Dog - ?,26,furry
T_JOL C,47,2,Balloon - ?,8,pop
T_JOL C,47,2,Children - ?,79,grow
