"","ExperimentName","Subject","Block","ListNum","cue_target","Jol_Response","cue_prompt","recall_response","Scored_Response","Direction","jolbin"
"30910","T_JOL D",36,2,69,"Bronze - Artery",23,"Bronze - ?","",0,"U",100
"31010","T_JOL D",36,2,70,"Hand - Fix",0,"Hand - ?","work",0,"U",100
"31110","T_JOL D",36,2,71,"Position - Machine",13,"Position - ?","",0,"U",100
"31210","T_JOL D",36,2,72,"Car - Happy",0,"Car - ?","vehicle",0,"U",100
"31310","T_JOL D",36,2,73,"Tuck - Allow",0,"Tuck - ?","allow",1,"U",100
"31410","T_JOL D",36,2,74,"Lion - Art",4,"Lion - ?","art",1,"U",100
"31510","T_JOL D",36,2,75,"Accident - Strong",4,"Accident - ?","car",0,"U",100
"31610","T_JOL D",36,2,76,"Riddle - Sugar",12,"Riddle - ?","",0,"U",100
"31710","T_JOL D",36,2,77,"Add - Valley",NA,"Add - ?","subtract",0,"U",100
"31810","T_JOL D",36,2,78,"Would - Cash",0,"Would - ?","could",0,"U",100
"31910","T_JOL D",36,2,79,"Sick - Hide",1,"Sick - ?","",0,"U",100
"32010","T_JOL D",36,2,80,"Vase - King",20,"Vase - ?","glass",0,"U",100
"33813","JOL A",37,1,18,"Credit - Card",100,"Credit - ?","card",1,"F",100
"38210","JOL A",37,1,62,"Dietary - Sacking",45,"Dietary - ?","",0,"U",100
"38310","JOL A",37,1,63,"Park - Hungry",23,"Park - ?","hungry",1,"U",100
"38410","JOL A",37,1,64,"Lift - Woman",23,"Lift - ?","",0,"U",100
"38510","JOL A",37,1,65,"Soon - Belt",45,"Soon - ?","far",0,"U",100
"38610","JOL A",37,1,66,"Discover - Floor",22,"Discover - ?","",0,"U",100
"38710","JOL A",37,1,67,"Death - Business",42,"Death - ?","alive",0,"U",100
"38810","JOL A",37,1,68,"Debate - Sight",23,"Debate - ?","work",0,"U",100
"38910","JOL A",37,1,69,"Artery - Bronze",34,"Artery - ?","",0,"U",100
"39010","JOL A",37,1,70,"Fix - Hand",12,"Fix - ?","",0,"U",100
"39110","JOL A",37,1,71,"Machine - Position",12,"Machine - ?","wash",0,"U",100
"39210","JOL A",37,1,72,"Happy - Car",45,"Happy - ?","sad",0,"U",100
"39310","JOL A",37,1,73,"Allow - Tuck",12,"Allow - ?","",0,"U",100
"39410","JOL A",37,1,74,"Art - Lion",25,"Art - ?","lion",1,"U",100
"39510","JOL A",37,1,75,"Strong - Accident",23,"Strong - ?","weak",0,"U",100
"39610","JOL A",37,1,76,"Sugar - Riddle",50,"Sugar - ?","",0,"U",100
"39710","JOL A",37,1,77,"Valley - Add",23,"Valley - ?","parl",0,"U",100
"39810","JOL A",37,1,78,"Cash - Would",45,"Cash - ?","number",0,"U",100
"39910","JOL A",37,1,79,"Hide - Sick",12,"Hide - ?","find",0,"U",100
"40010","JOL A",37,1,80,"King - Vase",45,"King - ?","vase",1,"U",100
"40110","JOL A",37,2,1,"Extension - Long",67,"Extension - ?","long",1,"U",100
"46010","JOL A",37,2,60,"Sun - Tan",87,"Sun - ?","tan",1,"U",100
"46110","JOL A",37,2,61,"Justice - Maroon",2,"Justice - ?","purple",0,"U",100
"46210","JOL A",37,2,62,"Stretch - Cloth",46,"Stretch - ?","",0,"U",100
"46310","JOL A",37,2,63,"Give - Steak",23,"Give - ?","up",0,"U",100
"46410","JOL A",37,2,64,"Maze - Election",12,"Maze - ?","vote",0,"U",100
"46510","JOL A",37,2,65,"Meat - Obtain",23,"Meat - ?","",0,"U",100
"46610","JOL A",37,2,66,"Crackle - Able",12,"Crackle - ?","",0,"U",100
"46710","JOL A",37,2,67,"Shell - Snake",32,"Shell - ?","snake",1,"U",100
"46810","JOL A",37,2,68,"Listen - Fiction",34,"Listen - ?","heard",0,"U",100
"46910","JOL A",37,2,69,"Keys - Joke",12,"Keys - ?","latcg",0,"U",100
"47010","JOL A",37,2,70,"Cake - Clothes",1,"Cake - ?","clothes",1,"U",100
"47110","JOL A",37,2,71,"Name - Hate",23,"Name - ?","hate",1,"U",100
"47210","JOL A",37,2,72,"Fuzzy - Bang",54,"Fuzzy - ?","bang",1,"U",100
"47410","JOL A",37,2,74,"Lease - Toil",1,"Lease - ?","rent",0,"U",100
"47510","JOL A",37,2,75,"Loan - Sign",23,"Loan - ?","car",0,"U",100
"47610","JOL A",37,2,76,"Both - Ounce",12,"Both - ?","",0,"U",100
"47710","JOL A",37,2,77,"Temperature - Morning",45,"Temperature - ?","morning",1,"U",100
"47810","JOL A",37,2,78,"Mirror - Children",34,"Mirror - ?","car",0,"U",100
"47910","JOL A",37,2,79,"Main - Scar",1,"Main - ?","",0,"U",100
"48010","JOL A",37,2,80,"Charm - Vehicle",12,"Charm - ?","car",0,"U",100
"48110","T_JOL B",38,1,1,"Extension - Long",60,"Extension - ?","",0,"U",100
"48513","T_JOL B",38,1,5,"Detective - Mystery",100,"Detective - ?","mystery",1,"F",100
"49213","T_JOL B",38,1,12,"Chop - Cut",100,"Chop - ?","cut",1,"F",100
"49413","T_JOL B",38,1,14,"Document - Paper",100,"Document - ?","paper",1,"F",100
"49513","T_JOL B",38,1,15,"Incense - Smell",100,"Incense - ?","scent",0,"F",100
"49613","T_JOL B",38,1,16,"Dine - Eat",100,"Dine - ?","eat",1,"F",100
"51613","T_JOL B",38,1,36,"Baseball - League",100,"Baseball - ?","park",0,"B",100
"51813","T_JOL B",38,1,38,"Honest - Truthful",100,"Honest - ?","lies",0,"B",100
"52213","T_JOL B",38,1,42,"Rights - Equal",100,"Rights - ?","",0,"S",100
"52313","T_JOL B",38,1,43,"Mason - Jar",100,"Mason - ?","jar",1,"S",100
"52413","T_JOL B",38,1,44,"Candle - Wax",100,"Candle - ?","",0,"S",100
"52713","T_JOL B",38,1,47,"Gone - Away",100,"Gone - ?","",0,"S",100
"52813","T_JOL B",38,1,48,"Water - Drink",100,"Water","drink",1,"S",100
"53013","T_JOL B",38,1,50,"Alone - Lonely",100,"Alone - ?","lonely",1,"S",100
"53215","T_JOL B",38,1,52,"Safety - Seatbelt",100,"Safety - ?","",0,"S",100
"53613","T_JOL B",38,1,56,"Flea - Tick",100,"Flea - ?","tick",1,"S",100
"53713","T_JOL B",38,1,57,"Loud - Noise",100,"Loud - ?","quiet",0,"S",100
"53813","T_JOL B",38,1,58,"Own - Have",100,"Own - ?","have",1,"S",100
"54013","T_JOL B",38,1,60,"Sun - Tan",100,"Sun - ?","tan",1,"S",100
"54110","T_JOL B",38,1,61,"Justice - Maroon",10,"Justice - ?","",0,"U",100
"54210","T_JOL B",38,1,62,"Stretch - Cloth",50,"Stretch - ?","",0,"U",100
"54310","T_JOL B",38,1,63,"Give - Steak",20,"Give - ?","",0,"U",100
"54410","T_JOL B",38,1,64,"Maze - Election",70,"Maze - ?","",0,"U",100
"54510","T_JOL B",38,1,65,"Meat - Obtain",30,"Meat - ?","obtain",1,"U",100
"54610","T_JOL B",38,1,66,"Crackle - Able",30,"Crackle - ?","",0,"U",100
"54710","T_JOL B",38,1,67,"Shell - Snake",NA,"Shell - ?","",0,"U",100
"54810","T_JOL B",38,1,68,"Listen - Fiction",50,"Listen - ?","ear",0,"U",100
"54910","T_JOL B",38,1,69,"Keys - Joke",10,"Keys - ?","car",0,"U",100
"55010","T_JOL B",38,1,70,"Cake - Clothes",30,"Cake - ?","",0,"U",100
"55110","T_JOL B",38,1,71,"Name - Hate",10,"Name - ?","number",0,"U",100
"55210","T_JOL B",38,1,72,"Fuzzy - Bang",100,"Fuzzy - ?","",0,"U",100
"55410","T_JOL B",38,1,74,"Lease - Toil",20,"Lease - ?","",0,"U",100
"55510","T_JOL B",38,1,75,"Loan - Sign",80,"Loan - ?","",0,"U",100
"55610","T_JOL B",38,1,76,"Both - Ounce",100,"Both - ?","",0,"U",100
"55710","T_JOL B",38,1,77,"Temperature - Morning",20,"Temperature - ?","Chill",0,"U",100
"55810","T_JOL B",38,1,78,"Mirror - Children",90,"Mirror - ?","",0,"U",100
"55910","T_JOL B",38,1,79,"Main - Scar",10,"Main - ?","",0,"U",100
"56010","T_JOL B",38,1,80,"Charm - Vehicle",100,"Charm - ?","bracelet",0,"U",100
"56110","T_JOL B",38,2,1,"Delinquent - Bad",20,"Delinquent - ?","bad",1,"U",100
"57114","T_JOL B",38,2,11,"Way - Out",100,"Way - ?","",0,"F",100
"57813","T_JOL B",38,2,18,"Credit - Card",100,"Credit - ?","card",1,"F",100
"62010","T_JOL B",38,2,61,"Pusher - Clutter",20,"Pusher - ?","",0,"U",100
"62114","T_JOL B",38,2,62,"Dietary - Sacking",20,"Dietary - ?","",0,"U",100
"62212","T_JOL B",38,2,63,"Park - Hungry",10,"Park - ?","baseball",0,"U",100
"62310","T_JOL B",38,2,64,"Lift - Woman",10,"Lift - ?","",0,"U",100
"62410","T_JOL B",38,2,65,"Soon - Belt",20,"Soon - ?","",0,"U",100
"62510","T_JOL B",38,2,66,"Discover - Floor",20,"Discover - ?","",0,"U",100
"62610","T_JOL B",38,2,67,"Death - Business",10,"Death - ?","die",0,"U",100
"62710","T_JOL B",38,2,68,"Debate - Sight",40,"Debate - ?","lawyer",0,"U",100
"62810","T_JOL B",38,2,69,"Artery - Bronze",10,"Artery - ?","kidney",0,"U",100
"62910","T_JOL B",38,2,70,"Fix - Hand",10,"Fix - ?","",0,"U",100
"63010","T_JOL B",38,2,71,"Machine - Position",20,"Machine - ?","position",1,"U",100
"63114","T_JOL B",38,2,72,"Happy - Car",10,"Happy - ?","",0,"U",100
"63212","T_JOL B",38,2,73,"Allow - Tuck",90,"Allow - ?","",0,"U",100
"63310","T_JOL B",38,2,74,"Art - Lion",40,"Art - ?","",0,"U",100
"63410","T_JOL B",38,2,75,"Strong - Accident",10,"Strong - ?","",0,"U",100
"63510","T_JOL B",38,2,76,"Sugar - Riddle",10,"Sugar - ?","sweet",0,"U",100
"63610","T_JOL B",38,2,77,"Valley - Add",10,"Valley - ?","",0,"U",100
"63710","T_JOL B",38,2,78,"Cash - Would",20,"Cash - ?","loan",0,"U",100
"63810","T_JOL B",38,2,79,"Hide - Sick",40,"Hide - ?","",0,"U",100
"63910","T_JOL B",38,2,80,"King - Vase",10,"King - ?","palace",0,"U",100
"64114","T_JOL C",39,1,1,"Enough - Full",100,"Enough - ?","full",1,"F",100
"64513","T_JOL C",39,1,5,"Growth - Height",100,"Growth - ?","height",1,"F",100
"64913","T_JOL C",39,1,9,"Attorney - Law",100,"Attorney - ?","law",1,"F",100
"65213","T_JOL C",39,1,12,"Chili - Hot",100,"Chili - ?","hot",1,"F",100
"65513","T_JOL C",39,1,15,"Famine - Hunger",100,"Famine - ?","hunger",1,"F",100
"65913","T_JOL C",39,1,19,"Pilot - Plane",100,"Pilot - ?","airplane",1,"F",100
"66313","T_JOL C",39,1,23,"Money - Wage",100,"Money - ?","cash",0,"B",100
"67114","T_JOL C",39,1,31,"Clean - Hygiene",100,"Clean - ?","hygiene",1,"B",100
"68114","T_JOL C",39,1,41,"Assignment - Due",100,"Assignment - ?","due",1,"S",100
"69513","T_JOL C",39,1,55,"Foot - Shoe",100,"Foot - ?","shoe",1,"S",100
"69713","T_JOL C",39,1,57,"Salad - Lettuce",100,"Salad - ?","lettice",1,"S",100
"69813","T_JOL C",39,1,58,"Bee - Honey",100,"Bee - ?","bug",0,"S",100
"70013","T_JOL C",39,1,60,"Round - Circle",100,"Round - ?","circle",1,"S",100
"70114","T_JOL C",39,1,61,"Clutter - Pusher",0,"Clutter - ?","",0,"U",100
"70212","T_JOL C",39,1,62,"Sacking - Dietary",0,"Sacking - ?","",0,"U",100
"70310","T_JOL C",39,1,63,"Hungry - Park",0,"Hungry - ?","famine",0,"U",100
"70410","T_JOL C",39,1,64,"Woman - Lift",0,"Woman - ?","girl",0,"U",100
"70510","T_JOL C",39,1,65,"Belt - Soon",0,"Belt - ?","",0,"U",100
"70610","T_JOL C",39,1,66,"Floor - Discover",0,"Floor - ?","",0,"U",100
"70710","T_JOL C",39,1,67,"Business - Death",0,"Business - ?","death",1,"U",100
"70810","T_JOL C",39,1,68,"Sight - Debate",0,"Sight - ?","",0,"U",100
"70910","T_JOL C",39,1,69,"Bronze - Artery",0,"Bronze - ?","",0,"U",100
"71010","T_JOL C",39,1,70,"Hand - Fix",0,"Hand - ?","",0,"U",100
"71114","T_JOL C",39,1,71,"Position - Machine",0,"Position - ?","",0,"U",100
"71212","T_JOL C",39,1,72,"Car - Happy",0,"Car - ?","",0,"U",100
"71310","T_JOL C",39,1,73,"Tuck - Allow",0,"Tuck - ?","",0,"U",100
"71410","T_JOL C",39,1,74,"Lion - Art",0,"Lion - ?","",0,"U",100
"71510","T_JOL C",39,1,75,"Accident - Strong",0,"Accident - ?","car",0,"U",100
"71610","T_JOL C",39,1,76,"Riddle - Sugar",0,"Riddle - ?","",0,"U",100
"71710","T_JOL C",39,1,77,"Add - Valley",0,"Add - ?","subtract",0,"U",100
"71810","T_JOL C",39,1,78,"Would - Cash",0,"Would - ?","cash",1,"U",100
"71910","T_JOL C",39,1,79,"Sick - Hide",0,"Sick - ?","",0,"U",100
"72010","T_JOL C",39,1,80,"Vase - King",0,"Vase - ?","",0,"U",100
"72213","T_JOL C",39,2,2,"Windshield - Car",100,"Windshield - ?","car",1,"F",100
"73713","T_JOL C",39,2,17,"Banker - Money",100,"Banker - ?","money",1,"F",100
"75313","T_JOL C",39,2,33,"Paper - Document",100,"Paper - ?","document",1,"B",100
"75513","T_JOL C",39,2,35,"Eat - Dine",100,"Eat - ?","dine",1,"B",100
"75913","T_JOL C",39,2,39,"Cold - Chill",100,"Cold - ?","chill",1,"B",100
"76413","T_JOL C",39,2,44,"Wax - Candle",100,"Wax - ?","floor",0,"S",100
"76613","T_JOL C",39,2,46,"Carbon - Element",100,"Carbon - ?","element",1,"S",100
"76813","T_JOL C",39,2,48,"Drink - Water",100,"Drink - ?","sip",0,"S",100
"77613","T_JOL C",39,2,56,"Noise - Loud",100,"Noise - ?","lound",1,"S",100
"77910","T_JOL C",39,2,59,"Tan - Sun",100,"Tan - ?","sun",1,"U",100
"78010","T_JOL C",39,2,60,"Maroon - Justice",0,"Maroon - ?","",0,"U",100
"78114","T_JOL C",39,2,61,"Cloth - Stretch",0,"Cloth - ?","design",0,"U",100
"78212","T_JOL C",39,2,62,"Election - Maze",0,"Election - ?","rights",0,"U",100
"78310","T_JOL C",39,2,63,"Charm - Vehicle",0,"Charm - ?","love",0,"U",100
"78410","T_JOL C",39,2,64,"Obtain - Meat",0,"Obtain - ?","have",0,"U",100
"78510","T_JOL C",39,2,65,"Able - Crackle",0,"Able - ?","",0,"U",100
"78610","T_JOL C",39,2,66,"Shake - Shell",0,"Shake - ?","hand",0,"U",100
"78710","T_JOL C",39,2,67,"Fiction - Listen",70,"Fiction - ?","story",0,"U",100
"78810","T_JOL C",39,2,68,"Joke - Keys",0,"Joke - ?","funny",0,"U",100
"78910","T_JOL C",39,2,69,"Hate - Name",0,"Hate - ?","love",0,"U",100
"79010","T_JOL C",39,2,70,"Bang - Fuzzy",0,"Bang - ?","",0,"U",100
"79114","T_JOL C",39,2,71,"Clear - Moat",0,"Clear - ?","",0,"U",100
"79214","T_JOL C",39,2,72,"Wet - Dry",100,"Wet - ?","dry",1,"S",100
"79310","T_JOL C",39,2,73,"Steak - Give",0,"Steak - ?","cut",0,"U",100
"79410","T_JOL C",39,2,74,"Clothes - Cake",0,"Clothes - ?","design",0,"U",100
"79510","T_JOL C",39,2,75,"Toil - Lease",0,"Toil - ?","",0,"U",100
"79610","T_JOL C",39,2,76,"Sign - Loan",0,"Sign - ?","elections",0,"U",100
"79710","T_JOL C",39,2,77,"Ounce - Both",0,"Ounce - ?","",0,"U",100
"79810","T_JOL C",39,2,78,"Morning - Temperature",0,"Morning - ?","temperature",1,"U",100
"79910","T_JOL C",39,2,79,"Children - Mirror",0,"Children - ?","",0,"U",100
"80010","T_JOL C",39,2,80,"Main - Scar",0,"Main - ?","",0,"U",100
"86010","T_JOL D",40,1,60,"Maroon - Justice",34,"Maroon - ?","",0,"U",100
"86110","T_JOL D",40,1,61,"Cloth - Stretch",44,"Cloth - ?","",0,"U",100
"86210","T_JOL D",40,1,62,"Election - Maze",NA,"Election - ?","",0,"U",100
"86310","T_JOL D",40,1,63,"Charm - Vehicle",NA,"Charm - ?","",0,"U",100
"86410","T_JOL D",40,1,64,"Obtain - Meat",NA,"Obtain - ?","",0,"U",100
"86510","T_JOL D",40,1,65,"Able - Crackle",32,"Able - ?","",0,"U",100
"86610","T_JOL D",40,1,66,"Shake - Shell",56,"Shake - ?","",0,"U",100
"86710","T_JOL D",40,1,67,"Fiction - Listen",34,"Fiction - ?","novel",0,"U",100
"86810","T_JOL D",40,1,68,"Joke - Keys",45,"Joke - ?","",0,"U",100
"86910","T_JOL D",40,1,69,"Hate - Name",45,"Hate - ?","",0,"U",100
"87010","T_JOL D",40,1,70,"Bang - Fuzzy",23,"Bang - ?","",0,"U",100
"87110","T_JOL D",40,1,71,"Clear - Moat",65,"Clear - ?","",0,"U",100
"87310","T_JOL D",40,1,73,"Steak - Give",56,"Steak - ?","eat",0,"U",100
"87410","T_JOL D",40,1,74,"Clothes - Cake",12,"Clothes - ?","",0,"U",100
"87510","T_JOL D",40,1,75,"Toil - Lease",12,"Toil - ?","",0,"U",100
"87610","T_JOL D",40,1,76,"Sign - Loan",79,"Sign - ?","",0,"U",100
"87710","T_JOL D",40,1,77,"Ounce - Both",13,"Ounce - ?","",0,"U",100
"87810","T_JOL D",40,1,78,"Morning - Temperature",36,"Morning - ?","temperater",1,"U",100
"87910","T_JOL D",40,1,79,"Children - Mirror",3,"Children - ?","",0,"U",100
"88010","T_JOL D",40,1,80,"Main - Scar",34,"Main - ?","",0,"U",100
"92913","T_JOL D",40,2,49,"End - Begin",100,"End - ?","",0,"S",100
"93114","T_JOL D",40,2,51,"Soda - Pop",100,"Soda - ?","pop",1,"S",100
"94010","T_JOL D",40,2,60,"Round - Circle",56,"Round - ?","circle",1,"U",100
"94110","T_JOL D",40,2,61,"Clutter - Pusher",43,"Clutter - ?","",0,"U",100
"94210","T_JOL D",40,2,62,"Sacking - Dietary",12,"Sacking - ?","",0,"U",100
"94310","T_JOL D",40,2,63,"Hungry - Park",34,"Hungry - ?","",0,"U",100
"94410","T_JOL D",40,2,64,"Woman - Lift",34,"Woman - ?","feminan",0,"U",100
"94510","T_JOL D",40,2,65,"Belt - Soon",23,"Belt - ?","sun",0,"U",100
"94610","T_JOL D",40,2,66,"Floor - Discover",67,"Floor - ?","",0,"U",100
"94710","T_JOL D",40,2,67,"Business - Death",12,"Business - ?","",0,"U",100
"94810","T_JOL D",40,2,68,"Sight - Debate",23,"Sight - ?","see",0,"U",100
"94910","T_JOL D",40,2,69,"Bronze - Artery",34,"Bronze - ?","",0,"U",100
"95010","T_JOL D",40,2,70,"Hand - Fix",45,"Hand - ?","shake",0,"U",100
"95110","T_JOL D",40,2,71,"Position - Machine",33,"Position - ?","",0,"U",100
"95210","T_JOL D",40,2,72,"Car - Happy",73,"Car - ?","windshield",0,"U",100
"95310","T_JOL D",40,2,73,"Tuck - Allow",45,"Tuck - ?","",0,"U",100
"95410","T_JOL D",40,2,74,"Lion - Art",34,"Lion - ?","",0,"U",100
"95510","T_JOL D",40,2,75,"Accident - Strong",34,"Accident - ?","",0,"U",100
"95610","T_JOL D",40,2,76,"Riddle - Sugar",34,"Riddle - ?","joke",0,"U",100
"95710","T_JOL D",40,2,77,"Add - Valley",56,"Add - ?","",0,"U",100
"95810","T_JOL D",40,2,78,"Would - Cash",45,"Would - ?","",0,"U",100
"95910","T_JOL D",40,2,79,"Sick - Hide",45,"Sick - ?","",0,"U",100
"96010","T_JOL D",40,2,80,"Vase - King",11,"Vase - ?","plant",0,"U",100
"96413","T_JOL C",43,1,4,"Seize - Take",100,"Seize - ?","grab",0,"F",100
"96613","T_JOL C",43,1,6,"Word - Sentence",100,"Word - ?","sentence",1,"F",100
"96813","T_JOL C",43,1,8,"Division - Math",100,"Division - ?","math",1,"F",100
"97313","T_JOL C",43,1,13,"Racket - Ball",100,"Racket - ?","ball",1,"F",100
"98313","T_JOL C",43,1,23,"Money - Wage",100,"Money - ?","amount",0,"B",100
"98413","T_JOL C",43,1,24,"News - Editor",100,"News - ?","editorial",0,"B",100
"99114","T_JOL C",43,1,31,"Clean - Hygiene",100,"Clean - ?","",0,"B",100
"99913","T_JOL C",43,1,39,"Fish - Tuna",100,"Fish - ?","sauce",0,"B",100
"100114","T_JOL C",43,1,41,"Assignment - Due",100,"Assignment - ?","due",1,"S",100
"100413","T_JOL C",43,1,44,"Waste - Dump",100,"Waste - ?","",0,"S",100
"101313","T_JOL C",43,1,53,"Toilet - Bathroom",100,"Toilet - ?","bathroom",1,"S",100
"101713","T_JOL C",43,1,57,"Salad - Lettuce",100,"Salad - ?","lettuce",1,"S",100
"101813","T_JOL C",43,1,58,"Bee - Honey",100,"Bee - ?","honey",1,"S",100
"102013","T_JOL C",43,1,60,"Round - Circle",100,"Round - ?","circle",1,"S",100
"102110","T_JOL C",43,1,61,"Clutter - Pusher",50,"Clutter - ?","mail",0,"U",100
"102210","T_JOL C",43,1,62,"Sacking - Dietary",40,"Sacking - ?","",0,"U",100
"102310","T_JOL C",43,1,63,"Hungry - Park",10,"Hungry - ?","snickers",0,"U",100
"102410","T_JOL C",43,1,64,"Woman - Lift",20,"Woman - ?","",0,"U",100
"102510","T_JOL C",43,1,65,"Belt - Soon",50,"Belt - ?","",0,"U",100
"102610","T_JOL C",43,1,66,"Floor - Discover",44,"Floor - ?","",0,"U",100
"102710","T_JOL C",43,1,67,"Business - Death",10,"Business - ?","death",1,"U",100
"102810","T_JOL C",43,1,68,"Sight - Debate",43,"Sight - ?","",0,"U",100
"102910","T_JOL C",43,1,69,"Bronze - Artery",10,"Bronze - ?","",0,"U",100
"103010","T_JOL C",43,1,70,"Hand - Fix",81,"Hand - ?","hold",0,"U",100
"103110","T_JOL C",43,1,71,"Position - Machine",66,"Position - ?","coordinate",0,"U",100
"103210","T_JOL C",43,1,72,"Car - Happy",6,"Car - ?","ride",0,"U",100
"103310","T_JOL C",43,1,73,"Tuck - Allow",30,"Tuck - ?","",0,"U",100
"103410","T_JOL C",43,1,74,"Lion - Art",10,"Lion - ?","cave",0,"U",100
"103510","T_JOL C",43,1,75,"Accident - Strong",55,"Accident - ?","",0,"U",100
"103610","T_JOL C",43,1,76,"Riddle - Sugar",9,"Riddle - ?","",0,"U",100
"103710","T_JOL C",43,1,77,"Add - Valley",7,"Add - ?","value",0,"U",100
"103810","T_JOL C",43,1,78,"Would - Cash",10,"Would - ?","",0,"U",100
"103910","T_JOL C",43,1,79,"Sick - Hide",40,"Sick - ?","",0,"U",100
"104010","T_JOL C",43,1,80,"Vase - King",65,"Vase - ?","flower",0,"U",100
"105313","T_JOL C",43,2,13,"Coffin - Dead",100,"Coffin - ?","dea",1,"F",100
"108114","T_JOL C",43,2,41,"Shave - Razor",100,"Shave - ?","razor",1,"S",100
"109910","T_JOL C",43,2,59,"Tan - Sun",80,"Tan - ?","sun",1,"U",100
"110010","T_JOL C",43,2,60,"Maroon - Justice",0,"Maroon - ?","",0,"U",100
"110110","T_JOL C",43,2,61,"Cloth - Stretch",90,"Cloth - ?","",0,"U",100
"110210","T_JOL C",43,2,62,"Election - Maze",0,"Election - ?","vote",0,"U",100
"110310","T_JOL C",43,2,63,"Charm - Vehicle",5,"Charm - ?","",0,"U",100
"110410","T_JOL C",43,2,64,"Obtain - Meat",3,"Obtain - ?","",0,"U",100
"110510","T_JOL C",43,2,65,"Able - Crackle",20,"Able - ?","",0,"U",100
"110610","T_JOL C",43,2,66,"Shake - Shell",20,"Shake - ?","well",0,"U",100
"110710","T_JOL C",43,2,67,"Fiction - Listen",35,"Fiction - ?","talk",0,"U",100
"110810","T_JOL C",43,2,68,"Joke - Keys",0,"Joke - ?","laguh",0,"U",100
"110910","T_JOL C",43,2,69,"Hate - Name",0,"Hate - ?","",0,"U",100
"111010","T_JOL C",43,2,70,"Bang - Fuzzy",90,"Bang - ?","",0,"U",100
"111110","T_JOL C",43,2,71,"Clear - Moat",10,"Clear - ?","weather",0,"U",100
"111310","T_JOL C",43,2,73,"Steak - Give",20,"Steak - ?","food",0,"U",100
"111410","T_JOL C",43,2,74,"Clothes - Cake",0,"Clothes - ?","attire",0,"U",100
"111510","T_JOL C",43,2,75,"Toil - Lease",10,"Toil - ?","",0,"U",100
"111610","T_JOL C",43,2,76,"Sign - Loan",790,"Sign - ?","",0,"U",100
"111710","T_JOL C",43,2,77,"Ounce - Both",55,"Ounce - ?","",0,"U",100
"111810","T_JOL C",43,2,78,"Morning - Temperature",30,"Morning - ?","cold",0,"U",100
"111910","T_JOL C",43,2,79,"Children - Mirror",9,"Children - ?","",0,"U",100
"112010","T_JOL C",43,2,80,"Main - Scar",20,"Main - ?","",0,"U",100
"117613","T_JOL D",44,1,56,"Noise - Loud",100,"Noise - ?","loud",1,"S",100
"118010","T_JOL D",44,1,60,"Maroon - Justice",0,"Maroon - ?","",0,"U",100
"118110","T_JOL D",44,1,61,"Cloth - Stretch",43,"Cloth - ?","stretch",1,"U",100
"118210","T_JOL D",44,1,62,"Election - Maze",10,"Election - ?","",0,"U",100
"118310","T_JOL D",44,1,63,"Charm - Vehicle",1,"Charm - ?","necklace",0,"U",100
"118410","T_JOL D",44,1,64,"Obtain - Meat",3,"Obtain - ?","gain",0,"U",100
"118510","T_JOL D",44,1,65,"Able - Crackle",12,"Able - ?","",0,"U",100
"118610","T_JOL D",44,1,66,"Shake - Shell",23,"Shake - ?","down",0,"U",100
"118710","T_JOL D",44,1,67,"Fiction - Listen",12,"Fiction - ?","hear",0,"U",100
"118810","T_JOL D",44,1,68,"Joke - Keys",12,"Joke - ?","laugh",0,"U",100
"118910","T_JOL D",44,1,69,"Hate - Name",12,"Hate - ?","love",0,"U",100
"119010","T_JOL D",44,1,70,"Bang - Fuzzy",1,"Bang - ?","",0,"U",100
"119110","T_JOL D",44,1,71,"Clear - Moat",20,"Clear - ?","",0,"U",100
"119310","T_JOL D",44,1,73,"Steak - Give",NA,"Steak - ?","give",1,"U",100
"119410","T_JOL D",44,1,74,"Clothes - Cake",46,"Clothes - ?","stretch",0,"U",100
"119510","T_JOL D",44,1,75,"Toil - Lease",2,"Toil - ?","earth",0,"U",100
"119610","T_JOL D",44,1,76,"Sign - Loan",56,"Sign - ?","off",0,"U",100
"119710","T_JOL D",44,1,77,"Ounce - Both",0,"Ounce - ?","",0,"U",100
"119810","T_JOL D",44,1,78,"Morning - Temperature",33,"Morning - ?","temperature",1,"U",100
"119910","T_JOL D",44,1,79,"Children - Mirror",69,"Children - ?","play",0,"U",100
"120010","T_JOL D",44,1,80,"Main - Scar",34,"Main - ?","character",0,"U",100
"126010","T_JOL D",44,2,60,"Round - Circle",78,"Round - ?","",0,"U",100
"126110","T_JOL D",44,2,61,"Clutter - Pusher",34,"Clutter - ?","",0,"U",100
"126210","T_JOL D",44,2,62,"Sacking - Dietary",32,"Sacking - ?","football",0,"U",100
"126310","T_JOL D",44,2,63,"Hungry - Park",42,"Hungry - ?","",0,"U",100
"126410","T_JOL D",44,2,64,"Woman - Lift",21,"Woman - ?","",0,"U",100
"126510","T_JOL D",44,2,65,"Belt - Soon",67,"Belt - ?","pants",0,"U",100
"126610","T_JOL D",44,2,66,"Floor - Discover",45,"Floor - ?","wet",0,"U",100
