Subject,cue_target,ListNum,combined,Direction
53,Turn - Flip,21,2056,B
53,Full - Enough,21,2113,B
53,Car - Windshield,22,3128,B
53,Drink - Sip,22,3636,B
53,Bad - Villain,23,1917,B
53,Dark - Cave,23,2127,B
53,Bird - Penguin,24,1919,B
53,Take - Seize,24,2010,B
53,Star - Actress,25,2515,B
53,Height - Growth,25,4339,B
53,Thread - Thimble,26,2071,B
53,Sentence - Word,26,3063,B
53,Bug - Wasp,27,1827,B
53,Even - Revenge,27,2276,B
53,Pop - Balloon,28,0,B
53,Math - Division,28,2905,B
53,Fruit - Strawberry,29,2010,B
53,Law - Attorney,29,2596,B
53,Best - Favorite,30,2402,B
53,Great - Fantastic,30,4812,B
53,Key - Latch,31,124,B
53,Cat - Panther,31,2154,B
53,Glass - Breakable,32,4343,B
53,Hot - Chili,32,4731,B
53,Dead - Coffin,33,2862,B
53,Ball - Racket,33,3234,B
53,Work - Chore,34,21,B
53,Plane - Aircraft,34,2984,B
53,Fish - Sardine,35,1264,B
53,Hunger - Famine,35,2787,B
53,Sleep - Drowsy,36,1946,B
53,Baseball - League,36,2483,B
53,Smell - Stench,37,2391,B
53,Money - Banker,37,2837,B
53,Honest - Truthful,38,2118,B
53,Clothes - Attire,38,3757,B
53,Plane - Pilot,39,2283,B
53,Sleep - Nap,39,4933,B
53,Fight - Brawl,40,1873,B
53,Fire - Blaze,40,3206,B
53,Razor - Shave,41,2397,S
53,Due - Assignment,41,4057,S
53,Rights - Equal,42,1275,S
53,Number - Amount,42,2451,S
53,Mason - Jar,43,2165,S
53,Location - Site,43,3360,S
53,Candle - Wax,44,1816,S
53,Dump - Waste,44,937,S
53,Wrist - Bracelet,45,2786,S
53,Trial - Jury,45,3225,S
53,Element - Carbon,46,2862,S
53,Architecture - Design,46,4464,S
53,Grill -Bar,47,0,S
53,Gone - Away,47,2870,S
53,Water - Drink,48,2051,S
53,Kidney - Liver,48,4787,S
53,Earth - Ground,49,3090,S
53,Begin - End,49,4465,S
53,Alone - Lonely,50,2142,S
53,Blow - Wind,50,3621,S
53,Dry - Wet,51,3045,S
53,Pop - Soda,51,4005,S
53,Safety - Seatbelt,52,1770,S
53,Wine - Cheese,52,2809,S
53,Truth - Lie,53,1925,S
53,Bathroom - Toilet,53,2622,S
53,Phone - Communication,54,2974,S
53,Choice - Decision,54,4658,S
53,Shoe - Foot,55,1807,S
53,Rod - Reel,55,3335,S
53,Flea - Tick,56,2474,S
53,Past - Future,56,3558,S
53,Loud - Noise,57,2271,S
53,Lettuce - Salad,57,2353,S
53,Own - Have,58,1815,S
53,Honey - Bee,58,2619,S
53,Baby - Child,59,2266,S
53,Tantrum - Temper,59,2954,S
53,Sun - Tan,60,1998,S
53,Circle - Round,60,3790,S
53,Justice - Maroon,61,2308,S
53,Pusher - Clutter,61,62,U
53,Dietary - Sacking,62,2360,U
53,Stretch - Cloth,62,3093,U
53,Park - Hungry,63,2509,U
53,Give - Steak,63,2750,U
53,Lift - Woman,64,2961,U
53,Maze - Election,64,3535,U
53,Meat - Obtain,65,2277,U
53,Soon - Belt,65,2409,U
53,Discover - Floor,66,2315,U
53,Crackle - Able,66,2872,U
53,Shell - Snake,67,1462,U
53,Death - Business,67,4048,U
53,Listen - Fiction,68,2412,U
53,Debate - Sight,68,4844,U
53,Keys - Joke,69,2377,U
53,Artery - Bronze,69,3698,U
53,Fix - Hand,70,2422,U
53,Cake - Clothes,70,4731,U
53,Name - Hate,71,1768,U
53,Machine - Position,71,3222,U
53,Fuzzy - Bang,72,1553,U
53,Happy - Car,72,1770,U
53,Allow - Tuck,73,1668,U
53,Moat - Clear,73,2740,U
53,Art - Lion,74,1726,U
53,Lease - Toil,74,2056,U
53,Loan - Sign,75,1582,U
53,Strong - Accident,75,3248,U
53,Both - Ounce,76,2422,U
53,Sugar - Riddle,76,77,U
53,Valley - Add,77,4000,U
53,Temperature - Morning,77,4432,U
53,Mirror - Children,78,3229,U
53,Cash - Would,78,4299,U
53,Hide - Sick,79,1646,U
53,Main - Scar,79,2664,U
53,Charm - Vehicle,80,2453,U
53,King - Vase,80,3514,U
54,Delinquent - Bad,1,2678,F
54,Extension - Long,1,4838,F
54,Digestion - Stomach,2,3004,F
54,Clue - Game,2,3993,F
54,Wage - Money,3,3010,F
54,Cactus - Plant,3,3708,F
54,Chisel - Hammer,4,2663,F
54,Shoelace - Tie,4,3039,F
54,Editor - News,5,2714,F
54,Detective - Mystery,5,3603,F
54,Adjourn - End,6,2700,F
54,Hornet - Sting,6,4167,F
54,Furry - Dog,7,2911,F
54,Bitter - Cold,7,3999,F
54,Root - Plant,8,2481,F
54,Litter - Trash,8,368,F
54,Swan - Bird,9,2767,F
54,Cherry - Red,9,3107,F
54,Scalp - Head,10,2149,F
54,Paw - Dog,10,2442,F
54,Driver - Car,11,2344,F
54,Way - Out,11,3041,F
54,Hygiene - Clean,12,3067,F
54,Chop - Cut,12,3642,F
54,Mule - Donkey,13,2952,F
54,Bridge - Water,13,3491,F
54,Document - Paper,14,2609,F
54,Geology - Rock,14,3247,F
54,Revolution - War,15,2539,F
54,Incense - Smell,15,2953,F
54,Dine - Eat,16,3365,F
54,Discussion - Talk,16,3439,F
54,Herd - Cow,17,3687,F
54,Shears - Scissors,17,4759,F
54,Credit - Card,18,2453,F
54,Feud - Fight,18,3451,F
54,Orchid - Flower,19,3118,F
54,Chill - Cold,19,3796,F
54,Tuna -  Fish,20,2549,F
54,Affection - Love,20,2797,F
54,Full - Enough,21,3501,B
54,Turn - Flip,21,3934,B
54,Drink - Sip,22,2713,B
54,Car - Windshield,22,2980,B
54,Bad - Villain,23,3745,B
54,Dark - Cave,23,4110,B
54,Bird - Penguin,24,2719,B
54,Take - Seize,24,3739,B
54,Height - Growth,25,3341,B
54,Star - Actress,25,4379,B
54,Sentence - Word,26,2581,B
54,Thread - Thimble,26,3415,B
54,Bug - Wasp,27,3459,B
54,Even - Revenge,27,3825,B
54,Math - Division,28,3152,B
54,Pop - Balloon,28,3664,B
54,Law - Attorney,29,2506,B
54,Fruit - Strawberry,29,3946,B
54,Great - Fantastic,30,3003,B
54,Best - Favorite,30,4621,B
54,Cat - Panther,31,2703,B
54,Key - Latch,31,2707,B
54,Glass - Breakable,32,2587,B
54,Hot - Chili,32,3403,B
54,Dead - Coffin,33,2400,B
54,Ball - Racket,33,2775,B
54,Work - Chore,34,2953,B
54,Plane - Aircraft,34,3068,B
54,Fish - Sardine,35,3317,B
54,Hunger - Famine,35,3716,B
54,Baseball - League,36,2352,B
54,Sleep - Drowsy,36,2585,B
54,Smell - Stench,37,2963,B
54,Money - Banker,37,3375,B
54,Honest - Truthful,38,2289,B
54,Clothes - Attire,38,2986,B
54,Sleep - Nap,39,2935,B
54,Plane - Pilot,39,3054,B
54,Fire - Blaze,40,2747,B
54,Fight - Brawl,40,345,B
54,Razor - Shave,41,2888,S
54,Due - Assignment,41,3230,S
54,Rights - Equal,42,3768,S
54,Number - Amount,42,4082,S
54,Mason - Jar,43,3365,S
54,Location - Site,43,3549,S
54,Dump - Waste,44,2874,S
54,Candle - Wax,44,3077,S
54,Wrist - Bracelet,45,3895,S
54,Trial - Jury,45,3942,S
54,Element - Carbon,46,2860,S
54,Architecture - Design,46,3591,S
54,Grill -Bar,47,3175,S
54,Gone - Away,47,3257,S
54,Water - Drink,48,2609,S
54,Kidney - Liver,48,2669,S
54,Begin - End,49,2587,S
54,Earth - Ground,49,2636,S
54,Alone - Lonely,50,2832,S
54,Blow - Wind,50,3579,S
54,Pop - Soda,51,2425,S
54,Dry - Wet,51,3137,S
54,Wine - Cheese,52,2430,S
54,Safety - Seatbelt,52,3548,S
54,Truth - Lie,53,3140,S
54,Bathroom - Toilet,53,3295,S
54,Phone - Communication,54,3101,S
54,Choice - Decision,54,3319,S
54,Shoe - Foot,55,2691,S
54,Rod - Reel,55,2805,S
54,Flea - Tick,56,2262,S
54,Past - Future,56,3288,S
54,Lettuce - Salad,57,3590,S
54,Loud - Noise,57,4268,S
54,Honey - Bee,58,2967,S
54,Own - Have,58,3901,S
54,Baby - Child,59,2959,S
54,Tantrum - Temper,59,3327,S
54,Circle - Round,60,3288,S
54,Sun - Tan,60,3472,S
54,Pusher - Clutter,61,2914,S
54,Justice - Maroon,61,3458,U
54,Dietary - Sacking,62,2889,U
54,Stretch - Cloth,62,3166,U
54,Park - Hungry,63,3391,U
54,Give - Steak,63,3679,U
54,Maze - Election,64,3002,U
54,Lift - Woman,64,3068,U
54,Soon - Belt,65,2744,U
54,Meat - Obtain,65,3890,U
54,Discover - Floor,66,3210,U
54,Crackle - Able,66,3234,U
54,Death - Business,67,2755,U
54,Shell - Snake,67,3955,U
54,Debate - Sight,68,2936,U
54,Listen - Fiction,68,3639,U
54,Artery - Bronze,69,2441,U
54,Keys - Joke,69,3071,U
54,Fix - Hand,70,2334,U
54,Cake - Clothes,70,3561,U
54,Name - Hate,71,2759,U
54,Machine - Position,71,3931,U
54,Fuzzy - Bang,72,3034,U
54,Happy - Car,72,3160,U
54,Allow - Tuck,73,2529,U
54,Moat - Clear,73,2650,U
54,Art - Lion,74,2245,U
54,Lease - Toil,74,3556,U
54,Strong - Accident,75,3010,U
54,Loan - Sign,75,4927,U
54,Sugar - Riddle,76,2672,U
54,Both - Ounce,76,4719,U
54,Valley - Add,77,3119,U
54,Temperature - Morning,77,3495,U
54,Cash - Would,78,3065,U
54,Mirror - Children,78,4407,U
54,Hide - Sick,79,3929,U
54,Main - Scar,79,4338,U
54,Charm - Vehicle,80,2977,U
54,King - Vase,80,3170,U
55,Flip - Turn,1,2093,F
55,Enough - Full,1,2522,F
55,Windshield - Car,2,2012,F
55,Sip - Drink,2,2873,F
55,Cave - Dark,3,1624,F
55,Villain - Bad,3,1770,F
55,Penguin - Bird,4,1855,F
55,Seize - Take,4,2047,F
55,Actress - Star,5,2315,F
55,Growth - Height,5,2678,F
55,Thimble - Thread,6,1849,F
55,Word - Sentence,6,2598,F
55,Revenge - Even,7,2460,F
55,Wasp - Bug,7,2951,F
55,Balloon - Pop,8,1555,F
55,Division - Math,8,2880,F
55,Strawberry - Fruit,9,2580,F
55,Attorney - Law,9,2971,F
55,Fantastic - Great,10,2603,F
55,Favorite - Best,10,3248,F
55,Panther - Cat,11,1692,F
55,Latch - Key,11,3112,F
55,Chili - Hot,12,1258,F
55,Breakable - Glass,12,989,F
55,Coffin - Dead,13,1746,F
55,Racket - Ball,13,3184,F
55,Chore - Work,14,1511,F
55,Aircraft - Plane,14,1676,F
55,Sardine - Fish,15,1589,F
55,Famine - Hunger,15,2491,F
55,Drowsy - Sleep,16,1835,F
55,League - Baseball,16,1888,F
55,Banker - Money,17,1518,F
55,Stench - Smell,17,2262,F
55,Attire - Clothes,18,2743,F
55,Truthful - Honest,18,2868,F
55,Nap - Sleep,19,2069,F
55,Pilot - Plane,19,3273,F
55,Brawl - Fight,20,1530,F
55,Blaze - Fire,20,3835,F
55,Bad - Delinquent,21,2044,B
55,Long - Extension,21,2078,B
55,Game - Clue,22,1811,B
55,Stomach - Digestion,22,2574,B
55,Tie - Shoelace,23,1433,B
55,Money - Wage,23,2410,B
55,News - Editor,24,1631,B
55,Mystery - Detective,24,1689,B
55,End - Adjourn,25,2337,B
55,Sting - Hornet,25,4232,B
55,Dog - Furry,26,2261,B
55,Cold - Bitter,26,3658,B
55,Trash - Litter,27,2240,B
55,Plant - Root,27,2672,B
55,Red - Cherry,28,1439,B
55,Bird - Swan,28,3712,B
55,Head - Scalp,29,1114,B
55,Dog - Paw,29,3776,B
55,Car - Driver,30,2300,B
55,Out - Way,30,3002,B
55,Cut - Chop,31,2470,B
55,Clean - Hygiene,31,3607,B
55,Donkey - Mule,32,2380,B
55,Water - Bridge,32,3517,B
55,Paper - Document,33,1480,B
55,Rock - Geology,33,2988,B
55,Smell - Incense,34,1475,B
55,War - Revolution,34,849,B
55,Talk - Discussion,35,1210,B
55,Eat - Dine,35,1561,B
55,Scissors - Shears,36,1664,B
55,Cow - Herd,36,1894,B
55,Fight - Feud,37,1758,B
55,Card - Credit,37,2792,B
55,Flower - Orchid,38,3001,B
55,Plant - Cactus,38,3226,B
55,Cold - Chill,39,1536,B
55,Fish - Tuna,39,2089,B
55,Love - Affection,40,1638,B
55,Hammer - Chisel,40,2099,B
55,Shave - Razor,41,1521,S
55,Assignment - Due,41,2586,S
55,Equal - Rights,42,1505,S
55,Amount - Number,42,2486,S
55,Site - Location,43,1964,S
55,Jar - Mason,43,2634,S
55,Wax - Candle,44,2004,S
55,Waste - Dump,44,3636,S
55,Bracelet - Wrist,45,2182,S
55,Jury - Trial,45,4471,S
55,Carbon - Element,46,2291,S
55,Design - Architecture,46,2443,S
55,Away - Gone,47,1749,S
55,Bar - Grill,47,2493,S
55,Drink - Water,48,1506,S
55,Liver - Kidney,48,2393,S
55,Ground - Earth,49,1485,S
55,End - Begin,49,2866,S
55,Wind - Blow,50,1236,S
55,Lonely - Alone,50,960,S
55,Seatbelt - Safety,51,1824,S
55,Soda - Pop,51,2903,S
55,Lie - Truth,52,2386,S
55,Cheese - Wine,52,2633,S
55,Communication - Phone,53,1454,S
55,Toilet - Bathroom,53,2273,S
55,Reel - Rod,54,1896,S
55,Decision - Choice,54,4154,S
55,Tick - Flea,55,1875,S
55,Foot - Shoe,55,2991,S
55,Future - Past,56,1640,S
55,Noise - Loud,56,2642,S
55,Have - Own,57,1865,S
55,Salad - Lettuce,57,1959,S
55,Bee - Honey,58,1902,S
55,Temper - Tantrum,58,3449,S
55,Tan - Sun,59,1452,S
55,Child - Baby,59,1669,S
55,Maroon - Justice,60,2012,S
55,Round - Circle,60,2873,S
55,Clutter - Pusher,61,2011,S
55,Cloth - Stretch,61,2425,U
55,Election - Maze,62,1845,U
55,Sacking - Dietary,62,3465,U
55,Hungry - Park,63,2347,U
55,Charm - Vehicle,63,2713,U
55,Woman - Lift,64,1613,U
55,Obtain - Meat,64,2694,U
55,Belt - Soon,65,1912,U
55,Able - Crackle,65,2749,U
55,Floor - Discover,66,1395,U
55,Shake - Shell,66,2793,U
55,Business - Death,67,1744,U
55,Fiction - Listen,67,2271,U
55,Joke - Keys,68,1439,U
55,Sight - Debate,68,1947,U
55,Hate - Name,69,1373,U
55,Bronze - Artery,69,3316,U
55,Bang - Fuzzy,70,1799,U
55,Hand - Fix,70,2380,U
55,Position - Machine,71,1508,U
55,Clear - Moat,71,2580,U
55,Car - Happy,72,1906,U
55,Wet - Dry,72,1976,U
55,Steak - Give,73,1961,U
55,Tuck - Allow,73,3890,U
55,Clothes - Cake,74,1970,U
55,Lion - Art,74,2538,U
55,Toil - Lease,75,1592,U
55,Accident - Strong,75,2887,U
55,Sign - Loan,76,1530,U
55,Riddle - Sugar,76,1821,U
55,Ounce - Both,77,1287,U
55,Add - Valley,77,2213,U
55,Morning - Temperature,78,1843,U
55,Would - Cash,78,3325,U
55,Sick - Hide,79,1889,U
55,Children - Mirror,79,2488,U
55,Main - Scar,80,2832,U
55,Vase - King,80,3734,U
56,Enough - Full,1,2544,F
56,Flip - Turn,1,3545,F
56,Windshield - Car,2,2808,F
56,Sip - Drink,2,3042,F
56,Villain - Bad,3,2098,F
56,Cave - Dark,3,3986,F
56,Seize - Take,4,3587,F
56,Penguin - Bird,4,3738,F
56,Actress - Star,5,3036,F
56,Growth - Height,5,3260,F
56,Word - Sentence,6,2448,F
56,Thimble - Thread,6,2768,F
56,Wasp - Bug,7,2058,F
56,Revenge - Even,7,2891,F
56,Division - Math,8,2243,F
56,Balloon - Pop,8,2696,F
56,Strawberry - Fruit,9,2150,F
56,Attorney - Law,9,2526,F
56,Fantastic - Great,10,3464,F
56,Favorite - Best,10,3652,F
56,Panther - Cat,11,2939,F
56,Latch - Key,11,3634,F
56,Chili - Hot,12,3215,F
56,Breakable - Glass,12,3882,F
56,Racket - Ball,13,2056,F
56,Coffin - Dead,13,3118,F
56,Chore - Work,14,2392,F
56,Aircraft - Plane,14,3155,F
56,Famine - Hunger,15,2728,F
56,Sardine - Fish,15,3270,F
56,League - Baseball,16,2436,F
56,Drowsy - Sleep,16,3422,F
56,Banker - Money,17,2364,F
56,Stench - Smell,17,2964,F
56,Truthful - Honest,18,1913,F
56,Attire - Clothes,18,2855,F
56,Nap - Sleep,19,2751,F
56,Pilot - Plane,19,2857,F
56,Brawl - Fight,20,2738,F
56,Blaze - Fire,20,3119,F
56,Bad - Delinquent,21,3695,B
56,Long - Extension,21,3748,B
56,Stomach - Digestion,22,2389,B
56,Game - Clue,22,2960,B
56,Money - Wage,23,2069,B
56,Tie - Shoelace,23,3541,B
56,News - Editor,24,2210,B
56,Mystery - Detective,24,4055,B
56,Sting - Hornet,25,2027,B
56,End - Adjourn,25,4020,B
56,Cold - Bitter,26,3659,B
56,Dog - Furry,26,3880,B
56,Plant - Root,27,2676,B
56,Trash - Litter,27,4778,B
56,Bird - Swan,28,2380,B
56,Red - Cherry,28,2963,B
56,Dog - Paw,29,2123,B
56,Head - Scalp,29,2364,B
56,Car - Driver,30,1632,B
56,Out - Way,30,3458,B
56,Clean - Hygiene,31,2404,B
56,Cut - Chop,31,3092,B
56,Donkey - Mule,32,1931,B
56,Water - Bridge,32,2506,B
56,Paper - Document,33,2399,B
56,Rock - Geology,33,3487,B
56,War - Revolution,34,2259,B
56,Smell - Incense,34,4039,B
56,Talk - Discussion,35,2021,B
56,Eat - Dine,35,2966,B
56,Cow - Herd,36,2398,B
56,Scissors - Shears,36,2786,B
56,Card - Credit,37,2453,B
56,Fight - Feud,37,3841,B
56,Flower - Orchid,38,2511,B
56,Plant - Cactus,38,2825,B
56,Fish - Tuna,39,1736,B
56,Cold - Chill,39,3683,B
56,Love - Affection,40,2715,B
56,Hammer - Chisel,40,4444,B
56,Shave - Razor,41,1830,S
56,Assignment - Due,41,3190,S
56,Amount - Number,42,3140,S
56,Equal - Rights,42,3809,S
56,Site - Location,43,2589,S
56,Jar - Mason,43,4188,S
56,Wax - Candle,44,2244,S
56,Waste - Dump,44,3069,S
56,Jury - Trial,45,2190,S
56,Bracelet - Wrist,45,2750,S
56,Carbon - Element,46,3573,S
56,Design - Architecture,46,3584,S
56,Bar - Grill,47,2038,S
56,Away - Gone,47,2856,S
56,Drink - Water,48,2265,S
56,Liver - Kidney,48,2403,S
56,Ground - Earth,49,1902,S
56,End - Begin,49,2653,S
56,Wind - Blow,50,2169,S
56,Lonely - Alone,50,2236,S
56,Soda - Pop,51,1859,S
56,Seatbelt - Safety,51,2495,S
56,Lie - Truth,52,2826,S
56,Cheese - Wine,52,3517,S
56,Toilet - Bathroom,53,2490,S
56,Communication - Phone,53,3203,S
56,Decision - Choice,54,2692,S
56,Reel - Rod,54,3872,S
56,Foot - Shoe,55,2137,S
56,Tick - Flea,55,3230,S
56,Future - Past,56,2366,S
56,Noise - Loud,56,2559,S
56,Salad - Lettuce,57,2093,S
56,Have - Own,57,4552,S
56,Bee - Honey,58,2524,S
56,Temper - Tantrum,58,4194,S
56,Child - Baby,59,1979,S
56,Tan - Sun,59,3101,S
56,Round - Circle,60,2563,S
56,Maroon - Justice,60,3562,S
56,Clutter - Pusher,61,3282,S
56,Cloth - Stretch,61,4330,U
56,Election - Maze,62,2243,U
56,Sacking - Dietary,62,2722,U
56,Hungry - Park,63,2613,U
56,Charm - Vehicle,63,2872,U
56,Obtain - Meat,64,3023,U
56,Woman - Lift,64,3968,U
56,Able - Crackle,65,0,U
56,Belt - Soon,65,2192,U
56,Floor - Discover,66,2649,U
56,Shake - Shell,66,4994,U
56,Fiction - Listen,67,2765,U
56,Business - Death,67,3200,U
56,Sight - Debate,68,2548,U
56,Joke - Keys,68,4676,U
56,Hate - Name,69,2892,U
56,Bronze - Artery,69,4992,U
56,Hand - Fix,70,3159,U
56,Bang - Fuzzy,70,4683,U
56,Clear - Moat,71,2919,U
56,Position - Machine,71,4208,U
56,Car - Happy,72,1951,U
56,Wet - Dry,72,2408,U
56,Tuck - Allow,73,2290,U
56,Steak - Give,73,4174,U
56,Lion - Art,74,2646,U
56,Clothes - Cake,74,3469,U
56,Accident - Strong,75,2274,U
56,Toil - Lease,75,4118,U
56,Riddle - Sugar,76,3302,U
56,Sign - Loan,76,4656,U
56,Add - Valley,77,2320,U
56,Ounce - Both,77,4430,U
56,Would - Cash,78,3125,U
56,Morning - Temperature,78,3752,U
56,Sick - Hide,79,1754,U
56,Children - Mirror,79,2135,U
56,Vase - King,80,1867,U
56,Main - Scar,80,4712,U
57,Extension - Long,1,3379,F
57,Delinquent - Bad,1,3893,F
57,Clue - Game,2,3485,F
57,Digestion - Stomach,2,4160,F
57,Wage - Money,3,2546,F
57,Cactus - Plant,3,3260,F
57,Shoelace - Tie,4,2479,F
57,Chisel - Hammer,4,3604,F
57,Detective - Mystery,5,3545,F
57,Editor - News,5,3755,F
57,Adjourn - End,6,1734,F
57,Hornet - Sting,6,4313,F
57,Furry - Dog,7,3051,F
57,Bitter - Cold,7,3810,F
57,Litter - Trash,8,3200,F
57,Root - Plant,8,4071,F
57,Cherry - Red,9,2035,F
57,Swan - Bird,9,2262,F
57,Scalp - Head,10,2703,F
57,Paw - Dog,10,3261,F
57,Way - Out,11,3584,F
57,Driver - Car,11,3918,F
57,Chop - Cut,12,3696,F
57,Hygiene - Clean,12,4823,F
57,Bridge - Water,13,3582,F
57,Mule - Donkey,13,3920,F
57,Document - Paper,14,3331,F
57,Geology - Rock,14,3337,F
57,Incense - Smell,15,2061,F
57,Revolution - War,15,3373,F
57,Dine - Eat,16,2730,F
57,Discussion - Talk,16,4123,F
57,Herd - Cow,17,2633,F
57,Shears - Scissors,17,3293,F
57,Feud - Fight,18,2812,F
57,Credit - Card,18,3608,F
57,Chill - Cold,19,0,F
57,Orchid - Flower,19,3350,F
57,Tuna -  Fish,20,2706,F
57,Affection - Love,20,4144,F
57,Turn - Flip,21,2129,B
57,Full - Enough,21,3221,B
57,Car - Windshield,22,3845,B
57,Drink - Sip,22,3961,B
57,Bad - Villain,23,2967,B
57,Dark - Cave,23,3410,B
57,Take - Seize,24,2211,B
57,Bird - Penguin,24,3997,B
57,Star - Actress,25,3144,B
57,Height - Growth,25,3785,B
57,Thread - Thimble,26,2455,B
57,Sentence - Word,26,3082,B
57,Even - Revenge,27,4037,B
57,Bug - Wasp,27,4308,B
57,Pop - Balloon,28,2138,B
57,Math - Division,28,3770,B
57,Law - Attorney,29,3757,B
57,Fruit - Strawberry,29,3901,B
57,Best - Favorite,30,3927,B
57,Great - Fantastic,30,4609,B
57,Cat - Panther,31,2406,B
57,Key - Latch,31,2973,B
57,Hot - Chili,32,3572,B
57,Glass - Breakable,32,3852,B
57,Ball - Racket,33,2639,B
57,Dead - Coffin,33,3678,B
57,Plane - Aircraft,34,2366,B
57,Work - Chore,34,3363,B
57,Fish - Sardine,35,3516,B
57,Hunger - Famine,35,3888,B
57,Sleep - Drowsy,36,3343,B
57,Baseball - League,36,4397,B
57,Money - Banker,37,3127,B
57,Smell - Stench,37,4323,B
57,Honest - Truthful,38,2769,B
57,Clothes - Attire,38,4629,B
57,Plane - Pilot,39,2414,B
57,Sleep - Nap,39,2946,B
57,Fire - Blaze,40,3123,B
57,Fight - Brawl,40,3967,B
57,Razor - Shave,41,3425,S
57,Due - Assignment,41,3551,S
57,Number - Amount,42,2518,S
57,Rights - Equal,42,4906,S
57,Location - Site,43,3024,S
57,Mason - Jar,43,4096,S
57,Candle - Wax,44,2581,S
57,Dump - Waste,44,4319,S
57,Wrist - Bracelet,45,2944,S
57,Trial - Jury,45,3848,S
57,Element - Carbon,46,2500,S
57,Architecture - Design,46,3772,S
57,Grill -Bar,47,2607,S
57,Gone - Away,47,4600,S
57,Water - Drink,48,2644,S
57,Kidney - Liver,48,3270,S
57,Earth - Ground,49,3853,S
57,Begin - End,49,3900,S
57,Blow - Wind,50,3478,S
57,Alone - Lonely,50,4457,S
57,Pop - Soda,51,2712,S
57,Dry - Wet,51,3332,S
57,Safety - Seatbelt,52,3489,S
57,Wine - Cheese,52,3742,S
57,Truth - Lie,53,2500,S
57,Bathroom - Toilet,53,3096,S
57,Phone - Communication,54,2729,S
57,Choice - Decision,54,3771,S
57,Rod - Reel,55,2009,S
57,Shoe - Foot,55,4343,S
57,Past - Future,56,3322,S
57,Flea - Tick,56,4048,S
57,Loud - Noise,57,3429,S
57,Lettuce - Salad,57,4068,S
57,Honey - Bee,58,2611,S
57,Own - Have,58,2694,S
57,Tantrum - Temper,59,2826,S
57,Baby - Child,59,3662,S
57,Sun - Tan,60,2574,S
57,Circle - Round,60,2803,S
57,Justice - Maroon,61,2167,S
57,Pusher - Clutter,61,3029,U
57,Stretch - Cloth,62,2609,U
57,Dietary - Sacking,62,3212,U
57,Park - Hungry,63,2265,U
57,Give - Steak,63,3536,U
57,Lift - Woman,64,2128,U
57,Maze - Election,64,2820,U
57,Soon - Belt,65,3074,U
57,Meat - Obtain,65,3098,U
57,Discover - Floor,66,2492,U
57,Crackle - Able,66,2752,U
57,Death - Business,67,2433,U
57,Shell - Snake,67,2684,U
57,Listen - Fiction,68,0,U
57,Debate - Sight,68,3941,U
57,Keys - Joke,69,2582,U
57,Artery - Bronze,69,2807,U
57,Fix - Hand,70,2913,U
57,Cake - Clothes,70,2946,U
57,Name - Hate,71,2458,U
57,Machine - Position,71,3086,U
57,Happy - Car,72,3067,U
57,Fuzzy - Bang,72,4591,U
57,Moat - Clear,73,2333,U
57,Allow - Tuck,73,2352,U
57,Lease - Toil,74,2046,U
57,Art - Lion,74,3810,U
57,Loan - Sign,75,2143,U
57,Strong - Accident,75,3825,U
57,Both - Ounce,76,2648,U
57,Sugar - Riddle,76,4166,U
57,Valley - Add,77,2136,U
57,Temperature - Morning,77,2499,U
57,Mirror - Children,78,1788,U
57,Cash - Would,78,2377,U
57,Main - Scar,79,3298,U
57,Hide - Sick,79,4274,U
57,Charm - Vehicle,80,2662,U
57,King - Vase,80,2908,U
58,Delinquent - Bad,1,1851,F
58,Extension - Long,1,2496,F
58,Clue - Game,2,1770,F
58,Digestion - Stomach,2,2619,F
58,Cactus - Plant,3,1313,F
58,Wage - Money,3,2152,F
58,Chisel - Hammer,4,0,F
58,Shoelace - Tie,4,2037,F
58,Editor - News,5,2775,F
58,Detective - Mystery,5,2862,F
58,Hornet - Sting,6,1461,F
58,Adjourn - End,6,1804,F
58,Furry - Dog,7,1424,F
58,Bitter - Cold,7,2157,F
58,Litter - Trash,8,1377,F
58,Root - Plant,8,1743,F
58,Cherry - Red,9,1422,F
58,Swan - Bird,9,2488,F
58,Scalp - Head,10,1505,F
58,Paw - Dog,10,3349,F
58,Driver - Car,11,1290,F
58,Way - Out,11,1544,F
58,Hygiene - Clean,12,1660,F
58,Chop - Cut,12,1873,F
58,Mule - Donkey,13,2014,F
58,Bridge - Water,13,2443,F
58,Document - Paper,14,1666,F
58,Geology - Rock,14,1748,F
58,Incense - Smell,15,1694,F
58,Revolution - War,15,2165,F
58,Dine - Eat,16,1312,F
58,Discussion - Talk,16,3538,F
58,Shears - Scissors,17,1536,F
58,Herd - Cow,17,1873,F
58,Credit - Card,18,1906,F
58,Feud - Fight,18,1953,F
58,Chill - Cold,19,2145,F
58,Orchid - Flower,19,2505,F
58,Affection - Love,20,1432,F
58,Tuna -  Fish,20,2859,F
58,Full - Enough,21,1942,B
58,Turn - Flip,21,1997,B
58,Car - Windshield,22,1889,B
58,Drink - Sip,22,3937,B
58,Bad - Villain,23,1629,B
58,Dark - Cave,23,4523,B
58,Bird - Penguin,24,1167,B
58,Take - Seize,24,1765,B
58,Height - Growth,25,2198,B
58,Star - Actress,25,3491,B
58,Sentence - Word,26,2281,B
58,Thread - Thimble,26,2935,B
58,Even - Revenge,27,2239,B
58,Bug - Wasp,27,2447,B
