ExperimentName,Subject,Group,Block,Trial,STIM,TASK,Switch,Congruent,CVOE,Response,KEY,Correct?,RT,,Q = CON
CVOE_C,3,1,2,89,J 39,,,FALSE,CV,q,q,,484,,
CVOE_C,3,1,2,90,A 11,,,TRUE,CV,p,p,,509,,
CVOE_C,3,1,2,91,O 76,,,FALSE,CV,p,p,,490,,
CVOE_C,3,1,2,92,A 62,,,FALSE,CV,p,p,,406,,
CVOE_C,3,1,2,93,O 27,,,TRUE,CV,p,p,,342,,
CVOE_C,3,1,2,94,E 66,,,FALSE,CV,p,p,,420,,
CVOE_C,3,1,2,95,J 62,,,TRUE,CV,q,q,,647,,
CVOE_C,3,1,2,96,H 72,,,TRUE,CV,p,q,,530,,
CVOE_C,3,1,2,97,E 49,,,TRUE,CV,p,p,,973,,
CVOE_C,3,1,2,98,D 52,,,TRUE,CV,q,q,,648,,
CVOE_C,3,1,2,99,H 62,,,TRUE,CV,q,q,,451,,
CVOE_C,3,1,2,100,I 11,,,TRUE,CV,p,p,,694,,
CVOE_C,3,1,2,101,A 98,,,FALSE,CV,p,p,,425,,
CVOE_C,3,1,2,102,H 29,,,FALSE,CV,q,q,,559,,
CVOE_C,3,1,2,103,E 83,,,TRUE,CV,q,p,,479,,
CVOE_C,3,1,2,104,D 43,,,FALSE,CV,q,q,,1089,,
CVOE_C,3,1,2,105,P 45,,,TRUE,CV,q,q,,555,,
CVOE_C,3,1,2,106,J 17,,,TRUE,CV,q,q,,459,,
CVOE_C,3,1,3,11,A 44,Letter,N,TRUE,CV,p,p,,4507,,
CVOE_C,3,1,3,12,D 94,Letter,N,FALSE,CV,q,q,,2017,,
CVOE_C,3,1,3,13,E 75,Number,Y,FALSE,OE,q,p,,1405,,
CVOE_C,3,1,3,14,H 81,Number,N,TRUE,OE,q,p,,1430,,
CVOE_C,3,1,3,15,I 64,Letter,Y,TRUE,CV,p,p,,1468,,
CVOE_C,3,1,3,16,J 54,Letter,N,FALSE,CV,q,q,,1298,,
CVOE_C,3,1,3,17,O 23,Number,Y,FALSE,OE,q,q,,1613,,
CVOE_C,3,1,3,18,P 05,Number,N,TRUE,OE,p,q,,1017,,
CVOE_C,3,1,3,19,S 34,Letter,Y,FALSE,CV,q,q,,1900,,
CVOE_C,3,1,3,20,U 88,Letter,N,TRUE,CV,p,p,,2090,,
CVOE_C,3,1,3,21,A 70,Number,Y,TRUE,OE,p,p,,2598,,
CVOE_C,3,1,3,22,D 12,Number,N,FALSE,OE,p,p,,1335,,
CVOE_C,3,1,3,23,E 79,Letter,Y,FALSE,CV,p,p,,1834,,
CVOE_C,3,1,3,24,H 72,Letter,N,FALSE,CV,q,q,,3035,,
CVOE_C,3,1,3,25,I 41,Number,Y,FALSE,OE,q,q,,1605,,
CVOE_C,3,1,3,26,J 63,Number,N,TRUE,OE,q,q,,1174,,
CVOE_C,3,1,3,27,O 03,Letter,Y,FALSE,CV,p,p,,2857,,
CVOE_C,3,1,3,28,P 75,Letter,N,TRUE,CV,q,q,,3125,,
CVOE_C,3,1,3,29,S 61,Number,Y,TRUE,OE,q,q,,1774,,
CVOE_C,3,1,3,30,U 28,Number,N,TRUE,OE,p,p,,1410,,
CVOE_C,3,1,3,31,A 21,Letter,Y,FALSE,CV,p,p,,949,,
CVOE_C,3,1,3,32,D 18,Letter,N,FALSE,CV,q,q,,4483,,
CVOE_C,3,1,3,33,E 35,Number,Y,FALSE,OE,q,q,,1237,,
CVOE_C,3,1,3,34,H 62,Number,N,FALSE,OE,p,p,,1005,,
CVOE_C,3,1,3,35,I 82,Letter,Y,TRUE,CV,p,p,,678,,
CVOE_C,3,1,3,36,J 78,Letter,N,FALSE,CV,q,q,,4118,,
CVOE_C,3,1,3,37,O 12,Number,Y,TRUE,OE,p,p,,2168,,
CVOE_C,3,1,3,38,P 13,Number,N,TRUE,OE,q,q,,972,,
CVOE_C,3,1,3,39,S 07,Letter,Y,TRUE,CV,q,q,,1519,,
CVOE_C,3,1,3,40,U 36,Letter,N,TRUE,CV,p,p,,2040,,
CVOE_C,3,1,3,41,A 96,Number,Y,TRUE,OE,p,p,,1601,,
CVOE_C,3,1,3,42,D 04,Number,N,FALSE,OE,p,p,,818,,
CVOE_C,3,1,3,43,E 60,Letter,Y,TRUE,CV,q,p,,677,,
CVOE_C,3,1,3,44,H 83,Letter,N,TRUE,CV,q,q,,2141,,
CVOE_C,3,1,3,45,I 64,Number,Y,TRUE,OE,p,p,,1564,,
CVOE_C,3,1,3,46,J 76,Number,N,FALSE,OE,p,p,,852,,
CVOE_C,3,1,3,47,O 78,Letter,Y,TRUE,CV,p,p,,1080,,
CVOE_C,3,1,3,48,P 09,Letter,N,TRUE,CV,q,q,,1872,,
CVOE_C,3,1,3,49,S 72,Number,Y,FALSE,OE,q,p,,671,,
CVOE_C,3,1,3,50,U 47,Number,N,FALSE,OE,p,q,,2060,,
CVOE_C,3,1,3,51,A 31,Letter,Y,FALSE,CV,p,p,,2331,,
CVOE_C,3,1,3,52,D 96,Letter,N,FALSE,CV,q,q,,1198,,
CVOE_C,3,1,3,53,E 40,Number,Y,TRUE,OE,p,p,,1063,,
CVOE_C,3,1,3,54,H 79,Number,N,TRUE,OE,q,q,,1237,,
CVOE_C,3,1,3,55,I 15,Letter,Y,FALSE,CV,p,p,,1118,,
CVOE_C,3,1,3,56,J 07,Letter,N,TRUE,CV,q,q,,2070,,
CVOE_C,3,1,3,57,O 61,Number,Y,FALSE,OE,q,q,,3885,,
CVOE_C,3,1,3,58,P 58,Number,N,FALSE,OE,p,p,,1166,,
CVOE_C,3,1,3,59,S 37,Letter,Y,TRUE,CV,q,q,,898,,
CVOE_C,3,1,3,60,U 61,Letter,N,FALSE,CV,p,p,,949,,
CVOE_C,3,1,3,61,A 17,Number,Y,FALSE,OE,q,q,,1627,,
CVOE_C,3,1,3,62,D 85,Number,N,TRUE,OE,q,q,,1553,,
CVOE_C,3,1,3,63,E 20,Letter,Y,TRUE,CV,p,p,,2418,,
CVOE_C,3,1,3,64,H 86,Letter,N,FALSE,CV,q,q,,3045,,
CVOE_C,3,1,3,65,I 21,Number,Y,FALSE,OE,q,q,,1641,,
CVOE_C,3,1,3,66,J 29,Number,N,TRUE,OE,q,q,,1522,,
CVOE_C,3,1,3,67,O 13,Letter,Y,FALSE,CV,q,p,,1179,,
CVOE_C,3,1,3,68,P 82,Letter,N,FALSE,CV,q,q,,1886,,
CVOE_C,3,1,3,69,S 72,Number,Y,FALSE,OE,q,p,,770,,
CVOE_C,3,1,3,70,U 84,Number,N,TRUE,OE,p,p,,1765,,
CVOE_C,3,1,3,71,A 49,Letter,Y,FALSE,CV,p,p,,1574,,
CVOE_C,3,1,3,72,D 91,Letter,N,TRUE,CV,q,q,,2457,,
CVOE_C,3,1,3,73,E 99,Number,Y,FALSE,OE,q,q,,1837,,
CVOE_C,3,1,3,74,H 16,Number,N,FALSE,OE,p,p,,942,,
CVOE_C,3,1,3,75,I 45,Letter,Y,FALSE,CV,p,p,,1076,,
CVOE_C,3,1,3,76,J 70,Letter,N,FALSE,CV,q,q,,2109,,
CVOE_C,3,1,3,77,O 22,Number,Y,TRUE,OE,p,p,,1323,,
CVOE_C,3,1,3,78,P 41,Number,N,TRUE,OE,q,q,,2548,,
CVOE_C,3,1,3,79,S 93,Letter,Y,TRUE,CV,q,q,,874,,
CVOE_C,3,1,3,80,U 70,Letter,N,TRUE,CV,p,p,,843,,
CVOE_C,3,1,3,81,A 42,Number,Y,TRUE,OE,p,p,,1619,,
CVOE_C,3,1,3,82,D 85,Number,N,TRUE,OE,q,q,,1055,,
CVOE_C,3,1,3,83,E 68,Letter,Y,TRUE,CV,p,p,,1466,,
CVOE_C,3,1,3,84,H 17,Letter,N,TRUE,CV,q,q,,872,,
CVOE_C,3,1,3,85,I 70,Number,Y,TRUE,OE,p,p,,1014,,
CVOE_C,3,1,3,86,J 88,Number,N,FALSE,OE,p,p,,1953,,
CVOE_C,3,1,3,87,O 32,Letter,Y,TRUE,CV,p,p,,1426,,
CVOE_C,3,1,3,88,P 95,Letter,N,TRUE,CV,q,q,,1096,,
CVOE_C,3,1,3,89,S 98,Number,Y,FALSE,OE,p,p,,2035,,
CVOE_C,3,1,3,90,U 37,Number,N,FALSE,OE,q,q,,820,,
CVOE_C,3,1,3,91,A 56,Letter,Y,TRUE,CV,p,p,,2138,,
CVOE_C,3,1,3,92,D 57,Letter,N,TRUE,CV,q,q,,782,,
CVOE_C,3,1,3,93,E 93,Number,Y,FALSE,OE,q,q,,1180,,
CVOE_C,3,1,3,94,H 27,Number,N,TRUE,OE,q,q,,706,,
CVOE_C,3,1,3,95,I 35,Letter,Y,FALSE,CV,p,p,,1064,,
CVOE_C,3,1,3,96,J 03,Letter,N,TRUE,CV,q,q,,1237,,
CVOE_C,3,1,3,97,O 28,Number,Y,TRUE,OE,p,p,,950,,
CVOE_C,3,1,3,98,P 59,Number,N,TRUE,OE,q,q,,1764,,
CVOE_C,3,1,3,99,S 77,Letter,Y,TRUE,CV,q,q,,989,,
CVOE_C,3,1,3,100,U 05,Letter,N,FALSE,CV,p,p,,683,,
CVOE_C,3,1,3,101,A 56,Number,Y,TRUE,OE,p,p,,1635,,
CVOE_C,3,1,3,102,D 01,Number,N,TRUE,OE,p,q,,836,,
CVOE_C,3,1,3,103,E 02,Letter,Y,TRUE,CV,p,p,,621,,
CVOE_C,3,1,3,104,H 68,Letter,N,FALSE,CV,q,q,,1090,,
CVOE_C,3,1,3,105,I 05,Number,Y,FALSE,OE,p,q,,1198,,
CVOE_C,3,1,3,106,J 55,Number,N,TRUE,OE,q,q,,2822,,
CVOE_C,3,1,3,107,O 73,Letter,Y,FALSE,CV,p,p,,1285,,
CVOE_C,3,1,3,108,P 41,Letter,N,TRUE,CV,q,q,,1078,,
CVOE_C,3,1,3,109,S 92,Number,Y,FALSE,OE,q,p,,1318,,
CVOE_C,3,1,3,110,U 34,Number,N,TRUE,OE,p,p,,1119,,
CVOE_C,3,1,3,111,A 09,Letter,Y,FALSE,CV,p,p,,1888,,
CVOE_C,3,1,3,112,D 92,Letter,N,FALSE,CV,q,q,,1963,,
CVOE_C,3,1,3,113,E 48,Number,Y,TRUE,OE,p,p,,1236,,
CVOE_C,3,1,3,114,H 76,Number,N,FALSE,OE,p,p,,1349,,
CVOE_C,3,1,3,115,I 44,Letter,Y,TRUE,CV,p,p,,1195,,
CVOE_C,3,1,3,116,J 67,Letter,N,TRUE,CV,q,q,,875,,
CVOE_C,3,1,3,117,O 48,Number,Y,TRUE,OE,p,p,,956,,
CVOE_C,3,1,3,118,P 22,Number,N,FALSE,OE,p,p,,781,,
CVOE_C,3,1,3,119,S 86,Letter,Y,FALSE,CV,q,q,,922,,
CVOE_C,3,1,3,120,U 35,Letter,N,FALSE,CV,q,p,,2315,,
CVOE_C,3,1,3,121,A 91,Number,Y,FALSE,OE,q,q,,1957,,
CVOE_C,3,1,3,122,D 78,Number,N,FALSE,OE,p,p,,1693,,
CVOE_C,3,1,3,123,E 91,Letter,Y,FALSE,CV,p,p,,1488,,
CVOE_C,3,1,3,124,H 54,Letter,N,FALSE,CV,q,q,,1228,,
CVOE_C,3,1,3,125,I 65,Number,Y,FALSE,OE,q,q,,1426,,
CVOE_C,3,1,3,126,J 52,Number,N,FALSE,OE,p,p,,1025,,
CVOE_C,3,1,3,127,O 19,Letter,Y,FALSE,CV,p,p,,1206,,
CVOE_C,3,1,3,128,P 48,Letter,N,FALSE,CV,q,q,,2119,,
CVOE_C,3,1,3,129,S 45,Number,Y,TRUE,OE,q,q,,1384,,
CVOE_C,3,1,3,130,U 26,Number,N,TRUE,OE,p,p,,1398,,
CVOE_C,3,1,4,1,U 38,Number,N,TRUE,OE,p,p,,3641,,
CVOE_C,3,1,4,2,P 73,Number,N,TRUE,OE,q,q,,987,,
CVOE_C,3,1,4,3,U 95,Letter,Y,FALSE,CV,q,p,,857,,
CVOE_C,3,1,4,4,J 61,Number,Y,TRUE,OE,q,q,,1364,,
CVOE_C,3,1,4,5,D 51,Number,N,TRUE,OE,q,q,,877,,
CVOE_C,3,1,4,6,S 28,Number,N,FALSE,OE,p,p,,765,,
CVOE_C,3,1,4,7,A 56,Letter,Y,TRUE,CV,p,p,,1734,,
CVOE_C,3,1,4,8,H 78,Letter,N,FALSE,CV,q,q,,1882,,
CVOE_C,3,1,4,9,P 92,Letter,N,FALSE,CV,q,q,,954,,
CVOE_C,3,1,4,10,E 05,Number,Y,FALSE,OE,p,q,,987,,
CVOE_C,3,1,4,11,P 57,Letter,Y,TRUE,CV,q,q,,801,,
CVOE_C,3,1,4,12,D 88,Number,Y,FALSE,OE,p,p,,1057,,
CVOE_C,3,1,4,13,O 89,Letter,Y,FALSE,CV,q,p,,1190,,
CVOE_C,3,1,4,14,U 43,Number,Y,FALSE,OE,q,q,,1923,,
CVOE_C,3,1,4,15,H 10,Number,N,FALSE,OE,p,p,,2219,,
CVOE_C,3,1,4,16,S 07,Letter,Y,TRUE,CV,q,q,,2634,,
CVOE_C,3,1,4,17,J 10,Letter,N,FALSE,CV,q,q,,851,,
CVOE_C,3,1,4,18,H 54,Number,Y,FALSE,OE,p,p,,791,,
CVOE_C,3,1,4,19,E 99,Number,N,FALSE,OE,q,q,,1261,,
CVOE_C,3,1,4,20,J 36,Letter,Y,FALSE,CV,q,q,,842,,
CVOE_C,3,1,4,21,I 94,Letter,N,TRUE,CV,p,p,,1379,,
CVOE_C,3,1,4,22,A 82,Letter,N,TRUE,CV,p,p,,950,,
CVOE_C,3,1,4,23,H 79,Number,Y,TRUE,OE,q,q,,989,,
CVOE_C,3,1,4,24,J 60,Number,N,FALSE,OE,p,p,,4730,,
CVOE_C,3,1,4,25,S 28,Letter,Y,FALSE,CV,q,q,,1895,,
CVOE_C,3,1,4,26,P 11,Number,Y,TRUE,OE,q,q,,4706,,
CVOE_C,3,1,4,27,D 39,Number,N,TRUE,OE,q,q,,1337,,
CVOE_C,3,1,4,28,E 90,Number,N,TRUE,OE,p,p,,837,,
CVOE_C,3,1,4,29,I 38,Number,N,TRUE,OE,p,p,,869,,
CVOE_C,3,1,4,30,S 35,Letter,Y,TRUE,CV,q,q,,1115,,
CVOE_C,3,1,4,31,D 41,Number,Y,TRUE,OE,q,q,,2028,,
CVOE_C,3,1,4,32,E 06,Number,N,TRUE,OE,p,p,,1162,,
CVOE_C,3,1,4,33,A 27,Number,N,FALSE,OE,q,q,,979,,
CVOE_C,3,1,4,34,U 95,Letter,Y,FALSE,CV,p,p,,1999,,
CVOE_C,3,1,4,35,A 53,Letter,N,FALSE,CV,p,p,,1463,,
CVOE_C,3,1,4,36,E 43,Letter,N,FALSE,CV,p,p,,637,,
CVOE_C,3,1,4,37,P 05,Number,Y,TRUE,OE,q,q,,1342,,
CVOE_C,3,1,4,38,O 19,Letter,Y,FALSE,CV,p,p,,883,,
CVOE_C,3,1,4,39,I 96,Number,Y,TRUE,OE,p,p,,764,,
CVOE_C,3,1,4,40,A 88,Number,N,TRUE,OE,p,p,,1972,,
CVOE_C,3,1,4,41,I 67,Number,N,FALSE,OE,q,q,,1192,,
CVOE_C,3,1,4,42,D 40,Number,N,FALSE,OE,p,p,,798,,
CVOE_C,3,1,4,43,P 79,Letter,Y,TRUE,CV,q,q,,879,,
CVOE_C,3,1,4,44,U 24,Number,Y,TRUE,OE,p,p,,887,,
CVOE_C,3,1,4,45,P 74,Number,N,FALSE,OE,p,p,,450,,
CVOE_C,3,1,4,46,E 70,Number,N,TRUE,OE,p,p,,734,,
CVOE_C,3,1,4,47,S 27,Number,N,TRUE,OE,q,q,,880,,
CVOE_C,3,1,4,48,E 54,Letter,Y,TRUE,CV,p,p,,1481,,
CVOE_C,3,1,4,49,A 53,Letter,N,FALSE,CV,p,p,,1355,,
CVOE_C,3,1,4,50,P 34,Letter,N,FALSE,CV,q,q,,906,,
CVOE_C,3,1,4,51,D 74,Number,Y,FALSE,OE,p,p,,1400,,
CVOE_C,3,1,4,52,A 03,Letter,Y,FALSE,CV,q,p,,1345,,
CVOE_C,3,1,4,53,E 24,Number,Y,TRUE,OE,p,p,,2743,,
CVOE_C,3,1,4,54,I 58,Letter,Y,TRUE,CV,p,p,,1038,,
CVOE_C,3,1,4,55,D 77,Number,Y,TRUE,OE,q,q,,1366,,
CVOE_C,3,1,4,56,S 75,Number,N,TRUE,OE,q,q,,850,,
CVOE_C,3,1,4,57,I 20,Letter,Y,TRUE,CV,p,p,,1677,,
CVOE_C,3,1,4,58,J 52,Letter,N,FALSE,CV,q,q,,998,,
CVOE_C,3,1,4,59,A 38,Number,Y,TRUE,OE,p,p,,3383,,
CVOE_C,3,1,4,60,I 60,Letter,Y,TRUE,CV,q,p,,1549,,
CVOE_C,3,1,4,61,S 51,Number,Y,TRUE,OE,q,q,,1475,,
CVOE_C,3,1,4,62,D 63,Letter,Y,TRUE,CV,q,q,,1732,,
CVOE_C,3,1,4,63,U 27,Letter,N,FALSE,CV,p,p,,4616,,
CVOE_C,3,1,4,64,J 77,Letter,N,TRUE,CV,q,q,,868,,
CVOE_C,3,1,4,65,O 15,Number,Y,FALSE,OE,q,q,,1051,,
CVOE_C,3,1,4,66,J 20,Letter,Y,FALSE,CV,q,q,,1502,,
CVOE_C,3,1,4,67,U 97,Number,Y,FALSE,OE,q,q,,2243,,
CVOE_C,3,1,4,68,H 03,Number,N,TRUE,OE,q,q,,1045,,
CVOE_C,3,1,4,69,O 04,Letter,Y,TRUE,CV,p,p,,1581,,
CVOE_C,3,1,4,70,E 10,Letter,N,TRUE,CV,p,p,,1059,,
CVOE_C,3,1,4,71,I 52,Letter,N,TRUE,CV,p,p,,1582,,
CVOE_C,3,1,4,72,H 81,Number,Y,TRUE,OE,q,q,,1110,,
CVOE_C,3,1,4,73,I 41,Number,N,FALSE,OE,q,q,,771,,
CVOE_C,3,1,4,74,U 19,Letter,Y,FALSE,CV,p,p,,958,,
CVOE_C,3,1,4,75,O 17,Number,Y,FALSE,OE,p,q,,2543,,
CVOE_C,3,1,4,76,A 10,Number,N,TRUE,OE,p,p,,1493,,
CVOE_C,3,1,4,77,P 93,Letter,Y,TRUE,CV,q,q,,1136,,
CVOE_C,3,1,4,78,E 59,Letter,N,FALSE,CV,p,p,,1027,,
CVOE_C,3,1,4,79,O 53,Letter,N,FALSE,CV,p,p,,2353,,
CVOE_C,3,1,4,80,A 96,Letter,N,TRUE,CV,p,p,,731,,
CVOE_C,3,1,4,81,H 36,Letter,Y,FALSE,CV,q,q,,694,,
CVOE_C,3,1,4,82,A 63,Letter,N,FALSE,CV,q,p,,737,,
CVOE_C,3,1,4,83,I 38,Letter,N,TRUE,CV,q,p,,652,,
CVOE_C,3,1,4,84,O 51,Number,Y,FALSE,OE,p,q,,647,,
CVOE_C,3,1,4,85,J 26,Number,N,FALSE,OE,p,p,,1986,,
CVOE_C,3,1,4,86,S 34,Letter,Y,FALSE,CV,q,q,,752,,
CVOE_C,3,1,4,87,U 85,Number,Y,FALSE,OE,q,q,,2465,,
CVOE_C,3,1,4,88,J 77,Number,N,TRUE,OE,q,q,,911,,
CVOE_C,3,1,4,89,I 73,Letter,Y,FALSE,CV,p,p,,1054,,
CVOE_C,3,1,4,90,H 46,Number,Y,FALSE,OE,p,p,,2249,,
CVOE_C,3,1,4,91,D 04,Number,N,FALSE,OE,p,p,,732,,
CVOE_C,3,1,4,92,P 72,Letter,Y,FALSE,CV,q,q,,1263,,
CVOE_C,3,1,4,93,D 99,Number,Y,TRUE,OE,q,q,,2645,,
CVOE_C,3,1,4,94,U 25,Letter,Y,FALSE,CV,p,p,,1343,,
CVOE_C,3,1,4,95,O 32,Letter,N,TRUE,CV,p,p,,1253,,
CVOE_C,3,1,4,96,E 80,Letter,N,TRUE,CV,p,p,,841,,
CVOE_C,3,1,4,97,O 84,Number,Y,TRUE,OE,p,p,,928,,
CVOE_C,3,1,4,98,A 78,Number,N,TRUE,OE,p,p,,1140,,
CVOE_C,3,1,4,99,S 05,Number,N,TRUE,OE,q,q,,978,,
CVOE_C,3,1,4,100,U 35,Letter,Y,FALSE,CV,p,p,,1302,,
CVOE_C,3,1,4,101,H 14,Letter,N,FALSE,CV,q,q,,2683,,
CVOE_C,3,1,4,102,U 15,Number,Y,FALSE,OE,p,q,,1092,,
CVOE_C,3,1,4,103,E 36,Letter,Y,TRUE,CV,p,p,,784,,
CVOE_C,3,1,4,104,P 70,Letter,N,FALSE,CV,q,q,,1070,,
CVOE_C,3,1,4,105,O 44,Number,Y,TRUE,OE,p,p,,963,,
CVOE_C,3,1,4,106,S 41,Letter,Y,TRUE,CV,p,q,,1380,,
CVOE_C,3,1,4,107,D 83,Letter,N,TRUE,CV,q,q,,4202,,
CVOE_C,3,1,4,108,J 39,Letter,N,TRUE,CV,q,q,,716,,
CVOE_C,3,1,4,109,S 22,Number,Y,FALSE,OE,p,p,,773,,
CVOE_C,3,1,4,110,D 89,Letter,Y,TRUE,CV,q,q,,1159,,
CVOE_C,3,1,4,111,P 87,Letter,N,TRUE,CV,q,q,,1104,,
CVOE_C,3,1,4,112,H 42,Letter,N,FALSE,CV,q,q,,1910,,
CVOE_C,3,1,4,113,S 49,Letter,N,TRUE,CV,q,q,,740,,
CVOE_C,3,1,4,114,J 20,Number,Y,FALSE,OE,p,p,,898,,
CVOE_C,3,1,4,115,O 19,Letter,Y,FALSE,CV,q,p,,981,,
CVOE_C,3,1,4,116,H 50,Letter,N,FALSE,CV,q,q,,1124,,
CVOE_C,3,1,4,117,I 68,Number,Y,TRUE,OE,p,p,,661,,
CVOE_C,3,1,4,118,J 72,Number,N,FALSE,OE,p,p,,1009,,
CVOE_C,3,1,4,119,O 21,Number,N,FALSE,OE,q,q,,1493,,
CVOE_C,3,1,4,120,H 22,Number,N,FALSE,OE,p,p,,816,,
CVOE_D,4,1,1,11,A 71,,,FALSE,CV,p,p,,1212,,
CVOE_D,4,1,1,12,I 66,,,TRUE,CV,p,p,,840,,
CVOE_D,4,1,1,13,S 30,,,FALSE,CV,q,q,,728,,
CVOE_D,4,1,1,14,D 20,,,FALSE,CV,q,q,,1075,,
CVOE_D,4,1,1,15,I 31,,,FALSE,CV,p,p,,708,,
CVOE_D,4,1,1,16,P 16,,,FALSE,CV,q,q,,802,,
CVOE_D,4,1,1,17,A 49,,,FALSE,CV,p,p,,706,,
CVOE_D,4,1,1,18,O 64,,,TRUE,CV,p,p,,776,,
CVOE_D,4,1,1,19,D 02,,,FALSE,CV,q,q,,851,,
CVOE_D,4,1,1,20,P 81,,,TRUE,CV,q,q,,1006,,
CVOE_D,4,1,1,21,J 58,,,FALSE,CV,q,q,,687,,
CVOE_D,4,1,1,22,A 22,,,TRUE,CV,p,p,,959,,
CVOE_D,4,1,1,23,J 72,,,FALSE,CV,q,q,,1439,,
CVOE_D,4,1,1,24,P 91,,,TRUE,CV,q,q,,889,,
CVOE_D,4,1,1,25,E 19,,,FALSE,CV,p,p,,860,,
CVOE_D,4,1,1,26,I 30,,,TRUE,CV,p,p,,743,,
CVOE_D,4,1,1,27,D 91,,,TRUE,CV,q,q,,1597,,
CVOE_D,4,1,1,28,O 48,,,TRUE,CV,p,p,,3798,,
CVOE_D,4,1,1,29,A 89,,,FALSE,CV,p,p,,663,,
CVOE_D,4,1,1,30,U 11,,,FALSE,CV,p,p,,1909,,
CVOE_D,4,1,1,31,I 76,,,TRUE,CV,p,p,,651,,
CVOE_D,4,1,1,32,U 89,,,FALSE,CV,p,p,,950,,
CVOE_D,4,1,1,33,D 63,,,TRUE,CV,q,q,,1036,,
CVOE_D,4,1,1,34,H 70,,,FALSE,CV,q,q,,1157,,
CVOE_D,4,1,1,35,D 48,,,FALSE,CV,q,q,,734,,
CVOE_D,4,1,1,36,P 56,,,FALSE,CV,q,q,,689,,
CVOE_D,4,1,1,37,O 77,,,FALSE,CV,p,p,,924,,
CVOE_D,4,1,1,38,P 42,,,FALSE,CV,q,q,,756,,
CVOE_D,4,1,1,39,H 22,,,FALSE,CV,q,q,,1901,,
CVOE_D,4,1,1,40,E 42,,,TRUE,CV,p,p,,667,,
CVOE_D,4,1,1,41,J 28,,,FALSE,CV,q,q,,897,,
CVOE_D,4,1,1,42,E 95,,,FALSE,CV,p,p,,908,,
CVOE_D,4,1,1,43,S 63,,,TRUE,CV,q,q,,738,,
CVOE_D,4,1,1,44,H 50,,,FALSE,CV,q,q,,1133,,
CVOE_D,4,1,1,45,S 33,,,TRUE,CV,q,q,,712,,
CVOE_D,4,1,1,46,P 57,,,TRUE,CV,q,q,,926,,
CVOE_D,4,1,1,47,E 23,,,FALSE,CV,p,p,,1031,,
CVOE_D,4,1,1,48,S 61,,,TRUE,CV,q,q,,677,,
CVOE_D,4,1,1,49,U 67,,,FALSE,CV,p,p,,805,,
CVOE_D,4,1,1,50,H 32,,,FALSE,CV,q,q,,1102,,
CVOE_D,4,1,1,51,U 50,,,TRUE,CV,p,p,,836,,
CVOE_D,4,1,1,52,O 49,,,FALSE,CV,p,p,,820,,
CVOE_D,4,1,1,53,U 32,,,TRUE,CV,p,p,,711,,
CVOE_D,4,1,1,54,J 78,,,FALSE,CV,q,q,,749,,
CVOE_D,4,1,1,55,S 54,,,FALSE,CV,q,q,,723,,
CVOE_D,4,1,1,56,J 27,,,TRUE,CV,q,q,,707,,
CVOE_D,4,1,1,57,S 06,,,FALSE,CV,q,q,,569,,
CVOE_D,4,1,1,58,D 67,,,TRUE,CV,q,q,,1188,,
CVOE_D,4,1,1,59,A 79,,,FALSE,CV,p,p,,642,,
CVOE_D,4,1,1,60,S 52,,,FALSE,CV,q,q,,819,,
CVOE_D,4,1,1,61,U 16,,,TRUE,CV,p,p,,709,,
CVOE_D,4,1,1,62,O 82,,,TRUE,CV,p,p,,756,,
CVOE_D,4,1,1,63,H 87,,,TRUE,CV,q,q,,788,,
CVOE_D,4,1,1,64,I 32,,,TRUE,CV,p,p,,778,,
CVOE_D,4,1,1,65,U 37,,,FALSE,CV,p,p,,1237,,
CVOE_D,4,1,1,66,I 42,,,TRUE,CV,p,p,,750,,
CVOE_D,4,1,1,67,D 65,,,TRUE,CV,q,q,,628,,
CVOE_D,4,1,1,68,U 77,,,FALSE,CV,p,p,,785,,
CVOE_D,4,1,1,69,E 12,,,TRUE,CV,p,p,,1191,,
CVOE_D,4,1,1,70,I 60,,,TRUE,CV,p,p,,781,,
CVOE_D,4,1,1,71,J 36,,,FALSE,CV,q,q,,699,,
CVOE_D,4,1,1,72,H 75,,,TRUE,CV,q,q,,598,,
CVOE_D,4,1,1,73,I 50,,,TRUE,CV,p,p,,759,,
CVOE_D,4,1,1,74,E 99,,,FALSE,CV,p,p,,1423,,
CVOE_D,4,1,1,75,A 86,,,TRUE,CV,p,p,,669,,
CVOE_D,4,1,1,76,U 48,,,TRUE,CV,p,p,,771,,
CVOE_D,4,1,1,77,E 01,,,FALSE,CV,p,p,,694,,
CVOE_D,4,1,1,78,A 78,,,TRUE,CV,p,p,,721,,
CVOE_D,4,1,1,79,P 60,,,FALSE,CV,q,q,,698,,
CVOE_D,4,1,1,80,E 43,,,FALSE,CV,p,p,,693,,
CVOE_D,4,1,1,81,D 69,,,TRUE,CV,q,q,,768,,
CVOE_D,4,1,1,82,H 11,,,TRUE,CV,q,q,,603,,
CVOE_D,4,1,1,83,P 43,,,TRUE,CV,q,q,,820,,
CVOE_D,4,1,1,84,O 67,,,FALSE,CV,p,p,,719,,
CVOE_D,4,1,1,85,S 91,,,FALSE,CV,q,q,,743,,
CVOE_D,4,1,1,86,J 68,,,TRUE,CV,q,q,,693,,
CVOE_D,4,1,1,87,S 47,,,FALSE,CV,q,q,,568,,
CVOE_D,4,1,1,88,I 81,,,TRUE,CV,p,p,,675,,
